Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
500002,ABB,ABB India Limited,13 Apr 2016,Dividend - Rs. - 3.7000,-,20 Apr 2016,26 Apr 2016,07 Apr 2016,18 Apr 2016,-
500674,SANOFI,Sanofi India Ltd,13 Apr 2016,Final Dividend - Rs. - 25.0000,-,19 Apr 2016,29 Apr 2016,07 Apr 2016,13 Apr 2016,-
500674,SANOFI,Sanofi India Ltd,13 Apr 2016,Special Dividend - Rs. - 22.0000,-,19 Apr 2016,29 Apr 2016,07 Apr 2016,13 Apr 2016,-
505790,SCHAEFFLER,Schaeffler India Ltd,13 Apr 2016,Dividend - Rs. - 10.0000,-,19 Apr 2016,23 Apr 2016,07 Apr 2016,13 Apr 2016,-
500150,FOSECOIND,FOSECO INDIA LTD.,21 Apr 2016,Final Dividend - Rs. - 7.0000,-,23 Apr 2016,26 Apr 2016,13 Apr 2016,21 Apr 2016,-
500126,MERCK,MERCK LTD.,22 Apr 2016,Dividend - Rs. - 7.5000,-,26 Apr 2016,28 Apr 2016,18 Apr 2016,25 Apr 2016,-
520113,VESUVIUS,VESUVIUS INDIA LTD.,26 Apr 2016,Dividend - Rs. - 6.2500,27 Apr 2016,-,-,20 Apr 2016,26 Apr 2016,-
500870,CASTROLIND,CASTROL INDIA LTD.,27 Apr 2016,Final Dividend - Rs. - 5.0000,-,29 Apr 2016,05 May 2016,22 Apr 2016,28 Apr 2016,-
509820,PAPERPROD,Huhtamaki PPL Limited,27 Apr 2016,Dividend - Rs. - 2.8000,-,29 Apr 2016,10 May 2016,22 Apr 2016,28 Apr 2016,-
500092,CRISIL,CRISIL LTD.,28 Apr 2016,Interim Dividend - Rs. - 5.0000,29 Apr 2016,-,-,22 Apr 2016,28 Apr 2016,-
532622,GDL,GATEWAY DISTRIPARKS LTD.,04 May 2016,Interim Dividend - Rs. - 3.0000,05 May 2016,-,-,28 Apr 2016,04 May 2016,-
532281,HCLTECH,HCL TECHNOLOGIES LTD.,05 May 2016,Interim Dividend - Rs. - 6.0000,06 May 2016,-,-,29 Apr 2016,05 May 2016,-
537708,KOTAKNIFTY,Kotak Mahindra Mutual Fund - Kotak Nifty ETF,05 May 2016,Dividend - Rs. - 11.0000,06 May 2016,-,-,29 Apr 2016,05 May 2016,-
532200,MYSOREBANK,STATE BANK OF MYSORE,05 May 2016,Final Dividend - Rs. - 6.0000,-,07 May 2016,08 May 2016,02 May 2016,05 May 2016,-
501061,SBBJ,STATE BANK OF BIKANER & JAIPUR,05 May 2016,Dividend - Rs. - 14.3000,-,07 May 2016,11 May 2016,02 May 2016,05 May 2016,-
532191,SBT,STATE BANK OF TRAVANCORE,05 May 2016,Dividend - Rs. - 5.0000,-,07 May 2016,11 May 2016,02 May 2016,05 May 2016,-
523457,BOCINDIA,Linde India Limited,06 May 2016,Dividend - Rs. - 0.7500,-,10 May 2016,19 May 2016,03 May 2016,09 May 2016,-
507488,GMBREW,G.M.BREWERIES LTD.,10 May 2016,Final Dividend - Rs. - 2.5000,-,12 May 2016,19 May 2016,05 May 2016,11 May 2016,-
532424,GODREJCP,GODREJ CONSUMER PRODUCTS LTD.,10 May 2016,Interim Dividend - Rs. - 2.7500,11 May 2016,-,-,04 May 2016,10 May 2016,-
532129,HEXAWARE,HEXAWARE TECHNOLOGIES LTD.,13 May 2016,Interim Dividend - Rs. - 2.5000,16 May 2016,-,-,09 May 2016,13 May 2016,-
524735,HIKAL,HIKAL LTD.,17 May 2016,Interim Dividend - Rs. - 0.5000,18 May 2016,-,-,11 May 2016,17 May 2016,-
504959,STOVAC,STOVEC INDUSTRIES LTD.,17 May 2016,Final Dividend - Rs. - 29.0000,-,19 May 2016,25 May 2016,12 May 2016,18 May 2016,-
509162,INDAG,INDAG RUBBER LTD.-$,18 May 2016,Final Dividend - Rs. - 1.5000,-,20 May 2016,27 May 2016,13 May 2016,19 May 2016,-
500790,NESTLEIND,NESTLE INDIA LTD.,18 May 2016,Interim Dividend - Rs. - 12.0000,-,20 May 2016,21 May 2016,13 May 2016,19 May 2016,-
500790,NESTLEIND,NESTLE INDIA LTD.,18 May 2016,Final Dividend - Rs. - 18.5000,-,20 May 2016,21 May 2016,13 May 2016,19 May 2016,-
505890,WIDIA,KENNAMETAL INDIA LTD.-$,19 May 2016,Interim Dividend - Rs. - 2.0000,20 May 2016,-,-,13 May 2016,19 May 2016,-
523445,RELIANCEINF,RELIANCE INDUSTRIAL INFRASTRUCTURE LTD.,20 May 2016,Dividend - Rs. - 3.5000,-,24 May 2016,26 May 2016,17 May 2016,23 May 2016,-
534063,FUTSOL,FUTURISTIC SOLUTIONS LTD.,23 May 2016,Final Dividend - Rs. - 0.5000,-,25 May 2016,31 May 2016,18 May 2016,24 May 2016,-
523405,JMFINANCIL,JM FINANCIAL LTD.-$,23 May 2016,Final Dividend - Rs. - 0.8500,-,25 May 2016,27 May 2016,18 May 2016,24 May 2016,-
538771,PINCON,Pincon Spirit Ltd,23 May 2016,Final Dividend - Rs. - 0.7500,-,25 May 2016,25 May 2016,23 May 2016,24 May 2016,-
500123,ELANTAS,ELANTAS BECK INDIA LTD.-$,24 May 2016,Dividend - Rs. - 5.0000,-,26 May 2016,03 Jun 2016,19 May 2016,25 May 2016,-
509470,BOMOXY-B1,BOMBAY OXYGEN CORPORATION LTD.,26 May 2016,Dividend - Rs. - 10.0000,-,09 Jun 2016,15 Jun 2016,26 May 2016,14 Jun 2016,-
531346,EASTRED,EASTERN TREADS LTD.,26 May 2016,Final Dividend - Rs. - 0.5000,-,28 May 2016,04 Jun 2016,23 May 2016,26 May 2016,-
500330,RAYMOND,RAYMOND LTD.,26 May 2016,Dividend - Rs. - 3.0000,-,28 May 2016,07 Jun 2016,23 May 2016,26 May 2016,-
521064,TRIDENT,TRIDENT LTD.,26 May 2016,Final Dividend - Rs. - 0.3000,-,28 May 2016,28 May 2016,23 May 2016,26 May 2016,-
500875,ITC,ITC LTD.,30 May 2016,Dividend - Rs. - 8.5000,-,01 Jun 2016,03 Jun 2016,25 May 2016,31 May 2016,-
532648,YESBANK,YES BANK LTD.,30 May 2016,Final Dividend - Rs. - 10.0000,-,01 Jun 2016,07 Jun 2016,25 May 2016,31 May 2016,-
509692,INDIANCARD,INDIAN CARD CLOTHING CO.LTD.,31 May 2016,Interim Dividend - Rs. - 12.0000,01 Jun 2016,-,-,31 May 2016,31 May 2016,-
532827,PAGEIND,PAGE INDUSTRIES LTD.,31 May 2016,Interim Dividend - Rs. - 22.0000,01 Jun 2016,-,-,25 May 2016,31 May 2016,-
536170,KUSHAL,Kushal Ltd,01 Jun 2016,Interim Dividend - Rs. - 0.6000,02 Jun 2016,-,-,27 May 2016,01 Jun 2016,-
521248,KITEX,KITEX GARMENTS LTD.,02 Jun 2016,Final Dividend - Rs. - 0.7500,-,04 Jun 2016,10 Jun 2016,30 May 2016,02 Jun 2016,-
534690,LAKSHVILAS,LAKSHMI VILAS BANK LTD.,02 Jun 2016,Dividend - Rs. - 3.0000,-,04 Jun 2016,09 Jun 2016,30 May 2016,02 Jun 2016,-
500112,SBIN,STATE BANK OF INDIA,03 Jun 2016,Dividend - Rs. - 2.6000,-,07 Jun 2016,11 Jun 2016,31 May 2016,06 Jun 2016,-
500547,BPCL,BHARAT PETROLEUM CORPORATION LTD.,06 Jun 2016,Final Dividend - Rs. - 15.0000,-,08 Jun 2016,10 Jun 2016,01 Jun 2016,07 Jun 2016,-
532540,TCS,TATA CONSULTANCY SERVICES LTD.,06 Jun 2016,Final Dividend - Rs. - 27.0000,-,08 Jun 2016,09 Jun 2016,01 Jun 2016,07 Jun 2016,-
517477,ELNET,ELNET TECHNOLOGIES LTD.-$,07 Jun 2016,Dividend - Rs. - 1.7000,-,09 Jun 2016,15 Jun 2016,02 Jun 2016,08 Jun 2016,-
524804,AUROPHARMA,AUROBINDO PHARMA LTD.,09 Jun 2016,Interim Dividend - Rs. - 0.7000,10 Jun 2016,-,-,03 Jun 2016,09 Jun 2016,-
500530,BOSCHLTD,BOSCH LTD.,09 Jun 2016,Dividend - Rs. - 85.0000,-,11 Jun 2016,16 Jun 2016,06 Jun 2016,09 Jun 2016,-
500135,ESSELPRO,ESSEL PROPACK LTD.,09 Jun 2016,Final Dividend - Rs. - 2.2000,10 Jun 2016,-,-,03 Jun 2016,09 Jun 2016,-
500209,INFY,INFOSYS LTD.,09 Jun 2016,Final Dividend - Rs. - 14.2500,-,11 Jun 2016,11 Jun 2016,06 Jun 2016,09 Jun 2016,-
517059,SALZER,SALZER ELECTRONICS LTD.-$,09 Jun 2016,Dividend - Rs. - 1.6000,-,11 Jun 2016,16 Jun 2016,06 Jun 2016,09 Jun 2016,-
530017,SIL,STANDARD INDUSTRIES LTD.,09 Jun 2016,Dividend - Rs. - 0.7500,-,13 Jun 2016,27 Jun 2016,06 Jun 2016,10 Jun 2016,-
511288,GRUH,GRUH FINANCE LTD.,10 Jun 2016,Dividend - Rs. - 2.3000,-,14 Jun 2016,22 Jun 2016,07 Jun 2016,13 Jun 2016,-
500355,RALLIS,RALLIS INDIA LTD.,10 Jun 2016,Final Dividend - Rs. - 2.5000,-,14 Jun 2016,24 Jun 2016,07 Jun 2016,13 Jun 2016,-
501298,INDPRUD,INDUSTRIAL & PRUDENTIAL INVESTMENTS CO.LTD.,13 Jun 2016,Dividend - Rs. - 100.0000,-,15 Jun 2016,16 Jun 2016,08 Jun 2016,14 Jun 2016,-
500165,KANSAINER,KANSAI NEROLAC PAINTS LTD.,14 Jun 2016,Dividend - Rs. - 1.8000,-,16 Jun 2016,22 Jun 2016,09 Jun 2016,15 Jun 2016,-
500165,KANSAINER,KANSAI NEROLAC PAINTS LTD.,14 Jun 2016,Special Dividend - Rs. - 1.2500,-,16 Jun 2016,22 Jun 2016,09 Jun 2016,15 Jun 2016,-
504966,TINPLATE,TINPLATE COMPANY OF INDIA LTD.,14 Jun 2016,Dividend - Rs. - 2.0000,-,16 Jun 2016,30 Jun 2016,09 Jun 2016,15 Jun 2016,-
500315,ORIENTBANK,ORIENTAL BANK OF COMMERCE,15 Jun 2016,Dividend - Rs. - 0.7000,-,17 Jun 2016,23 Jun 2016,10 Jun 2016,16 Jun 2016,-
539560,ABHIJIT,Abhijit Trading Company Ltd,16 Jun 2016,Dividend - Rs. - 0.6000,-,19 Jun 2016,25 Jun 2016,13 Jun 2016,16 Jun 2016,-
500820,ASIANPAINT,ASIAN PAINTS LTD.,16 Jun 2016,Final Dividend - Rs. - 5.3000,-,18 Jun 2016,28 Jun 2016,13 Jun 2016,16 Jun 2016,-
532406,AVANTEL,AVANTEL LTD.,16 Jun 2016,Dividend - Rs. - 1.0000,-,18 Jun 2016,25 Jun 2016,13 Jun 2016,16 Jun 2016,-
532457,GULPOLY,GULSHAN POLYOLS LTD.,16 Jun 2016,Final Dividend - Rs. - 1.7500,-,18 Jun 2016,21 Jun 2016,13 Jun 2016,16 Jun 2016,-
532174,ICICIBANK,ICICI BANK LTD.,16 Jun 2016,Dividend - Rs. - 5.0000,-,18 Jun 2016,11 Jul 2016,13 Jun 2016,16 Jun 2016,-
512070,UPL,UPL Limited,16 Jun 2016,Dividend - Rs. - 5.0000,-,18 Jun 2016,29 Jun 2016,13 Jun 2016,16 Jun 2016,-
539659,VIDLI,Vidli Restaurants Ltd,16 Jun 2016,Dividend - Rs. - 0.2500,18 Jun 2016,-,-,13 Jun 2016,16 Jun 2016,-
532477,UNIONBANK,UNION BANK OF INDIA,17 Jun 2016,Dividend - Rs. - 1.9500,-,21 Jun 2016,27 Jun 2016,14 Jun 2016,20 Jun 2016,-
521220,DAMOTH,DAMODAR INDUSTRIES LTD.-$,20 Jun 2016,Final Dividend - Rs. - 1.2000,-,22 Jun 2016,25 Jun 2016,15 Jun 2016,21 Jun 2016,-
533295,PSB,PUNJAB & SIND BANK,20 Jun 2016,Dividend - Rs. - 1.6500,-,22 Jun 2016,28 Jun 2016,15 Jun 2016,21 Jun 2016,-
508906,EVERESTIND,EVEREST INDUSTRIES LTD.,21 Jun 2016,Dividend - Rs. - 5.0000,-,23 Jun 2016,29 Jun 2016,16 Jun 2016,22 Jun 2016,-
513434,TATAMETALI,TATA METALIKS LTD.,21 Jun 2016,Dividend - Rs. - 2.0000,-,23 Jun 2016,29 Jun 2016,16 Jun 2016,22 Jun 2016,-
500696,HINDUNILVR,HINDUSTAN UNILEVER LTD.,22 Jun 2016,Final Dividend - Rs. - 9.5000,-,24 Jun 2016,30 Jun 2016,17 Jun 2016,23 Jun 2016,-
532814,INDIANB,INDIAN BANK,23 Jun 2016,Dividend - Rs. - 1.5000,-,25 Jun 2016,29 Jun 2016,20 Jun 2016,23 Jun 2016,-
532187,INDUSINDBK,INDUSIND BANK LTD.,23 Jun 2016,Dividend - Rs. - 4.5000,-,25 Jun 2016,01 Jul 2016,20 Jun 2016,23 Jun 2016,-
532906,MAANALU,MAAN ALUMINIUM LTD.,23 Jun 2016,Final Dividend - Rs. - 0.5000,-,25 Jun 2016,02 Jul 2016,20 Jun 2016,23 Jun 2016,-
533170,TAMBOLI,TAMBOLI CAPITAL LTD.,23 Jun 2016,Dividend - Rs. - 0.6000,-,25 Jun 2016,30 Jun 2016,20 Jun 2016,23 Jun 2016,-
522122,VOITHPAPR,VOITH PAPER FABRICS INDIA LTD.-$,23 Jun 2016,Dividend - Rs. - 4.0000,-,25 Jun 2016,08 Jul 2016,20 Jun 2016,23 Jun 2016,-
532144,WELSPUNGUJR,Welspun Corp Limited,23 Jun 2016,Dividend - Rs. - 0.5000,-,27 Jun 2016,28 Jun 2016,20 Jun 2016,24 Jun 2016,-
514162,WELSPUNIND,WELSPUN INDIA LTD.,23 Jun 2016,Final Dividend - Rs. - 0.0500,-,27 Jun 2016,28 Jun 2016,20 Jun 2016,24 Jun 2016,-
522152,SOLIMAC,SOLITAIRE MACHINE TOOLS LTD.,24 Jun 2016,Dividend - Rs. - 1.0000,-,28 Jun 2016,04 Jul 2016,21 Jun 2016,27 Jun 2016,-
532938,FCH,CAPITAL FIRST LTD.,27 Jun 2016,Final Dividend - Rs. - 2.4000,-,29 Jun 2016,29 Jun 2016,22 Jun 2016,28 Jun 2016,-
500680,PFIZER,PFIZER LTD.,27 Jun 2016,Dividend - Rs. - 15.0000,-,29 Jun 2016,05 Jul 2016,22 Jun 2016,28 Jun 2016,-
500096,DABUR,DABUR INDIA LTD.,29 Jun 2016,Final Dividend - Rs. - 1.0000,-,01 Jul 2016,08 Jul 2016,24 Jun 2016,30 Jun 2016,-
517354,HAVELLS,HAVELLS INDIA LTD.,29 Jun 2016,Final Dividend - Rs. - 3.0000,-,01 Jul 2016,08 Jul 2016,24 Jun 2016,30 Jun 2016,-
500180,HDFCBANK,HDFC Bank Ltd,29 Jun 2016,Dividend - Rs. - 9.5000,30 Jun 2016,-,-,23 Jun 2016,29 Jun 2016,-
538019,OBIL,Oceanaa Biotek Industries Ltd,29 Jun 2016,Final Dividend - Rs. - 0.6000,30 Jun 2016,-,-,23 Jun 2016,29 Jun 2016,-
500335,BIRLACORPN,BIRLA CORPORATION LTD.,30 Jun 2016,Dividend - Rs. - 6.0000,-,02 Jul 2016,08 Jul 2016,27 Jun 2016,30 Jun 2016,-
526492,RISHIROOP,Rishiroop Ltd,30 Jun 2016,Dividend - Rs. - 0.8000,01 Jul 2016,-,-,24 Jun 2016,30 Jun 2016,-
532218,SOUTHBANK,SOUTH INDIAN BANK LTD.,30 Jun 2016,Dividend - Rs. - 0.5000,-,02 Jul 2016,08 Jul 2016,27 Jun 2016,30 Jun 2016,-
500280,CENTENKA,CENTURY ENKA LTD.,01 Jul 2016,Special Dividend - Rs. - 1.5000,-,05 Jul 2016,07 Jul 2016,28 Jun 2016,04 Jul 2016,-
500280,CENTENKA,CENTURY ENKA LTD.,01 Jul 2016,Dividend - Rs. - 6.0000,-,05 Jul 2016,07 Jul 2016,28 Jun 2016,04 Jul 2016,-
522249,MAYURUNIQ,MAYUR UNIQUOTERS LTD.-$,01 Jul 2016,Final Dividend - Rs. - 0.2000,-,05 Jul 2016,06 Jul 2016,28 Jun 2016,04 Jul 2016,-
509760,MODRNSH,MODERN SHARES & STOCKBROKERS LTD.,01 Jul 2016,Dividend - Rs. - 0.5000,-,05 Jul 2016,12 Jul 2016,28 Jun 2016,04 Jul 2016,-
505036,ACGL,AUTOMOBILE CORPORATION OF GOA LTD.-$,04 Jul 2016,Final Dividend - Rs. - 12.5000,-,07 Jul 2016,14 Jul 2016,29 Jun 2016,05 Jul 2016,-
532927,ECLERX,ECLERX SERVICES LTD.,04 Jul 2016,Dividend - Rs. - 1.0000,-,07 Jul 2016,13 Jul 2016,29 Jun 2016,05 Jul 2016,-
590018,HISARMET,HISAR METAL INDUSTRIES LTD.-$,04 Jul 2016,Dividend - Rs. - 1.0000,-,07 Jul 2016,08 Jul 2016,29 Jun 2016,05 Jul 2016,-
500228,JSWSTEEL,JSW STEEL LTD.,04 Jul 2016,Dividend - Rs. - 7.5000,-,06 Jul 2016,08 Jul 2016,29 Jun 2016,04 Jul 2016,-
532497,RADICO,RADICO KHAITAN LTD.,04 Jul 2016,Dividend - Rs. - 0.8000,-,06 Jul 2016,11 Jul 2016,29 Jun 2016,04 Jul 2016,-
513010,TATASPONGE,TATA SPONGE IRON LTD.,04 Jul 2016,Dividend - Rs. - 10.0000,-,06 Jul 2016,08 Jul 2016,29 Jun 2016,04 Jul 2016,-
532538,ULTRACEMCO,ULTRATECH CEMENT LTD.,04 Jul 2016,Dividend - Rs. - 9.5000,-,07 Jul 2016,19 Jul 2016,29 Jun 2016,05 Jul 2016,-
506981,BLUECHIPT,BLUE CHIP TEX INDUSTRIES LTD.,05 Jul 2016,Dividend - Rs. - 1.5000,-,08 Jul 2016,15 Jul 2016,30 Jun 2016,07 Jul 2016,-
511196,CANFINHOME,CAN FIN HOMES LTD.,05 Jul 2016,Final Dividend - Rs. - 10.0000,-,08 Jul 2016,20 Jul 2016,30 Jun 2016,07 Jul 2016,-
526797,GREENPLY,GREENPLY INDUSTRIES LTD.,05 Jul 2016,Dividend - Rs. - 0.6000,-,08 Jul 2016,12 Jul 2016,30 Jun 2016,07 Jul 2016,-
523411,KRONE,ADC India Communications Limited-$,05 Jul 2016,Dividend - Rs. - 2.5000,-,08 Jul 2016,13 Jul 2016,30 Jun 2016,07 Jul 2016,-
500250,LGBBROSLTD,L.G.BALAKRISHNAN & BROS.LTD.,05 Jul 2016,Final Dividend - Rs. - 1.0000,-,08 Jul 2016,14 Jul 2016,30 Jun 2016,07 Jul 2016,-
590071,SUNDARMFIN,SUNDARAM FINANCE LTD.,05 Jul 2016,Final Dividend - Rs. - 1.0000,-,08 Jul 2016,22 Jul 2016,30 Jun 2016,07 Jul 2016,-
532215,AXISBANK,AXIS BANK LTD.,07 Jul 2016,Dividend - Rs. - 5.0000,-,09 Jul 2016,22 Jul 2016,01 Jul 2016,07 Jul 2016,-
519295,BAMBINO,BAMBINO AGRO INDUSTRIES LTD.,07 Jul 2016,Dividend - Rs. - 1.6000,-,09 Jul 2016,16 Jul 2016,01 Jul 2016,07 Jul 2016,-
503015,MODERN,MODERN INDIA LTD.-$,07 Jul 2016,Dividend - Rs. - 0.3000,-,09 Jul 2016,22 Jul 2016,-,-,-
500407,SWARAJENG,SWARAJ ENGINES LTD.,07 Jul 2016,Dividend - Rs. - 15.0000,-,09 Jul 2016,15 Jul 2016,01 Jul 2016,07 Jul 2016,-
500407,SWARAJENG,SWARAJ ENGINES LTD.,07 Jul 2016,Special Dividend - Rs. - 18.0000,-,09 Jul 2016,15 Jul 2016,01 Jul 2016,07 Jul 2016,-
500488,ABBOTINDIA,ABBOTT INDIA LTD.,08 Jul 2016,Final Dividend - Rs. - 35.0000,-,12 Jul 2016,18 Jul 2016,04 Jul 2016,11 Jul 2016,-
532792,CAIRN,CAIRN INDIA LTD.,08 Jul 2016,Final Dividend - Rs. - 3.0000,-,12 Jul 2016,21 Jul 2016,04 Jul 2016,11 Jul 2016,-
511072,DHFL,DEWAN HOUSING FINANCE CORPORATION LTD.,08 Jul 2016,Final Dividend - Rs. - 2.0000,-,12 Jul 2016,20 Jul 2016,04 Jul 2016,11 Jul 2016,-
505750,JOSTS,JOST'S ENGINEERING CO.LTD.,08 Jul 2016,Dividend - Rs. - 1.0000,-,12 Jul 2016,15 Jul 2016,04 Jul 2016,11 Jul 2016,-
512337,MAHSHRE,MAHASHREE TRADING LTD.,08 Jul 2016,Interim Dividend - Rs. - 0.4500,22 Jul 2016,-,-,08 Jul 2016,27 Jul 2016,-
532819,MINDTREE,MINDTREE LTD.,08 Jul 2016,Final Dividend - Rs. - 3.0000,-,12 Jul 2016,19 Jul 2016,04 Jul 2016,11 Jul 2016,-
506605,POLYCHEM,POLYCHEM LTD.,08 Jul 2016,Dividend - Rs. - 2.5000,-,12 Jul 2016,19 Jul 2016,04 Jul 2016,11 Jul 2016,-
500472,SKFINDIA,SKF India Ltd,08 Jul 2016,Dividend - Rs. - 15.0000,-,12 Jul 2016,20 Jul 2016,04 Jul 2016,11 Jul 2016,-
532301,TATACOFFEE,TATA COFFEE LTD.,08 Jul 2016,Dividend - Rs. - 1.3000,-,12 Jul 2016,26 Jul 2016,04 Jul 2016,11 Jul 2016,-
500086,EXIDEIND,EXIDE INDUSTRIES LTD.,11 Jul 2016,Final Dividend - Rs. - 0.8000,-,13 Jul 2016,19 Jul 2016,05 Jul 2016,12 Jul 2016,-
500171,GHCL,GHCL LTD.,11 Jul 2016,Dividend - Rs. - 3.5000,-,13 Jul 2016,19 Jul 2016,05 Jul 2016,12 Jul 2016,-
532209,J&KBANK,JAMMU & KASHMIR BANK LTD.,11 Jul 2016,Dividend - Rs. - 1.7500,-,13 Jul 2016,20 Jul 2016,05 Jul 2016,12 Jul 2016,-
533148,JSWENERGY,JSW Energy Ltd,11 Jul 2016,Dividend - Rs. - 2.0000,-,13 Jul 2016,21 Jul 2016,05 Jul 2016,12 Jul 2016,-
517536,ONWARDTEC,ONWARD TECHNOLOGIES LTD.,11 Jul 2016,Final Dividend - Rs. - 1.0000,-,13 Jul 2016,18 Jul 2016,05 Jul 2016,12 Jul 2016,-
507685,WIPRO,WIPRO LTD.,11 Jul 2016,Final Dividend - Rs. - 1.0000,-,13 Jul 2016,14 Jul 2016,05 Jul 2016,12 Jul 2016,-
523229,BHARATSE,BHARAT SEATS LTD.-$,12 Jul 2016,Dividend - Rs. - 0.9000,-,14 Jul 2016,20 Jul 2016,07 Jul 2016,13 Jul 2016,-
590003,KARURVYSYA,KARUR VYSYA BANK LTD.,12 Jul 2016,Final Dividend - Rs. - 4.0000,-,14 Jul 2016,21 Jul 2016,07 Jul 2016,13 Jul 2016,-
520151,SHREYAS,SHREYAS SHIPPING & LOGISTICS LTD.,12 Jul 2016,Dividend - Rs. - 1.3000,-,14 Jul 2016,21 Jul 2016,07 Jul 2016,13 Jul 2016,-
505216,ALFREDHE,ALFRED HERBERT (INDIA) LTD.,13 Jul 2016,Dividend - Rs. - 2.0000,-,15 Jul 2016,22 Jul 2016,08 Jul 2016,14 Jul 2016,-
532418,ANDHRABANK,ANDHRA BANK,13 Jul 2016,Dividend - Rs. - 0.5000,-,15 Jul 2016,20 Jul 2016,08 Jul 2016,14 Jul 2016,-
500477,ASHOKLEY,ASHOK LEYLAND LTD.,13 Jul 2016,Dividend - Rs. - 0.9500,-,15 Jul 2016,21 Jul 2016,08 Jul 2016,14 Jul 2016,-
506894,CHEMFALKAL,CHEMFAB ALKALIS LTD.,13 Jul 2016,Dividend - Rs. - 1.2500,-,15 Jul 2016,21 Jul 2016,08 Jul 2016,14 Jul 2016,-
506590,PHILIPCARB,PHILLIPS CARBON BLACK LTD.,13 Jul 2016,Dividend - Rs. - 2.5000,-,15 Jul 2016,22 Jul 2016,08 Jul 2016,14 Jul 2016,-
517447,RSSOFTWARE,R.S.SOFTWARE INDIA LTD.,13 Jul 2016,Dividend - Rs. - 1.0000,-,15 Jul 2016,21 Jul 2016,08 Jul 2016,14 Jul 2016,-
533221,AHLWEST,ASIAN HOTELS (WEST) LTD.,14 Jul 2016,Final Dividend - Rs. - 1.0000,-,16 Jul 2016,22 Jul 2016,11 Jul 2016,14 Jul 2016,-
500027,ATUL,ATUL LTD.,14 Jul 2016,Dividend - Rs. - 10.0000,-,16 Jul 2016,20 Jul 2016,11 Jul 2016,14 Jul 2016,-
532977,BAJAJ-AUTO,BAJAJ AUTO LTD.,14 Jul 2016,Final Dividend - Rs. - 5.0000,-,16 Jul 2016,27 Jul 2016,11 Jul 2016,14 Jul 2016,-
500490,BAJAJHLDNG,BAJAJ HOLDINGS & INVESTMENT LTD.,14 Jul 2016,Final Dividend - Rs. - 7.5000,-,16 Jul 2016,27 Jul 2016,11 Jul 2016,14 Jul 2016,-
500034,BAJFINANCE,Bajaj Finance Limited,14 Jul 2016,Final Dividend - Rs. - 7.0000,-,16 Jul 2016,26 Jul 2016,11 Jul 2016,14 Jul 2016,-
532443,CERA,CERA SANITARYWARE LTD.,14 Jul 2016,Dividend - Rs. - 9.0000,-,16 Jul 2016,22 Jul 2016,11 Jul 2016,14 Jul 2016,-
506395,COROMANDEL,COROMANDEL INTERNATIONAL LTD.,14 Jul 2016,Dividend - Rs. - 4.0000,-,16 Jul 2016,26 Jul 2016,11 Jul 2016,14 Jul 2016,-
519588,DFM,DFM FOODS LTD.,14 Jul 2016,Dividend - Rs. - 5.0000,-,16 Jul 2016,01 Aug 2016,11 Jul 2016,14 Jul 2016,-
