ABB,1,24
ABBOTT,1,250
ACC,1,98
AMBUJA CEMENTS,1,88
APL,1,18
ASTRAZENECAPHARIND,1,2
AUROBINDO PHARMA,1,5
AVANTI FEEDS,1,2
BALKRISHNAINDUSTRIES,1,15
BASF,1,12
BATA,1,28
BAYER,2,230
BHARTI,2,140
BHARTI AIRTEL,1,82
BOSCH,1,210
BRITANNIA,2,555
BSE,1,476
CASTROL,1,207
CMS,1,409
COLGATEPALMOLIVE,1,112
COROMANDEL,1,120
CRISIL,3,175
CUMMINS,1,119
DABUR,1,22
DR REDDY'S LABORATO,1,50
ELXSI,1,16
ENTERTAINMENT NETWOR,1,17
ESSEL PROPACK,1,28
GLAXO PHARMA,1,80
GODREJ AGROVET,1,77
GOODYEAR,1,78
GRASIM,1,16
GRINDWELL,1,82
HAT,1,16
HCIL,1,198
HCL TECHNOLOGIES,1,28
HDFC,1,315
HDFC AMCL,1,364
HERO MOTOCORP,1,325
HINDALCO,1,34
HINDUSTAN PETROLEUM,1,604
HINDUSTAN UNILEVER,2,980
HINDUSTAN ZINC,1,1683
HINDUSTANUNILEVERLTD,1,266
HONEYWELL,1,75
HPPL,1,9
ICICI SECURITIES,1,60
INFOSYS,1,522
ITC,1,1898
JSW STEEL,1,66
KANSAI,1,37
L&T TECHNOLOGY SERVI,1,54
LARSEN & TOUBRO,2,286
LUPIN,1,42
MAHINDRA & MAHINDRA,1,89
MAHINDRA LOGISTICS,1,15
MARUTI SUZUKI ,1,240
MCX,1,30
MINDTREE,1,100
NESTLE,1,61
NIPPON LIFE AS,1,20
NOVARTIS,1,30
PFIZER,1,640
PIRAMAL ENTERPRISES,1,140
RALLIS,1,42
RELIANCE,1,136
SANOFI,1,349
SCHAEFFLER,1,70
SFI,1,3
SKF,1,650
SOLAR,1,12
SOMANY HOME,1,0
STERLITE TECHNOLOGIE,1,245
SUMITOMO CHEMICAL,1,13
SUN PHARMACEUTICAL I,1,39
TATA CONSUMER FRAC,1,202
TATACOF,1,174
TATASTEEL FP,1,490
TCL,1,264
TCS,2,242
TECH MAHINDRA,1,100
TGBL,1,83
THE,1,57
TITAN,1,40
TPOWERF,1,348
TRENT,1,13
TTK PRESTIGE,1,40
UBL,1,22
UFLEX,1,16
ULTRATECH CEMENT,1,65
UPL,1,120
VARUN BEVERAGES,1,17
VOLTAS,1,40
VST,1,412
WHIRLPOOL,1,10
ZEE ENTERTAINMENT EN,1,10
