CRISIL,3,175
HINDUNILVR,3,1246
TCS,3,506
BAYER,2,230
BHARTI INFRATEL,2,140
BRITANNIA INDUSTRIES,2,555
HCL TECHNOLOGIES,2,56
HDFC,2,625
HINDUSTAN ZINC,2,3855
PFIZER,2,660
TATACONSUM,2,285
ABB,1,24
ABBOTT,1,250
ACC,1,98
AEGIS LOGISTICS,1,10
AMBUJA CEMENTS,1,88
APL,1,18
APOLLOHOSP,1,19
ASTRAZEN,1,2
AUROBINDO PHARMA,1,5
AVANTI FEEDS,1,2
BALKRISIND,1,15
BASF,1,12
BATA,1,28
BEL,1,344
BERGER PAINTS ,1,5
BHARAT DYNAMICS,1,53
BHARTI AIRTEL,1,82
BOSCH,1,210
BSE,1,476
CARE RATINGS,1,50
CASTROL,1,207
CDSL,1,31
CMS,1,409
COCHIN SHIPYARD,1,225
COLPAL,1,112
CONTAINER,1,28
COROMANDEL,1,120
CUMMINS,1,119
DABUR,1,22
DLF,1,52
DRREDDY,1,50
ENGINERSIN,1,365
ENTERTAINMENT NETWOR,1,17
ESSEL PROPACK,1,28
FINOLEX CABLES,1,55
GLAXO,1,80
GLENMARK,1,25
GODREJ AGROVET,1,77
GOODYEAR,1,78
GRASIM INDUSTRIES,1,16
GREENPLY INDUSTRIES,1,18
GRINDWELL,1,82
HAT,1,16
HDFCAMC,1,364
HEIDELBERG,1,198
HERO MOTOCORP,1,325
HINDALCO INDUSTRIES,1,34
HINDUSTAN PETROLEUM,1,604
HONEYWELL,1,75
ICICI SECURITIES,1,60
ICRA,1,81
INDHOTEL,1,57
INDRAPRASTHA GAS,1,11
INFY,1,522
ITC,1,1898
JSW STEEL,1,66
KANSAINER,1,37
KSB,1,24
LICHSGFIN,1,400
LT,1,224
LTI,1,62
LTTS,1,54
LUPIN,1,42
M&M,1,89
MAHINDRA LOGISTICS,1,15
MARUTI SUZUKI ,1,240
MCX,1,30
MINDTREE,1,100
NCC,1,4
NESTLE,1,61
NHPC,1,185
NIPPON LIFE AS,1,20
NOVARTIS,1,30
NTPC,1,564
OIL,1,208
PAPERPROD,1,9
PETRONET LNG,1,448
PI INDUSTRIES,1,4
PIRAMAL ENTERPRISES,1,140
POWERGRID,1,468
RALLIS,1,42
RELIANCE INDUSTRIES,1,136
SANOFI,1,349
SCHAEFFLER,1,70
SKF,1,650
SOLAR INDUSTRIES IND,1,12
SOMANY HOME INNOVATI,1,0
STERLITE TECHNOLOGIE,1,245
SUMITOMO CHEMICAL IN,1,13
SUNDARMFIN,1,3
SUNPHARMA,1,39
TATACHEM,1,264
TATACOFFEE,1,174
TATAELXSI,1,16
TATAPOWER,1,348
TATASTEEL,1,490
TECH MAHINDRA,1,100
TITAN,1,40
TRENT,1,13
TTK PRESTIGE,1,40
UBL,1,22
UFLEX,1,16
ULTRATECH CEMENT,1,65
UPL,1,120
VARUN BEVERAGES,1,17
VOLTAS,1,40
VSTIND,1,412
WHIRLPOOL,1,10
ZEEL,1,10
