security_name, split_count, bonus_count, buyback_count, dividend_count, total_count
CROMPTON , - , - , - , 3 , 3
CTCL , - , 1 , - , 2 , 3
DALMIABHA , - , - , - , 3 , 3
DAMOINDUS , 1 , - , - , 2 , 3
DBL , - , - , - , 3 , 3
DCBBANK , - , - , - , 3 , 3
DENISON , - , - , - , 3 , 3
DHARAMSI , - , - , - , 3 , 3
DIAMINESQ , - , - , - , 3 , 3
DIL , - , 1 , - , 2 , 3
DISA , - , - , - , 3 , 3
DISAQ , - , - , 1 , 2 , 3
DPL , - , - , - , 3 , 3
DRAGARW , - , - , - , 3 , 3
DUPHARIN , - , - , - , 3 , 3
DWARKESH , 1 , - , - , 2 , 3
ELEMARB , - , - , 1 , 2 , 3
ELPROINTL , 2 , 1 , - , - , 3
ENDURANCE , - , - , - , 3 , 3
EVEREADY , - , - , - , 3 , 3
FCH , - , - , - , 3 , 3
FEDDERELEC , - , - , - , 3 , 3
FEL , - , - , - , 3 , 3
FELDVR , - , - , - , 3 , 3
FIBERWEB , - , 1 , - , 2 , 3
FRONTCAP , - , 1 , - , 2 , 3
FRSHTRP , - , - , 1 , 2 , 3
FUTSOL , - , - , - , 3 , 3
GALAXYSURF , - , - , - , 3 , 3
GARWARPOLY , - , - , - , 3 , 3
GAYAPROJ , 1 , - , - , 2 , 3
GEE , - , - , - , 3 , 3
GGPL , 1 , 2 , - , - , 3
GICRE , - , 1 , - , 2 , 3
GOLCRSFI , - , - , - , 3 , 3
GOLDCORP , - , - , 1 , 2 , 3
GTPL , - , - , - , 3 , 3
GUJFLUORO , - , - , - , 3 , 3
GUJINTRX , - , - , - , 3 , 3
HIL , - , - , - , 3 , 3
HPL , - , - , - , 3 , 3
HUIL , - , - , - , 3 , 3
IEX , 1 , - , 1 , 1 , 3
IFGLEXPOR , - , - , - , 3 , 3
INDAGIV , - , - , - , 3 , 3
INDIAGLYCO , - , - , - , 3 , 3
INDIAHOME , - , - , - , 3 , 3
INFIBEAM , 1 , - , - , 2 , 3
INTRGLB , - , - , - , 3 , 3
ISEC , - , - , - , 3 , 3
ISHANCH , - , 1 , - , 2 , 3
JBFIND , - , - , - , 3 , 3
JIYAECO , - , 2 , - , 1 , 3
JUBILANTORG , - , - , - , 3 , 3
JUSTDIAL , - , - , 2 , 1 , 3
KEYCORPSER , - , - , - , 3 , 3
KILPEST , - , - , - , 3 , 3
KKALPANAIND , 1 , - , - , 2 , 3
KMSMEDI , - , - , - , 3 , 3
KRL , - , - , - , 3 , 3
KSL , - , - , - , 3 , 3
LAKSHVILAS , - , - , - , 3 , 3
LAURUSLABS , - , - , - , 3 , 3
LINCPEN , - , - , - , 3 , 3
LOHIASEC , - , - , - , 3 , 3
LUHARUKA , - , - , - , 3 , 3
LUPIN$ , - , - , - , 3 , 3
MACK , - , - , - , 3 , 3
MACPLAS , - , - , - , 3 , 3
MADHUCON , - , - , - , 3 , 3
MAFATIND , - , - , - , 3 , 3
MAGADHSUGAR , - , 1 , - , 2 , 3
MAGNAEL , - , - , - , 3 , 3
MAGNAELQ , - , - , - , 3 , 3
MANAKSIA , - , - , - , 3 , 3
MANALIPE , - , - , - , 3 , 3
MANORG , - , - , 1 , 2 , 3
MARIS , - , - , - , 3 , 3
MARVINY , - , - , - , 3 , 3
MAYUR , - , - , - , 3 , 3
MBLINFRA , - , 1 , - , 2 , 3
MEHAI , - , 1 , - , 2 , 3
MERCATOR , - , - , - , 3 , 3
MFSL , - , - , - , 3 , 3
MIDHANI , - , - , - , 3 , 3
MIENT , - , 1 , - , 2 , 3
MITSU , - , - , - , 3 , 3
MONEYMAST , - , - , - , 3 , 3
MONEYMATF , - , - , - , 3 , 3
MORARJEE , - , - , - , 3 , 3
MRPL , - , - , - , 3 , 3
MSL , - , 1 , - , 2 , 3
MTEDUCARE , - , - , - , 3 , 3
MUTHTFN , - , 1 , - , 2 , 3
MYSOREBANK , - , - , - , 3 , 3
NAGARCON , - , - , - , 3 , 3
NATCAPSU , - , - , - , 3 , 3
NEULANDLAB , - , - , - , 3 , 3
NOIDATOLL , - , - , - , 3 , 3
NUCENTFI , - , - , - , 3 , 3
NUTRA , 1 , 1 , - , 1 , 3
OBEROIREAL , - , - , - , 3 , 3
OCL , - , - , - , 3 , 3
ORIENTCQ , - , - , - , 3 , 3
ORIENTELEC , - , - , - , 3 , 3
ORIENTHOT , - , - , - , 3 , 3
ORISSAMINE , - , - , - , 3 , 3
PARAGMILK , - , - , - , 3 , 3
PATELROD , - , - , - , 3 , 3
PGFOIL , - , - , - , 3 , 3
PGHL , - , - , - , 3 , 3
PNBHOUSING , - , - , - , 3 , 3
PODARPIG , - , - , - , 3 , 3
POLYSPIN , - , - , - , 3 , 3
PORWAL , - , - , - , 3 , 3
PRADPME , - , - , - , 3 , 3
PREMEXPL , - , - , - , 3 , 3
PSPPROJECT , - , - , - , 3 , 3
RAJTV , - , - , - , 3 , 3
RBLBANK , - , - , - , 3 , 3
RCIIND , - , - , - , 3 , 3
RELCHEMQ , - , - , - , 3 , 3
RELIANCEINF , - , - , - , 3 , 3
ROHLTD , - , - , - , 3 , 3
ROSSELLIND , - , - , - , 3 , 3
RSYSTEMINT , - , - , 2 , 1 , 3
SABTN , - , - , - , 3 , 3
SADHNANIQ , 1 , - , - , 2 , 3
SAGARPROD , - , - , - , 3 , 3
SAGARSOFT , - , - , - , 3 , 3
SALONACOT , - , - , - , 3 , 3
SANGHVIMOV , - , - , - , 3 , 3
SANWARIA , - , 1 , - , 2 , 3
SAURASHCEM , - , - , - , 3 , 3
SAYAJIIND , 1 , - , - , 2 , 3
SBIN , - , - , - , 3 , 3
SEQUENT , 1 , - , - , 2 , 3
SHANKARA , - , - , - , 3 , 3
SHBCLQ , - , - , - , 3 , 3
SHHARICH , - , - , - , 3 , 3
SHILGRAVQ , - , - , - , 3 , 3
SHIVAMAUTO , - , 1 , - , 2 , 3
SHREEPUSHK , - , - , - , 3 , 3
SIKA , - , - , - , 3 , 3
SIMPLEXCAS , - , - , - , 3 , 3
SIMPLXREA , - , - , - , 3 , 3
SIS , - , - , - , 3 , 3
SMARTLINK , - , - , 3 , - , 3
SPENTA , - , - , - , 3 , 3
SRFPOLY , - , - , - , 3 , 3
STARPAPER , - , - , - , 3 , 3
STEELCAS , - , - , - , 3 , 3
STHINPA-B , - , - , - , 3 , 3
STOVAC , - , - , - , 3 , 3
STOVACQ , - , - , - , 3 , 3
SUJALA , - , - , - , 3 , 3
SURYAAMBA , - , - , - , 3 , 3
SURYALAXMI , - , - , - , 3 , 3
SUYOG , - , 1 , - , 2 , 3
SWARAJMAZD , - , - , - , 3 , 3
SWELECTES , - , 1 , - , 2 , 3
SYNCOMF , - , - , - , 3 , 3
TATASPONGE , - , - , - , 3 , 3
TATATEA , - , - , - , 3 , 3
TBZ , - , - , - , 3 , 3
TEXMACO , - , - , - , 3 , 3
TIL , - , - , - , 3 , 3
TRIVENI , - , - , 1 , 2 , 3
TVSELECT , - , - , - , 3 , 3
UJAAS , - , - , - , 3 , 3
ULTRACAB , - , 1 , - , 2 , 3
UNIPLY , 1 , - , - , 2 , 3
USHDI , 1 , - , - , 2 , 3
VALSON , - , - , - , 3 , 3
VEDAVAAG , - , - , - , 3 , 3
VIAANINDUS , 1 , 1 , - , 1 , 3
VIJAYABANK , - , - , - , 3 , 3
VIKRAMTH , - , - , - , 3 , 3
VIVIDHA , - , 2 , - , 1 , 3
VIVIMEDLAB , 1 , - , - , 2 , 3
VLSFINANCE , - , - , - , 3 , 3
WELCORP , - , - , 1 , 2 , 3
WELSPUNGUJR , - , - , - , 3 , 3
WHIRLPOOL , - , - , - , 3 , 3
WIDIA , - , - , - , 3 , 3
WINDMACHIN , - , - , - , 3 , 3
YASHCHEM , - , 1 , - , 2 , 3
ZANMOLTR , - , - , - , 3 , 3
ZGOVPOOX , - , - , - , 3 , 3
ZIMLAB , - , 1 , - , 2 , 3
7TEC , - , - , - , 4 , 4
ACKNIT , - , - , - , 4 , 4
ADVENZYMES , 1 , - , - , 3 , 4
AEL , 1 , 1 , - , 2 , 4
AHMDSTE , - , - , - , 4 , 4
AMARJOTHI , - , - , - , 4 , 4
APCL , - , - , - , 4 , 4
ARCOTECH , 1 , - , - , 3 , 4
AREXMIS , - , - , - , 4 , 4
ARMANFIN , - , - , - , 4 , 4
AROGRANITE , - , - , - , 4 , 4
ASAHIINDIA , - , - , - , 4 , 4
ASHCAP , - , - , - , 4 , 4
ASHOKALC , - , - , - , 4 , 4
ASIANTILES , - , - , - , 4 , 4
ASTEC , - , - , - , 4 , 4
ATISHAY , - , 1 , - , 3 , 4
AXISBANK , - , - , - , 4 , 4
BASANTGL , - , - , - , 4 , 4
BGWTATO , - , - , - , 4 , 4
BIGBLOC , - , - , - , 4 , 4
BIRLACABLE , - , - , - , 4 , 4
BSL , - , - , - , 4 , 4
CHAMANSE , - , 1 , - , 3 , 4
CHOLAFIN , 1 , - , - , 3 , 4
CITADEL , - , 1 , - , 3 , 4
CMI , - , - , - , 4 , 4
COMFINCAP , - , - , - , 4 , 4
COMFINTE , - , - , - , 4 , 4
COX&KINGS , - , - , - , 4 , 4
CREATIVE , - , - , - , 4 , 4
DENORA , - , - , - , 4 , 4
DIANATEA , - , - , - , 4 , 4
DISHMAN , - , 1 , - , 3 , 4
DREDGECORP , - , - , - , 4 , 4
DUKEOFS , - , 1 , - , 3 , 4
DYNPRO , - , - , - , 4 , 4
EASTRED , - , - , - , 4 , 4
EICHERMOT , - , - , - , 4 , 4
ELECTCAST , - , - , - , 4 , 4
FAIRDSY , - , 1 , - , 3 , 4
FILTRA , - , 2 , - , 2 , 4
FLEXFO , - , - , - , 4 , 4
FLORENCE , - , - , - , 4 , 4
FORBESCO , - , - , - , 4 , 4
FREDUN , - , - , - , 4 , 4
GARWALLROP , - , - , - , 4 , 4
GEECEE , - , - , 1 , 3 , 4
GENCON , 1 , - , - , 3 , 4
GEPIL , - , - , - , 4 , 4
GLOSTER , - , 1 , - , 3 , 4
GNFC , - , - , - , 4 , 4
GOLKUNDIA , - , - , - , 4 , 4
GOODLUCK , - , - , - , 4 , 4
GOODRICKE , - , - , - , 4 , 4
HARLETH , - , - , - , 4 , 4
HEIDELBERG , - , - , - , 4 , 4
HESTERBIO , - , - , - , 4 , 4
HINDCOPPER , - , - , - , 4 , 4
HOPFL , - , - , - , 4 , 4
HSCL , - , - , - , 4 , 4
HUDCO , - , - , - , 4 , 4
ICICIGI , - , - , - , 4 , 4
IDFC , - , - , - , 4 , 4
IIFL , - , - , - , 4 , 4
INCAP , - , - , - , 4 , 4
INDHOTEL , - , - , - , 4 , 4
INDIACEM , - , - , - , 4 , 4
INDIANB , - , - , - , 4 , 4
INDIANVSH , - , - , - , 4 , 4
INDIGO , - , - , - , 4 , 4
INDLMETER , - , - , - , 4 , 4
INDSILHYD , - , - , - , 4 , 4
INDTONER , - , - , - , 4 , 4
INNOVTEC , - , - , - , 4 , 4
IPCALAB , - , - , - , 4 , 4
ITDCEM , 1 , - , - , 3 , 4
ITL , - , - , - , 4 , 4
IWP , 1 , 1 , - , 2 , 4
JAGSNPHARM , - , - , - , 4 , 4
JAYUSH , - , - , - , 4 , 4
JKPAPER , - , - , - , 4 , 4
JOONKTOLL , - , - , - , 4 , 4
JSWENERGY , - , - , - , 4 , 4
KABRAEXTRU , - , - , - , 4 , 4
KALYANIFRG , - , - , - , 4 , 4
KAMADGIRI , - , - , - , 4 , 4
KAYCEEI , - , - , - , 4 , 4
KELENRG , - , - , - , 4 , 4
KEMP , - , - , - , 4 , 4
KLBRENG-B , - , - , - , 4 , 4
KPIT , - , - , - , 4 , 4
KRIINFRA , - , - , - , 4 , 4
KRITIIND , - , - , - , 4 , 4
KRONE , - , - , - , 4 , 4
KWALITY , - , - , - , 4 , 4
LEEL , - , - , - , 4 , 4
LOVABLE , - , - , 1 , 3 , 4
LUDLOWJUT , - , - , - , 4 , 4
MAHSHRE , - , - , - , 4 , 4
MALLCOM , - , - , - , 4 , 4
MANGCHEFER , - , - , - , 4 , 4
MANUGRAPH , - , - , - , 4 , 4
MASFIN , - , - , - , 4 , 4
MCLEODRUSS , - , - , - , 4 , 4
MEERA , - , - , - , 4 , 4
MERCURYLAB , - , - , - , 4 , 4
MODEX , - , 2 , - , 2 , 4
MODRNSH , - , - , - , 4 , 4
MOHOTAIND , - , - , - , 4 , 4
MUKESHB , - , - , - , 4 , 4
NACLIND , - , - , - , 4 , 4
NANDAN , - , - , - , 4 , 4
NIACL , - , 1 , - , 3 , 4
NIITTECH , - , - , - , 4 , 4
NILA , - , - , - , 4 , 4
OBIL , - , 1 , - , 3 , 4
OCEANIC , - , 1 , - , 3 , 4
OFSS , - , - , - , 4 , 4
OKANCOTEA , - , 1 , - , 3 , 4
ONWARDTEC , - , - , - , 4 , 4
ORVENPR , 1 , - , - , 3 , 4
PANACHE , - , - , - , 4 , 4
PANCHSHEEL , - , - , - , 4 , 4
PCCOSMA , - , - , - , 4 , 4
PDMJEPAPER , - , - , - , 4 , 4
PILANIINVS , - , - , - , 4 , 4
PINCON , - , 2 , - , 2 , 4
POLYCHEM , - , - , - , 4 , 4
PONNIERODE , - , - , - , 4 , 4
POWERMECH , - , - , - , 4 , 4
PRECAM , - , - , - , 4 , 4
PREMIERPOL , - , - , - , 4 , 4
PRIMEPRO , - , - , - , 4 , 4
PRITHVIEXCH , - , 1 , - , 3 , 4
PRIYALT , - , - , - , 4 , 4
RAJPACK , - , - , - , 4 , 4
RAMAPHO , - , - , - , 4 , 4
RASOI , - , - , - , 4 , 4
RELCAPITAL , - , - , - , 4 , 4
RELINFRA , - , - , - , 4 , 4
RNAM , - , - , - , 4 , 4
RPPINFRA , - , - , - , 4 , 4
RSWM , - , - , - , 4 , 4
RSYSTEMS , - , - , - , 4 , 4
SACHEMT , - , - , - , 4 , 4
SADBHIN , - , - , - , 4 , 4
SAHLIBHFI , - , - , - , 4 , 4
SAHYOGMULT , - , - , - , 4 , 4
SALASAR , - , - , - , 4 , 4
SELAN , - , - , - , 4 , 4
SEYAIND , - , - , - , 4 , 4
SHASHIJIT , - , 1 , - , 3 , 4
SHBCL , - , 1 , - , 3 , 4
SHERVANI , - , - , 2 , 2 , 4
SHK , - , - , 1 , 3 , 4
SHRPREC , - , - , - , 4 , 4
SHYAM , - , - , - , 4 , 4
SINTEX , - , - , - , 4 , 4
SKMEGGPROD , - , - , - , 4 , 4
SKPSEC , - , - , 2 , 2 , 4
SMIFS , - , - , - , 4 , 4
SNL , - , - , - , 4 , 4
SOLIMAC , - , - , - , 4 , 4
SUDTIND-B , - , - , - , 4 , 4
SWELECT , - , - , - , 4 , 4
SWISSGLA , - , - , - , 4 , 4
TAJGVK , - , - , - , 4 , 4
TALWALKARS , - , - , - , 4 , 4
TANLA , - , - , - , 4 , 4
TATAMETALI , - , - , - , 4 , 4
THEBYKE , - , - , - , 4 , 4
TIGLOB , - , - , - , 4 , 4
TIIL , - , - , 2 , 2 , 4
TIINDIA , - , - , - , 4 , 4
TIRSARJ , - , - , - , 4 , 4
TITANBIO , - , - , - , 4 , 4
UMANGDAIR , - , - , - , 4 , 4
UNIABEXAL , - , - , - , 4 , 4
VAKRANG , - , 1 , - , 3 , 4
VBL , - , 1 , - , 3 , 4
VIMTALABS , - , - , - , 4 , 4
VIPUL , - , - , - , 4 , 4
VIRAT , - , - , - , 4 , 4
VISHALBL , - , 2 , - , 2 , 4
VISHNU , - , - , - , 4 , 4
VOITHPAPR , - , - , - , 4 , 4
VRLLOG , - , - , - , 4 , 4
WABAG , - , - , - , 4 , 4
WATERBASE , - , - , - , 4 , 4
WELENT , - , - , 1 , 3 , 4
WESTLEIRES , - , - , - , 4 , 4
WSTCSTPAPR , - , - , - , 4 , 4
ZEELEARN , - , - , - , 4 , 4
ZFSTEERING , - , - , - , 4 , 4
ZODJRDMKJ , - , - , - , 4 , 4
ZWELCAST , - , - , - , 4 , 4
63MOONS , - , - , - , 5 , 5
ABB , - , - , - , 5 , 5
ADANIENT , - , - , - , 5 , 5
ADORWELD , - , - , - , 5 , 5
AHLEAST , - , - , - , 5 , 5
AHLWEST , - , - , - , 5 , 5
AINFRA , 1 , 1 , - , 3 , 5
AKCAPIT , - , - , - , 5 , 5
ALBERTDA , - , - , - , 5 , 5
ALFREDHE , - , - , - , 5 , 5
ALKALI , - , - , - , 5 , 5
ALKYLAMINE , - , - , - , 5 , 5
ALPHAGEO , - , - , - , 5 , 5
ALPINEHOU , - , 2 , - , 3 , 5
AMBIKCO , - , - , - , 5 , 5
AMJLAND , - , - , - , 5 , 5
ANANTRAJ , - , - , - , 5 , 5
ANDHRSUGAR , - , - , - , 5 , 5
APLAPOLLO , - , - , - , 5 , 5
APLLTD , - , - , - , 5 , 5
APOLLOHOSP , - , - , - , 5 , 5
APOLLOTYRE , - , - , - , 5 , 5
APTECHT , - , - , - , 5 , 5
ARIES , - , - , - , 5 , 5
ARIHCAPM , - , - , - , 5 , 5
ARVIND , - , - , - , 5 , 5
ASAHISONG , - , - , - , 5 , 5
ASHIANA , - , - , - , 5 , 5
ASHOKLEY , - , - , - , 5 , 5
ASL , - , - , - , 5 , 5
ASTAR , - , - , - , 5 , 5
ASTRAMICRO , - , - , - , 5 , 5
ATFL , - , - , - , 5 , 5
ATUL , - , - , - , 5 , 5
AUTOAXLES , - , - , - , 5 , 5
BAJAJELEC , - , - , - , 5 , 5
BAJAJFINSV , - , - , - , 5 , 5
BALAMINES , - , - , - , 5 , 5
BALASORE , - , - , - , 5 , 5
BALFC , - , - , - , 5 , 5
BALPHARMA , - , - , - , 5 , 5
BAMBINO , - , - , - , 5 , 5
BANARISUG , - , - , - , 5 , 5
BANSWRAS , - , - , - , 5 , 5
BAPACK , - , - , - , 5 , 5
BASML , - , - , - , 5 , 5
BBTC , - , - , - , 5 , 5
BEEKAY , - , - , - , 5 , 5
BENARAS , - , - , - , 5 , 5
BENGALASM , - , - , - , 5 , 5
BEPL , - , - , - , 5 , 5
BHANDHOS , 1 , - , - , 4 , 5
BHARATRAS , - , - , - , 5 , 5
BHARATSE , - , - , - , 5 , 5
BIL , - , - , - , 5 , 5
BIMETAL , - , - , - , 5 , 5
BIRLACORPN , - , - , - , 5 , 5
BLIL , - , - , - , 5 , 5
BLISSGVS , - , - , - , 5 , 5
BLS , 1 , - , - , 4 , 5
BLUECHIPT , - , - , - , 5 , 5
BNKCAP , - , - , - , 5 , 5
BNRSEC , - , - , - , 5 , 5
BOMDYEING , - , - , - , 5 , 5
BOMOXY-B1 , - , - , - , 5 , 5
BRIGHTBR , - , - , - , 5 , 5
CAPITALT , - , - , - , 5 , 5
CAPRIHANS , - , - , - , 5 , 5
CEATLTD , - , - , - , 5 , 5
CENTURYPLY , - , - , - , 5 , 5
CENTURYTEX , - , - , - , 5 , 5
CERA , - , - , - , 5 , 5
CESC , - , - , - , 5 , 5
CGVAK , - , - , - , 5 , 5
CHAMBLFERT , - , - , - , 5 , 5
CHOKSI , - , - , - , 5 , 5
CILSEC , - , - , - , 5 , 5
CIPLA , - , - , - , 5 , 5
COMPEAU , - , - , - , 5 , 5
COMPUSOFT , - , - , - , 5 , 5
CORALAB , - , - , - , 5 , 5
COSMOFILMS , - , - , - , 5 , 5
CREST , - , - , - , 5 , 5
CYBERTECH , - , - , - , 5 , 5
DAICHI , - , - , - , 5 , 5
DAMOTH , - , 1 , - , 4 , 5
DEEPAKFERT , - , - , - , 5 , 5
DEEPAKNI , - , - , - , 5 , 5
DEEPIND , - , - , - , 5 , 5
DHAMPURSUG , - , - , - , 5 , 5
DHPIND , - , - , - , 5 , 5
DHUNINV , - , - , - , 5 , 5
DHUNTEAIND , - , - , - , 5 , 5
DIVSHKT , - , - , - , 5 , 5
DONEAR , - , - , - , 5 , 5
DRREDDY , - , - , - , 5 , 5
DYNAMIND , - , - , - , 5 , 5
ECOPLAST , - , - , - , 5 , 5
EIDPARRY , - , - , - , 5 , 5
EIHOTEL , - , - , - , 5 , 5
EIMCOELECO , - , - , - , 5 , 5
ELANTAS , - , - , - , 5 , 5
ELDEHSG , - , - , - , 5 , 5
ELECON , - , - , - , 5 , 5
ELGIEQUIP , - , - , - , 5 , 5
ELIXIR , - , - , - , 5 , 5
ELNET , - , - , - , 5 , 5
EMAMIPAP , - , - , - , 5 , 5
EMKAY , - , - , - , 5 , 5
EMMBI , - , - , - , 5 , 5
ENERGYDEV , - , - , - , 5 , 5
ENIL , - , - , - , 5 , 5
ESABINDIA , - , - , - , 5 , 5
ESCORTS , - , - , - , 5 , 5
EVERESTIND , - , - , - , 5 , 5
EXCELCROP , - , - , - , 5 , 5
EXCELINDUS , - , - , - , 5 , 5
FAIRCHEM , - , - , - , 5 , 5
FDC , - , - , 2 , 3 , 5
FLFL , - , - , - , 5 , 5
FLUIDOM , - , - , - , 5 , 5
FOMEHOT , - , - , - , 5 , 5
FORCEMOT , - , - , - , 5 , 5
GAEL , - , - , 1 , 4 , 5
GANECOS , - , - , - , 5 , 5
GARNETINT , - , 1 , - , 4 , 5
GATI , - , - , - , 5 , 5
GENESYS , - , - , - , 5 , 5
GEOJITFSL , - , - , - , 5 , 5
GESHIP , - , - , - , 5 , 5
GET&D , - , - , - , 5 , 5
GICHSGFIN , - , - , - , 5 , 5
GINISILK , - , - , - , 5 , 5
GIPCL , - , - , - , 5 , 5
GLENMARK , - , - , - , 5 , 5
GMDCLTD , - , - , - , 5 , 5
GOACARBON , - , - , - , 5 , 5
GOCLCORP , - , - , - , 5 , 5
GODFRYPHLP , - , - , - , 5 , 5
GODREJIND , - , - , - , 5 , 5
GOODYEAR , - , - , - , 5 , 5
GOWRALE , - , - , - , 5 , 5
GRAVITA , - , - , - , 5 , 5
GRNLAMIND , - , - , - , 5 , 5
GRPLTD , - , - , - , 5 , 5
GSFC , - , - , - , 5 , 5
GSKCONS , - , - , - , 5 , 5
GSPL , - , - , - , 5 , 5
GUFICBIO , - , - , - , 5 , 5
GUJALKALI , - , - , - , 5 , 5
GUJAPOLLO , - , - , - , 5 , 5
GUJHOTE , - , - , - , 5 , 5
HALDYNGL , - , - , - , 5 , 5
HAWKINCOOK , - , - , - , 5 , 5
HBLPOWER , - , - , - , 5 , 5
HERCULES , - , - , - , 5 , 5
HINDALCO , - , - , - , 5 , 5
HINDALUMI , - , - , - , 5 , 5
HINDTIN , - , - , - , 5 , 5
HINDUJAVEN , - , - , - , 5 , 5
HITECHCORP , - , - , - , 5 , 5
HMVL , - , - , - , 5 , 5
HONAUT , - , - , - , 5 , 5
HONDAPOWER , - , - , - , 5 , 5
HSIL , - , - , - , 5 , 5
HTMEDIA , - , - , - , 5 , 5
ICRA , - , - , - , 5 , 5
IFSL , - , - , - , 5 , 5
IGPL , - , - , - , 5 , 5
INDIANCARD , - , - , - , 5 , 5
INDOBORAX , - , - , - , 5 , 5
INDOTHAI , - , - , - , 5 , 5
INDRAMEDCO , - , - , - , 5 , 5
INDUSINDBK , - , - , - , 5 , 5
INEOSSTYRO , - , - , - , 5 , 5
INTLCONV , - , - , - , 5 , 5
IONEXCHANG , - , - , - , 5 , 5
ISFT , - , - , - , 5 , 5
ITDC , - , - , - , 5 , 5
ITHL , - , - , - , 5 , 5
IVC , - , - , - , 5 , 5
IVP , - , - , - , 5 , 5
JAICORPLTD , - , - , - , 5 , 5
JAYBARMARU , - , - , - , 5 , 5
JAYSHREETEA , - , - , - , 5 , 5
JAYSYN , - , - , - , 5 , 5
JBMA , - , - , - , 5 , 5
JCHAC , - , - , - , 5 , 5
JINDALPOLY , - , - , - , 5 , 5
JINDALSAW , - , - , - , 5 , 5
JINDRILL , - , - , - , 5 , 5
JISLDVREQS , - , - , - , 5 , 5
JISLJALEQS , - , - , - , 5 , 5
JK AGRI , - , - , - , 5 , 5
JKCEMENT , - , - , - , 5 , 5
JKLAKSHMI , - , - , - , 5 , 5
JKTYRE , - , - , - , 5 , 5
JLMORI , - , - , - , 5 , 5
JOINDRE , - , - , - , 5 , 5
JOSTS , - , - , - , 5 , 5
JTEKTINDIA , - , - , - , 5 , 5
KAIRA , - , - , - , 5 , 5
KAKATCEM , - , - , - , 5 , 5
KALPATPOWR , - , - , - , 5 , 5
KAMDHENU , - , - , - , 5 , 5
KANCHI , - , - , - , 5 , 5
KANORICHEM , - , - , - , 5 , 5
KCP , - , - , - , 5 , 5
KCPSUGIND , - , - , - , 5 , 5
KDDL , - , - , - , 5 , 5
KEC , - , - , - , 5 , 5
KEI , - , - , - , 5 , 5
KHAICHEM , - , - , - , 5 , 5
KIFS , - , - , - , 5 , 5
KIOCL , - , - , 1 , 4 , 5
KIRANVYPAR , - , - , - , 5 , 5
KIRLOSBROS , - , - , - , 5 , 5
KIRLOSIND , - , - , - , 5 , 5
KPEL , - , 2 , - , 3 , 5
KRBL , - , - , - , 5 , 5
KRITINUT , - , - , - , 5 , 5
KSE , - , - , - , 5 , 5
KTKBANK , - , - , - , 5 , 5
KUANTUM , - , - , - , 5 , 5
L&TFH , - , - , - , 5 , 5
LAHOTIOV , - , - , - , 5 , 5
LAKSELEC , - , - , - , 5 , 5
LAKSHMIMIL , - , - , - , 5 , 5
LICHSGFIN , - , - , - , 5 , 5
LINCOPH , - , - , - , 5 , 5
LKPFIN , - , - , - , 5 , 5
LOYALTEX , - , - , - , 5 , 5
LUMAXIND , - , - , - , 5 , 5
MAANALU , - , 1 , - , 4 , 5
MADHAV , - , - , - , 5 , 5
MAGMA , - , - , - , 5 , 5
MAHLIFE , - , - , - , 5 , 5
MAHSCOOTER , - , - , - , 5 , 5
MAHSEAMLES , - , - , - , 5 , 5
MAKERSL , - , - , - , 5 , 5
MANGLMCEM , - , - , - , 5 , 5
MANINDS , - , - , - , 5 , 5
MANINFRA , - , - , - , 5 , 5
MANPASAND , - , 1 , - , 4 , 5
MARKSANS , - , - , - , 5 , 5
MARUTI , - , - , - , 5 , 5
MAZDALTD , - , - , - , 5 , 5
MCCHRLS-B , - , - , - , 5 , 5
MCX , - , - , - , 5 , 5
MEGH , - , - , - , 5 , 5
METALCO , - , - , - , 5 , 5
MHRIL , - , 1 , - , 4 , 5
MINDTECK , - , - , - , 5 , 5
MIRZAINT , - , - , - , 5 , 5
MISHTANN , 2 , - , - , 3 , 5
MODERN , - , - , - , 5 , 5
MONTECARLO , - , - , 1 , 4 , 5
MORGANITE , - , - , - , 5 , 5
MPSLTD , - , - , - , 5 , 5
MULTIIN , - , - , - , 5 , 5
MUNJALSHOW , - , - , - , 5 , 5
MYSORPETRO , - , - , - , 5 , 5
NAHARCAP , - , - , - , 5 , 5
NAHARSPING , - , - , - , 5 , 5
NATFIT , - , - , - , 5 , 5
NATPEROX , - , - , - , 5 , 5
NATPLAS , - , - , - , 5 , 5
NAVBLDR , - , - , - , 5 , 5
NECLIFE , - , - , - , 5 , 5
NFL , - , - , - , 5 , 5
NGIND , - , - , - , 5 , 5
NIPPOBATRY , - , - , - , 5 , 5
NIRLON , - , - , - , 5 , 5
NITINCAST , 1 , - , - , 4 , 5
NITINSPIN , - , - , - , 5 , 5
NITTAGELA , - , - , - , 5 , 5
NOCIL , - , - , - , 5 , 5
OMAXE , - , - , - , 5 , 5
OMMETALS , - , - , - , 5 , 5
ONMOBILE , - , - , - , 5 , 5
ORIBEVER , - , - , - , 5 , 5
ORICON , - , - , - , 5 , 5
ORIENTABRA , - , - , - , 5 , 5
ORIENTBELL , - , - , - , 5 , 5
ORIENTCEM , - , - , - , 5 , 5
ORIENTLTD , - , - , - , 5 , 5
ORIENTREF , - , - , - , 5 , 5
PAISALO , - , - , - , 5 , 5
PANAENERG , - , - , - , 5 , 5
PANCARBON , - , - , - , 5 , 5
PAPERPROD , - , - , - , 5 , 5
PATELSAI , - , - , - , 5 , 5
