Tata motors , 1
Asian paints , 5
Sun pharma , 9
Hdfc , 18
Wipro , 22
Power grid corp , 24
State bank of india , 26
Bharti airtel , 34
Larsen & toubro ltd , 36
Hcl tech , 42
Hindustan unilever , 50
Icici bank , 50
Oil & natural gas , 67
Ntpc , 85
Tcs , 91
Hdfc bank , 114
Infosys , 123
Itc , 321
Coal india , 537
total dividend amount:  , 1655
total dividend entries: , 32
total companies count:  , 19
