TCS,6,1505
MANAPPURAM,5,45
BALKRISIND,4,98
CARE RATINGS,4,290
CRISIL,4,125
HCL TECHNOLOGIES,4,70
NESTLE,4,306
NTPC,4,372
PAGE INDUSTRIES,4,202
AEGIS LOGISTICS,3,16
AMARAJABAT,3,192
BEL,3,80
BHARAT DYNAMICS,3,151
BHARTI INFRATEL,3,96
CHOLAMANDALAM INVEST,3,10
COLPAL,3,54
DCM SHRIRAM,3,79
DELTA,3,26
EMAMI,3,120
EXIDE INDUSTRIES,3,228
GODREJ CONSUMER PROD,3,18
HAT,3,12
IBULHSGFIN,3,50
INFO EDGE,3,23
LALPATHLAB,3,31
MARICO,3,149
NILKAMAL,3,123
ONGC,3,1021
SUNDARMFIN,3,34
SUPREME INDUSTRIES,3,46
VRLLOG,3,90
ADANI ENTERPRISES,2,32
ADANI GAS,2,8
ADANIPORTS,2,20
APL,2,94
APOLLO TYRES,2,116
APOLLOHOSP,2,64
ASAHI GLASS,2,24
ASHOK LEYLAND,2,66
AUROBINDO PHARMA,2,12
AVANTI FEEDS,2,81
BAJAJ AUTO,2,360
BAJAJ FINANCE,2,16
BAJAJ FINSERV,2,7
BAJAJ HOLDINGS & INV,2,72
BERGER PAINTS ,2,44
BHARAT PETROLEUM,2,196
BLUE STAR,2,60
BRIGADE,2,42
CADILA HEALTHCARE,2,80
CARBORUNIV,2,68
CASTROL,2,224
CEATLTD,2,108
CENTURY PLYBOARDS,2,90
CERA SANITARYWARE,2,52
CHOLAMANDALAM FINANC,2,4
CIPLA,2,42
CONTAINER,2,49
CUMMINS,2,159
DABUR,2,29
DLF,2,32
EICHER MOTORS,2,250
ENGINERSIN,2,346
ESSEL PROPACK,2,34
GAIL,2,514
GODFREY PHILLIPS IND,2,68
GREENLAM INDUSTRIES,2,14
HAL,2,717
HAVELLS,2,90
HDFC BANK,2,380
HEIDELBERG,2,36
HERO MOTOCORP,2,551
HINDUNILVR,2,192
HUDCO,2,103
ICICI LOMBARD,2,28
ICICI SECURITIES,2,39
ICICIPRULI,2,20
INDIAN OIL,2,853
INFY,2,564
JUBLFOOD,2,44
KAJARIA CERAMICS,2,69
KRBL,2,26
L&TFH,2,56
LT,2,424
LTI,2,29
LTTS,2,20
M&M,2,83
MOTHERSUMI,2,44
MRF,2,57
MUTHOOTFIN,2,162
NARAYANA HRUDAYALAYA,2,24
NATIONALUM,2,372
NHPC,2,154
NMDC,2,303
OIL,2,107
PETRONET LNG,2,140
PI INDUSTRIES,2,9
PIDILITIND,2,40
POWERGRID,2,778
PRESTIGE,2,26
PVR,2,18
RELAXO FOOTWEARS,2,21
SHREE CEMENT,2,145
SIS,2,7
SRTRANSFIN,2,24
SUNPHARMA,2,133
TECH MAHINDRA,2,168
THYROCARE TECHNOLOGI,2,50
TIINDIA,2,42
TTK PRESTIGE,2,1413
TVSSRICHAK,2,100
UPL,2,327
VIP INDUSTRIES,2,57
VSTTILLERS,2,105
WONDERLA,2,74
ZYDUS WELLNESS,2,10
ABB,1,14
ABBOTT,1,65
ADANI GREEN ENERGY,1,32
AKZO NOBEL,1,48
ALLCARGO,1,150
AMBUJA CEMENTS,1,21
ARVIND,1,12
ARVIND FASHIONS,1,98
ASIAN GRANITO ,1,4
ASIANPAINT,1,68
AXIS BANK,1,4
BALRAMCHIN,1,45
BANDHAN BANK,1,6
BASF,1,10
BATA,1,31
BAYER,1,18
BAYER_FRAC_PYMT__MIL,1,1203
BHARAT FORGE,1,20
BHEL,1,49
BIOCON,1,2
BLUEDART,1,37
BOROSIL GLASS WORKS,1,7
BOSCH,1,105
BRITANNIA INDUSTRIES,1,60
BSE,1,125
CDSL,1,28
CHAMBAL FERTILISERS,1,26
COAL,1,1440
COROMANDEL,1,24
CROMPTON,1,18
DRREDDY,1,40
EID PARRY,1,11
EIH,1,18
ENDURANCE TECHNOLOGI,1,5
ENTERTAINMENT NETWOR,1,2
FLFL,1,8
FUTURE SUPPLY CHAIN,1,2
GENERAL INSURANCE,1,54
GILLETTE,1,25
GLAXO,1,40
GLENMARK,1,8
GODREJ AGROVET,1,18
GODREJ INDUSTRIES,1,4
GOODYEAR,1,13
GRASIM INDUSTRIES,1,14
GREENPLY INDUSTRIES,1,2
GRINDWELL,1,30
GSKCONS,1,105
HDFC,1,157
HDFCAMC,1,156
HINDALCO INDUSTRIES,1,16
HINDUSTAN PETROLEUM,1,112
HONEYWELL,1,45
HSIL,1,18
ICICI BANK,1,19
ICRA,1,90
IIFLSEC,1,4
IIFLWAM,1,317
INDHOTEL,1,32
INDRAPRASTHA GAS,1,9
INDUSIND BANK,1,7
INTERGLOBE AVIATION,1,15
ITC,1,253
JCHAC,1,1
JK TYRE AND INDUSTRI,1,39
JSW STEEL,1,53
KANSAINER,1,18
KAVERI SEED COMPANY,1,12
KOTAK MAHINDRA BANK,1,1
KSB,1,18
LA OPALA RG,1,14
LICHSGFIN,1,38
LUPIN,1,35
MAHINDRA LOGISTICS,1,3
MARUTI SUZUKI ,1,240
MCX,1,20
MONSANTO,1,50
NBCC,1,24
NCC,1,31
NIACL,1,13
NLC,1,169
PAPERPROD,1,9
PFIZER,1,45
PGHH,1,48
PIRAMAL ENTERPRISES,1,56
POWER FINANCE,1,256
PURVA,1,23
QUESS,1,302
RAJESHEXPO,1,5
RALLIS,1,42
RECLTD,1,385
RELIANCE INDUSTRIES,1,104
SANOFI,1,66
SBILIFE,1,8
SCHAEFFLER,1,30
SIEMENS,1,21
SKF,1,24
SOBHA,1,42
SOMANY CERAMICS,1,8
SYMPHONY,1,100
TATACHEM,1,50
TATACOFFEE,1,39
TATACONSUM,1,42
TATAELXSI,1,13
TATAINVEST,1,40
TATAPOWER,1,32
TATASTEEL,1,182
THE ANUP ENGINEERING,1,88
THOMASCOOK,1,5
TITAN,1,35
TRENT,1,9
UBL,1,7
UFLEX,1,16
ULTRATECH CEMENT,1,46
V GUARD INDUSTRIES,1,7
VEDANTA,1,202
VENKEYS,1,16
VGUARD INDUSTRIES,1,44
VOLTAS,1,24
VSTIND,1,95
WABCO,1,9
WHIRLPOOL,1,10
WIPRO,1,33
ZEEL,1,56
ZEELEARN,1,34
