TCS,6,1505
COAL,1,1440
TTK PRESTIGE,2,1413
BAYER_FRAC_PYMT__MIL,1,1203
ONGC,3,1021
INDIAN OIL,2,853
POWERGRID,2,778
HAL,2,717
INFY,2,564
HERO MOTOCORP,2,551
GAIL,2,514
LT,2,424
RECLTD,1,385
HDFC BANK,2,380
NTPC,4,372
NATIONALUM,2,372
BAJAJ AUTO,2,360
ENGINERSIN,2,346
UPL,2,327
IIFLWAM,1,317
NESTLE,4,306
NMDC,2,303
QUESS,1,302
CARE RATINGS,4,290
POWER FINANCE,1,256
ITC,1,253
EICHER MOTORS,2,250
MARUTI SUZUKI ,1,240
EXIDE INDUSTRIES,3,228
CASTROL,2,224
PAGE INDUSTRIES,4,202
VEDANTA,1,202
BHARAT PETROLEUM,2,196
HINDUNILVR,2,192
AMARAJABAT,3,192
TATASTEEL,1,182
NLC,1,169
TECH MAHINDRA,2,168
MUTHOOTFIN,2,162
CUMMINS,2,159
HDFC,1,157
HDFCAMC,1,156
NHPC,2,154
BHARAT DYNAMICS,3,151
ALLCARGO,1,150
MARICO,3,149
SHREE CEMENT,2,145
PETRONET LNG,2,140
SUNPHARMA,2,133
CRISIL,4,125
BSE,1,125
NILKAMAL,3,123
EMAMI,3,120
APOLLO TYRES,2,116
HINDUSTAN PETROLEUM,1,112
CEATLTD,2,108
OIL,2,107
VSTTILLERS,2,105
GSKCONS,1,105
BOSCH,1,105
RELIANCE INDUSTRIES,1,104
HUDCO,2,103
TVSSRICHAK,2,100
SYMPHONY,1,100
BALKRISIND,4,98
ARVIND FASHIONS,1,98
BHARTI INFRATEL,3,96
VSTIND,1,95
APL,2,94
HAVELLS,2,90
VRLLOG,3,90
CENTURY PLYBOARDS,2,90
ICRA,1,90
THE ANUP ENGINEERING,1,88
M&M,2,83
AVANTI FEEDS,2,81
BEL,3,80
CADILA HEALTHCARE,2,80
DCM SHRIRAM,3,79
WONDERLA,2,74
BAJAJ HOLDINGS & INV,2,72
HCL TECHNOLOGIES,4,70
KAJARIA CERAMICS,2,69
ASIANPAINT,1,68
CARBORUNIV,2,68
GODFREY PHILLIPS IND,2,68
SANOFI,1,66
ASHOK LEYLAND,2,66
ABBOTT,1,65
APOLLOHOSP,2,64
BRITANNIA INDUSTRIES,1,60
BLUE STAR,2,60
VIP INDUSTRIES,2,57
MRF,2,57
ZEEL,1,56
L&TFH,2,56
PIRAMAL ENTERPRISES,1,56
COLPAL,3,54
GENERAL INSURANCE,1,54
JSW STEEL,1,53
CERA SANITARYWARE,2,52
IBULHSGFIN,3,50
MONSANTO,1,50
TATACHEM,1,50
THYROCARE TECHNOLOGI,2,50
CONTAINER,2,49
BHEL,1,49
AKZO NOBEL,1,48
PGHH,1,48
SUPREME INDUSTRIES,3,46
ULTRATECH CEMENT,1,46
MANAPPURAM,5,45
HONEYWELL,1,45
PFIZER,1,45
BALRAMCHIN,1,45
BERGER PAINTS ,2,44
MOTHERSUMI,2,44
JUBLFOOD,2,44
VGUARD INDUSTRIES,1,44
TATACONSUM,1,42
RALLIS,1,42
TIINDIA,2,42
SOBHA,1,42
BRIGADE,2,42
CIPLA,2,42
GLAXO,1,40
TATAINVEST,1,40
DRREDDY,1,40
PIDILITIND,2,40
TATACOFFEE,1,39
ICICI SECURITIES,2,39
JK TYRE AND INDUSTRI,1,39
LICHSGFIN,1,38
BLUEDART,1,37
HEIDELBERG,2,36
LUPIN,1,35
TITAN,1,35
ESSEL PROPACK,2,34
SUNDARMFIN,3,34
ZEELEARN,1,34
WIPRO,1,33
TATAPOWER,1,32
INDHOTEL,1,32
DLF,2,32
ADANI ENTERPRISES,2,32
ADANI GREEN ENERGY,1,32
BATA,1,31
LALPATHLAB,3,31
NCC,1,31
SCHAEFFLER,1,30
GRINDWELL,1,30
LTI,2,29
DABUR,2,29
ICICI LOMBARD,2,28
CDSL,1,28
DELTA,3,26
KRBL,2,26
CHAMBAL FERTILISERS,1,26
PRESTIGE,2,26
GILLETTE,1,25
SRTRANSFIN,2,24
SKF,1,24
COROMANDEL,1,24
ASAHI GLASS,2,24
VOLTAS,1,24
NARAYANA HRUDAYALAYA,2,24
NBCC,1,24
NAUKRI,3,23
PURVA,1,23
AMBUJA CEMENTS,1,21
RELAXO FOOTWEARS,2,21
SIEMENS,1,21
LTTS,2,20
ADANIPORTS,2,20
ICICIPRULI,2,20
MCX,1,20
BHARAT FORGE,1,20
ICICI BANK,1,19
KSB,1,18
GODREJ CONSUMER PROD,3,18
KANSAINER,1,18
CROMPTON,1,18
BAYER,1,18
PVR,2,18
GODREJ AGROVET,1,18
EIH,1,18
HSIL,1,18
AEGIS LOGISTICS,3,16
BAJAJ FINANCE,2,16
UFLEX,1,16
HINDALCO INDUSTRIES,1,16
VENKEYS,1,16
INTERGLOBE AVIATION,1,15
ABB,1,14
GREENLAM INDUSTRIES,2,14
GRASIM INDUSTRIES,1,14
LA OPALA RG,1,14
TATAELXSI,1,13
