AUTOMOBILE,14,AMARAJABAT,ASHOKLEY,BAJAJ-AUTO,BALKRISIND,BOSCHLTD,EICHERMOT,ENDURANCE,EXIDEIND,HEROMOTOCO,M&M,MARUTI,MINDACORP,SUNDRMFAST,TVSMOTOR,
CEMENT & CEMENT PRODUCTS,5,ACC,AMBUJACEM,HEIDELBERG,RAMCOCEM,SHREECEM,
CHEMICALS,6,ATUL,GNFC,NAVINFLUOR,PIDILITIND,SOLARINDS,VINATIORGA,
CONSTRUCTION,4,CERA,KAJARIACER,NBCC,VOLTAS,
CONSUMER GOODS,28,AKZOINDIA,ASIANPAINT,AVANTIFEED,BATAINDIA,BERGEPAINT,BLUESTARCO,CCL,COLPAL,DABUR,DCMSHRIRAM,GILLETTE,GODREJAGRO,GODREJCP,HAVELLS,HINDUNILVR,ITC,JUBLFOOD,KANSAINER,MARICO,PGHH,RADICO,RELAXO,SYMPHONY,TITAN,TTKPRESTIG,UBL,VIPIND,WHIRLPOOL,
ENERGY,8,AEGISCHEM,CASTROLIND,GAIL,GSPL,IGL,MGL,ONGC,SJVN,
FERTILISERS & PESTICIDES,1,PIIND,
FINANCIAL SERVICES,20,CARERATING,CRISIL,EDELWEISS,GRUH,HDFC,HDFCBANK,IBULHSGFIN,IBVENTURES,JMFINANCIL,L&TFH,LICHSGFIN,M&MFIN,MANAPPURAM,MASFIN,MOTILALOFS,MUTHOOTFIN,PEL,PNBHOUSING,RECLTD,SHRIRAMCIT,
HEALTHCARE SERVICES,2,LALPATHLAB,THYROCARE,
INDUSTRIAL MANUFACTURING,17,AIAENG,BEL,CARBORUNIV,COCHINSHIP,CUMMINSIND,FINCABLES,FINPIPE,GRAPHITE,GREAVESCOT,HEG,LAXMIMACH,SCHAEFFLER,SIEMENS,SKFINDIA,SUPREMEIND,THERMAX,VGUARD,
IT,15,CYIENT,FSL,HCLTECH,HEXAWARE,INFY,LTI,LTTS,MINDTREE,MPHASIS,NIITTECH,PERSISTENT,SONATSOFTW,TATAELXSI,TCS,TECHM,
MEDIA & ENTERTAINMENT,2,JAGRAN,SUNTV,
METALS,3,COALINDIA,HINDZINC,NATIONALUM,
PAPER,0
PHARMA,9,AJANTPHARM,ALKEM,APLLTD,CAPLIPOINT,DIVISLAB,JBCHEPHARM,NATCOPHARM,PFIZER,SANOFI,
SERVICES,5,ALLCARGO,CONCOR,DELTACORP,GPPL,REDINGTON,
TELECOM,0
TEXTILES,1,PAGEIND,
