Tpower , 1 , 32
Nbcc , 1 , 11
Ultratech cement , 1 , 31
Grindwell , 1 , 15
Lupin , 1 , 30
Bajaj auto , 1 , 120
Skf , 1 , 24
Powergrid , 1 , 81
Pc jeweller , 1 , 7
Ntpc , 1 , 100
Tataglobal , 1 , 30
Brigade , 1 , 18
Bajaj finserv , 1 , 2
Ambuja cements , 1 , 18
Carboruniv , 1 , 5
Rajeshexpo , 1 , 4
Akzo nobel , 1 , 44
Basf , 1 , 6
Kansai , 1 , 13
Havells , 1 , 20
Nmdc , 1 , 73
Cadila healthcare , 1 , 17
Vsttillers , 1 , 50
Upl , 1 , 56
Trent , 1 , 8
Crompton greaves , 1 , 7
Century plyboards , 1 , 7
Pfizer , 1 , 20
Tvs motor company , 1 , 13
Pvr , 1 , 4
Recltd , 1 , 21
Mothersumi , 1 , 13
Eih , 1 , 13
Thomascook , 1 , 3
Engineers , 1 , 25
Hindustan unilever , 1 , 63
Godfrey phillips , 1 , 16
Hero motocorp , 1 , 80
Hdfc , 1 , 132
Prestige , 1 , 10
Wonderla holidays , 1 , 4
Grasim industries , 1 , 6
Titan , 1 , 22
Dlf , 1 , 8
Sobha , 1 , 42
Blue star , 1 , 10
Vedanta , 1 , 340
Nhpc , 1 , 11
Future supply chain , 1 , 2
Igl , 1 , 8
Central depository , 1 , 24
Indhotel , 1 , 22
Maruti suzuki , 1 , 80
All cargo logistics , 1 , 10
Godrej industries , 1 , 3
Concor , 1 , 15
Tatasteel , 1 , 140
Cipla , 1 , 12
Bharat dynamics , 1 , 21
Bayer , 1 , 18
Bharat petroleum , 1 , 35
Vguard , 1 , 2
Hindunilvr , 1 , 84
Whirlpool , 1 , 8
Zeel , 1 , 29
Tifin , 1 , 2
Glenmark pharma , 1 , 8
Chambal fertilisers , 1 , 13
L&tfh , 1 , 6
Greenlam industries , 1 , 5
Pidilite fn , 1 , 18
Nationalum , 1 , 34
Ceat , 1 , 23
Sunpharma , 1 , 30
Mhril , 1 , 24
Drreddy , 1 , 40
Hindalco industries , 1 , 16
Tatachem , 1 , 88
Aurobindo pharma , 1 , 3
Nlc , 1 , 3
Apl , 1 , 22
Indian oil corpn , 1 , 24
Niacl , 1 , 10
Ncc , 1 , 21
Puravankara , 1 , 36
Britannia industries , 1 , 50
Praxis home retail l , 1 , 31
Jain irrigation syst , 1 , 10
Asian granito , 1 , 2
Uflex , 1 , 8
Voltas , 1 , 16
Mcx of india ltd , 1 , 17
Vip industries , 1 , 18
Bosch , 1 , 100
