isin_code, comp_name, action, qty, price, txn_date
INE009A01021,INFOSYS LTD,Sell,1,2313,01-Jan-2013
INE009A01021,INFOSYS LTD,Buy,1,3278,31-Mar-2014
INE009A01021,INFOSYS LTD,Buy,1,0,08-Dec-2014
INE009A01021,INFOSYS LTD,Buy,2,0,22-Jun-2015
INE009A01021,INFOSYS LTD,Buy,1,1065,19-Sep-2016
INE009A01021,INFOSYS LTD,Buy,1,1033,17-Oct-2016
INE009A01021,INFOSYS LTD,Buy,1,945,17-Nov-2016
INE009A01021,INFOSYS LTD,Buy,1,998,19-Dec-2016
INE009A01021,INFOSYS LTD,Buy,1,959,17-Jan-2017
INE009A01021,INFOSYS LTD,Buy,1,995,17-Feb-2017
INE009A01021,INFOSYS LTD,Buy,1,1023,17-Mar-2017
INE009A01021,INFOSYS LTD,Buy,1,1343,03-Jul-2018
INE009A01021,INFOSYS LTD,Buy,12,0,11-Sep-2018
INE010B01027,CADILA HEALTHCARE LIMITED,Buy,2,485,19-Sep-2017
INE010B01027,CADILA HEALTHCARE LIMITED,Buy,3,383,03-Jul-2018
INE010V01017,L&T TECHNOLOGIES LIMITED,Buy,1,1304,28-May-2018
INE012A01025,ACC LIMITED,Buy,5,747,11-Feb-2008
INE012A01025,ACC LIMITED,Buy,5,715,12-Feb-2008
INE012A01025,ACC LIMITED,Buy,2,602,09-Jun-2008
INE012A01025,ACC LIMITED,Sell,1,483,11-Nov-2008
INE012A01025,ACC LIMITED,Sell,1,483,11-Nov-2008
INE012A01025,ACC LIMITED,Sell,8,483,11-Nov-2008
INE012A01025,ACC LIMITED,Buy,1,901,25-Feb-2010
INE012A01025,ACC LIMITED,Sell,2,1424,01-Jan-2013
INE012A01025,ACC LIMITED,Sell,1,1276,11-Feb-2013
INE012A01025,ACC LIMITED,Buy,1,1639,30-May-2017
INE012A01025,ACC LIMITED,Buy,1,1832,01-Nov-2017
INE012A01025,ACC LIMITED,Buy,1,1459,09-Nov-2018
INE016A01026,DABUR INDIA LTD,Buy,4,283,12-Jun-2017
INE016A01026,DABUR INDIA LTD,Buy,3,349,02-Jan-2018
INE016A01026,DABUR INDIA LTD,Buy,2,417,02-Jan-2019
INE016A01026,DABUR INDIA LTD,Buy,1,417,02-Jan-2019
INE018A01030,LARSEN AND TOUBRO LIMITED,Buy,1,1102,06-Oct-2008
INE018A01030,LARSEN AND TOUBRO LIMITED,Sell,1,1492,11-Feb-2013
INE018A01030,LARSEN AND TOUBRO LIMITED,Buy,2,1273,31-Mar-2014
INE018A01030,LARSEN AND TOUBRO LIMITED,Buy,1,1726,05-May-2017
INE018A01030,LARSEN AND TOUBRO LIMITED,Buy,1,1700,06-Jul-2017
INE018A01030,LARSEN AND TOUBRO LIMITED,Buy,2,0,19-Jul-2017
INE018A01030,LARSEN AND TOUBRO LIMITED,Buy,1,1313,04-Apr-2018
INE018A01030,LARSEN AND TOUBRO LIMITED,Buy,1,1407,05-Dec-2018
INE019A01038,JSW STEEL LIMITED,Buy,5,197,30-May-2017
INE019A01038,JSW STEEL LIMITED,Buy,5,244,06-Dec-2017
INE019A01038,JSW STEEL LIMITED,Buy,3,345,09-Nov-2018
INE020B01018,REC LIMITED,Buy,65,105,12-Mar-2008
INE020B01018,REC LIMITED,Sell,24,67,11-Nov-2008
INE020B01018,REC LIMITED,Sell,41,67,11-Nov-2008
INE020B01018,REC LIMITED,Buy,6,184,18-Jul-2017
INE020B01018,REC LIMITED,Buy,6,174,01-Nov-2017
INE020B01018,REC LIMITED,Buy,8,120,09-Nov-2018
INE021A01026,ASIAN PAINTS INDIA LTD,Buy,1,1177,22-Sep-2016
INE021A01026,ASIAN PAINTS INDIA LTD,Buy,1,1135,24-Oct-2016
INE021A01026,ASIAN PAINTS INDIA LTD,Buy,1,910,22-Nov-2016
INE021A01026,ASIAN PAINTS INDIA LTD,Buy,1,854,22-Dec-2016
INE021A01026,ASIAN PAINTS INDIA LTD,Buy,1,967,23-Jan-2017
INE021A01026,ASIAN PAINTS INDIA LTD,Buy,1,1010,22-Feb-2017
INE021A01026,ASIAN PAINTS INDIA LTD,Buy,1,1056,22-Mar-2017
INE021A01026,ASIAN PAINTS INDIA LTD,Buy,1,1109,06-Dec-2017
INE021A01026,ASIAN PAINTS INDIA LTD,Buy,1,1276,09-Nov-2018
INE022I01019,ASIAN GRANITO INDIA LIMITED,Buy,2,532,02-Feb-2018
INE022I01019,ASIAN GRANITO INDIA LIMITED,Buy,6,169,02-Jan-2019
INE028A01039,BANK OF BARODA,Buy,10,293,07-Mar-2008
INE028A01039,BANK OF BARODA,Buy,5,216,09-Jun-2008
INE028A01039,BANK OF BARODA,Sell,12,298,05-Aug-2008
INE028A01039,BANK OF BARODA,Sell,3,290,11-Nov-2008
INE028A01039,BANK OF BARODA,Buy,10,123,18-Sep-2018
INE029A01011,BHARAT PETROLEUM CORPN LTD,Buy,2,307,06-Jun-2008
INE029A01011,BHARAT PETROLEUM CORPN LTD,Buy,7,307,06-Jun-2008
INE029A01011,BHARAT PETROLEUM CORPN LTD,Buy,1,307,06-Jun-2008
INE029A01011,BHARAT PETROLEUM CORPN LTD,Buy,4,267,09-Jun-2008
INE029A01011,BHARAT PETROLEUM CORPN LTD,Sell,11,336,05-Aug-2008
INE029A01011,BHARAT PETROLEUM CORPN LTD,Sell,3,322,11-Nov-2008
INE029A01011,BHARAT PETROLEUM CORPN LTD,Buy,1,580,25-Feb-2010
INE029A01011,BHARAT PETROLEUM CORPN LTD,Buy,1,0,20-Jul-2012
INE029A01011,BHARAT PETROLEUM CORPN LTD,Sell,2,398,11-Feb-2013
INE029A01011,BHARAT PETROLEUM CORPN LTD,Buy,2,645,22-Jun-2017
INE029A01011,BHARAT PETROLEUM CORPN LTD,Buy,1,0,28-Jul-2017
INE029A01011,BHARAT PETROLEUM CORPN LTD,Buy,2,500,02-Jan-2018
INE029A01011,BHARAT PETROLEUM CORPN LTD,Buy,3,350,02-Jan-2019
INE030A01027,HINDUSTAN UNILEVER LIMITED,Buy,5,188,28-Jan-2008
INE030A01027,HINDUSTAN UNILEVER LIMITED,Buy,5,188,28-Jan-2008
INE030A01027,HINDUSTAN UNILEVER LIMITED,Sell,5,240,05-Aug-2008
INE030A01027,HINDUSTAN UNILEVER LIMITED,Buy,3,243,18-Feb-2010
INE030A01027,HINDUSTAN UNILEVER LIMITED,Buy,3,237,25-Feb-2010
INE030A01027,HINDUSTAN UNILEVER LIMITED,Sell,10,530,01-Jan-2013
INE030A01027,HINDUSTAN UNILEVER LIMITED,Sell,1,461,11-Feb-2013
INE030A01027,HINDUSTAN UNILEVER LIMITED,Buy,3,606,31-Mar-2014
INE030A01027,HINDUSTAN UNILEVER LIMITED,Buy,3,954,05-May-2017
INE030A01027,HINDUSTAN UNILEVER LIMITED,Buy,1,1354,04-Apr-2018
INE030A01027,HINDUSTAN UNILEVER LIMITED,Buy,1,1834,05-Dec-2018
INE031A01017,HOUSING URBAN DEV CO LTD HUDCO,Buy,12,88,19-Sep-2017
INE031A01017,HOUSING URBAN DEV CO LTD HUDCO,Buy,20,55,03-Jul-2018
INE034A01011,ARVIND LIMITED,Buy,3,411,18-Sep-2017
INE034A01011,ARVIND LIMITED,Buy,3,391,03-Jul-2018
INE038A01020,HINDALCO INDUSTRIES LIMITED,Buy,6,160,20-Jun-2008
INE038A01020,HINDALCO INDUSTRIES LIMITED,Buy,10,56,14-Nov-2008
INE038A01020,HINDALCO INDUSTRIES LIMITED,Sell,16,112,11-Feb-2013
INE038A01020,HINDALCO INDUSTRIES LIMITED,Buy,5,197,02-Jun-2017
INE038A01020,HINDALCO INDUSTRIES LIMITED,Buy,4,244,01-Sep-2017
INE038A01020,HINDALCO INDUSTRIES LIMITED,Buy,5,224,03-Jul-2018
INE040A01026,HDFC BANK LIMITED,Buy,1,1097,20-Jun-2008
INE040A01026,HDFC BANK LIMITED,Buy,4,0,02-Jan-2013
INE040A01026,HDFC BANK LIMITED,Buy,1,640,05-Feb-2013
INE040A01026,HDFC BANK LIMITED,Sell,6,657,11-Feb-2013
INE040A01026,HDFC BANK LIMITED,Buy,3,750,31-Mar-2014
INE040A01026,HDFC BANK LIMITED,Buy,1,727,30-Apr-2014
INE040A01026,HDFC BANK LIMITED,Buy,1,805,02-Jun-2014
INE040A01026,HDFC BANK LIMITED,Buy,1,827,30-Jun-2014
INE040A01026,HDFC BANK LIMITED,Buy,1,838,31-Jul-2014
INE040A01026,HDFC BANK LIMITED,Buy,1,845,01-Sep-2014
INE040A01026,HDFC BANK LIMITED,Buy,1,864,30-Sep-2014
INE040A01026,HDFC BANK LIMITED,Buy,1,911,31-Oct-2014
INE040A01026,HDFC BANK LIMITED,Buy,1,957,01-Dec-2014
INE040A01026,HDFC BANK LIMITED,Buy,1,953,31-Dec-2014
INE040A01026,HDFC BANK LIMITED,Buy,1,1261,14-Oct-2016
INE040A01026,HDFC BANK LIMITED,Buy,1,1286,15-Nov-2016
INE040A01026,HDFC BANK LIMITED,Buy,1,1180,14-Dec-2016
INE040A01026,HDFC BANK LIMITED,Buy,1,1239,16-Jan-2017
INE040A01026,HDFC BANK LIMITED,Buy,1,1308,14-Feb-2017
INE040A01026,HDFC BANK LIMITED,Buy,1,1413,14-Mar-2017
INE040A01026,HDFC BANK LIMITED,Buy,1,2088,04-Dec-2018
INE044A01036,SUN PHARMACEUTICAL INDUSTRIES,Buy,1,623,25-Apr-2014
INE044A01036,SUN PHARMACEUTICAL INDUSTRIES,Buy,1,594,26-May-2014
INE044A01036,SUN PHARMACEUTICAL INDUSTRIES,Buy,1,634,25-Jun-2014
INE044A01036,SUN PHARMACEUTICAL INDUSTRIES,Buy,1,767,25-Jul-2014
INE044A01036,SUN PHARMACEUTICAL INDUSTRIES,Buy,1,864,25-Aug-2014
INE044A01036,SUN PHARMACEUTICAL INDUSTRIES,Buy,1,776,25-Sep-2014
INE044A01036,SUN PHARMACEUTICAL INDUSTRIES,Buy,1,804,27-Oct-2014
INE044A01036,SUN PHARMACEUTICAL INDUSTRIES,Buy,1,839,25-Nov-2014
INE044A01036,SUN PHARMACEUTICAL INDUSTRIES,Buy,1,810,26-Dec-2014
INE044A01036,SUN PHARMACEUTICAL INDUSTRIES,Buy,1,755,10-Oct-2016
INE044A01036,SUN PHARMACEUTICAL INDUSTRIES,Buy,1,676,10-Nov-2016
INE044A01036,SUN PHARMACEUTICAL INDUSTRIES,Buy,1,678,12-Dec-2016
INE044A01036,SUN PHARMACEUTICAL INDUSTRIES,Buy,1,633,10-Jan-2017
INE044A01036,SUN PHARMACEUTICAL INDUSTRIES,Buy,1,660,10-Feb-2017
INE044A01036,SUN PHARMACEUTICAL INDUSTRIES,Buy,1,686,10-Mar-2017
INE044A01036,SUN PHARMACEUTICAL INDUSTRIES,Buy,2,593,09-Nov-2018
INE047A01021,GRASIM INDUSTRIES LIMITED,Buy,1,1653,07-Oct-2008
INE047A01021,GRASIM INDUSTRIES LIMITED,Sell,1,1050,11-Nov-2008
INE047A01021,GRASIM INDUSTRIES LIMITED,Buy,1,1144,16-Oct-2017
INE047A01021,GRASIM INDUSTRIES LIMITED,Buy,1,862,09-Nov-2018
INE053A01029,INDIAN HOTELS CO LTD,Buy,25,125,25-Feb-2008
INE053A01029,INDIAN HOTELS CO LTD,Buy,25,118,04-Mar-2008
INE053A01029,INDIAN HOTELS CO LTD,Sell,1,48,11-Nov-2008
INE053A01029,INDIAN HOTELS CO LTD,Sell,46,48,11-Nov-2008
INE053A01029,INDIAN HOTELS CO LTD,Sell,1,48,11-Nov-2008
INE053A01029,INDIAN HOTELS CO LTD,Sell,1,48,11-Nov-2008
INE053A01029,INDIAN HOTELS CO LTD,Sell,1,48,11-Nov-2008
INE053A01029,INDIAN HOTELS CO LTD,Buy,46,110,25-Jan-2017
INE053A01029,INDIAN HOTELS CO LTD,Buy,4,123,06-Dec-2017
INE053A01029,INDIAN HOTELS CO LTD,Buy,6,123,06-Dec-2017
INE053A01029,INDIAN HOTELS CO LTD,Buy,8,134,09-Nov-2018
INE054A01027,VIP INDUSTRIES LTD,Buy,5,199,02-Jun-2017
INE054A01027,VIP INDUSTRIES LTD,Buy,1,199,02-Jun-2017
INE054A01027,VIP INDUSTRIES LTD,Buy,3,346,02-Jan-2018
INE054A01027,VIP INDUSTRIES LTD,Buy,2,504,02-Jan-2019
INE058A01010,SANOFI INDIA LTD,Buy,1,4053,19-Sep-2017
INE059A01026,CIPLA LIMITED,Buy,10,175,23-Jan-2008
INE059A01026,CIPLA LIMITED,Sell,5,227,05-Aug-2008
INE059A01026,CIPLA LIMITED,Sell,4,418,01-Jan-2013
INE059A01026,CIPLA LIMITED,Sell,1,395,11-Feb-2013
INE059A01026,CIPLA LIMITED,Buy,2,530,02-Jun-2017
INE059A01026,CIPLA LIMITED,Buy,2,607,02-Jan-2018
INE059A01026,CIPLA LIMITED,Buy,2,515,02-Jan-2019
INE061F01013,FORTIS HEALTHCARE LIMITED,Buy,5,201,21-Jun-2017
INE061F01013,FORTIS HEALTHCARE LIMITED,Buy,7,131,04-Apr-2018
INE061F01013,FORTIS HEALTHCARE LIMITED,Buy,1,130,04-Apr-2018
INE062A01020,STATE BANK OF INDIA,Buy,1,1440,06-Oct-2008
INE062A01020,STATE BANK OF INDIA,Buy,1,1012,02-Dec-2008
INE062A01020,STATE BANK OF INDIA,Buy,1,1944,18-Feb-2010
INE062A01020,STATE BANK OF INDIA,Sell,2,2428,01-Jan-2013
INE062A01020,STATE BANK OF INDIA,Sell,1,2288,11-Feb-2013
INE062A01020,STATE BANK OF INDIA,Buy,10,192,31-Mar-2014
INE062A01020,STATE BANK OF INDIA,Buy,10,296,05-May-2017
INE062A01020,STATE BANK OF INDIA,Buy,4,286,09-Nov-2018
INE066A01013,EICHER MOTORS LTD,Buy,1,32545,19-Sep-2017
INE066A01013,EICHER MOTORS LTD,Sell,1,31200,08-Nov-2017
INE066A01013,EICHER MOTORS LTD,Buy,1,22662,12-Mar-2019
INE066F01012,HINDUSTAN AERONAUTICS LIMITED,Buy,1,907,12-Sep-2018
INE066O01014,WONDERLA HOLIDAYS LTD,Buy,3,366,18-Apr-2018
INE070A01015,SHREE CEMENTS LTD,Buy,1,18418,19-Sep-2017
INE070A01015,SHREE CEMENTS LTD,Sell,1,18424,08-Nov-2017
INE070A01015,SHREE CEMENTS LTD,Buy,1,18138,12-Mar-2019
INE075A01022,WIPRO LTD,Buy,10,408,28-Jan-2008
INE075A01022,WIPRO LTD,Sell,5,450,05-Aug-2008
INE075A01022,WIPRO LTD,Sell,5,238,14-Nov-2008
INE075A01022,WIPRO LTD,Buy,1,642,05-Feb-2010
INE075A01022,WIPRO LTD,Sell,1,397,01-Jan-2013
INE075A01022,WIPRO LTD,Buy,4,543,31-Mar-2014
INE075A01022,WIPRO LTD,Buy,1,476,15-Sep-2016
INE075A01022,WIPRO LTD,Buy,1,473,17-Oct-2016
INE075A01022,WIPRO LTD,Buy,1,448,15-Nov-2016
INE075A01022,WIPRO LTD,Buy,1,467,15-Dec-2016
INE075A01022,WIPRO LTD,Buy,1,485,16-Jan-2017
INE075A01022,WIPRO LTD,Buy,1,474,15-Feb-2017
INE075A01022,WIPRO LTD,Buy,1,499,15-Mar-2017
INE075A01022,WIPRO LTD,Buy,11,0,21-Jun-2017
INE075A01022,WIPRO LTD,Buy,3,319,09-Nov-2018
INE075A01022,WIPRO LTD,Buy,8,0,15-Mar-2019
INE079A01024,AMBUJA CEMENTS LTD,Buy,25,120,04-Mar-2008
INE079A01024,AMBUJA CEMENTS LTD,Buy,12,86,06-Jun-2008
INE079A01024,AMBUJA CEMENTS LTD,Buy,12,81,09-Jun-2008
INE079A01024,AMBUJA CEMENTS LTD,Sell,39,59,11-Nov-2008
INE079A01024,AMBUJA CEMENTS LTD,Buy,5,106,18-Feb-2010
INE079A01024,AMBUJA CEMENTS LTD,Buy,5,104,25-Feb-2010
INE079A01024,AMBUJA CEMENTS LTD,Sell,20,202,01-Jan-2013
INE079A01024,AMBUJA CEMENTS LTD,Buy,3,240,05-Jun-2017
INE079A01024,AMBUJA CEMENTS LTD,Buy,1,240,05-Jun-2017
INE079A01024,AMBUJA CEMENTS LTD,Buy,1,240,05-Jun-2017
INE079A01024,AMBUJA CEMENTS LTD,Buy,4,269,02-Jan-2018
INE079A01024,AMBUJA CEMENTS LTD,Buy,5,220,02-Jan-2019
INE081A01012,TATA STEEL LIMITED,Buy,2,350,06-Oct-2008
INE081A01012,TATA STEEL LIMITED,Buy,3,180,14-Nov-2008
INE081A01012,TATA STEEL LIMITED,Sell,5,387,11-Feb-2013
INE081A01012,TATA STEEL LIMITED,Buy,11,469,25-Jan-2017
INE081A01012,TATA STEEL LIMITED,Buy,3,556,03-Jul-2018
INE085A01013,CHAMBAL FERTILISERS & CHEMICAL,Buy,7,145,16-Oct-2017
INE085A01013,CHAMBAL FERTILISERS & CHEMICAL,Buy,2,143,09-Nov-2018
INE085A01013,CHAMBAL FERTILISERS & CHEMICAL,Buy,4,143,09-Nov-2018
INE087H01022,SHREE RENUKA SUGARS LTD,Buy,100,13,28-Jun-2018
INE089A01023,DR REDDYS LABORATORIES LTD,Buy,10,570,28-Jan-2008
INE089A01023,DR REDDYS LABORATORIES LTD,Buy,3,504,11-Feb-2008
INE089A01023,DR REDDYS LABORATORIES LTD,Buy,1,504,11-Feb-2008
INE089A01023,DR REDDYS LABORATORIES LTD,Buy,1,504,11-Feb-2008
INE089A01023,DR REDDYS LABORATORIES LTD,Buy,5,504,12-Feb-2008
INE089A01023,DR REDDYS LABORATORIES LTD,Sell,18,590,05-Aug-2008
INE089A01023,DR REDDYS LABORATORIES LTD,Sell,2,420,11-Nov-2008
INE089A01023,DR REDDYS LABORATORIES LTD,Buy,1,2722,18-Jul-2017
INE089A01023,DR REDDYS LABORATORIES LTD,Buy,1,2101,04-Apr-2018
INE090A01021,ICICI BANK LIMITED,Buy,4,951,04-Mar-2008
INE090A01021,ICICI BANK LIMITED,Buy,2,748,09-Jun-2008
INE090A01021,ICICI BANK LIMITED,Sell,4,442,11-Nov-2008
INE090A01021,ICICI BANK LIMITED,Sell,1,1153,01-Jan-2013
INE090A01021,ICICI BANK LIMITED,Sell,1,1122,11-Feb-2013
INE090A01021,ICICI BANK LIMITED,Buy,10,249,31-Mar-2014
INE090A01021,ICICI BANK LIMITED,Buy,1,0,29-Jun-2017
INE090A01021,ICICI BANK LIMITED,Buy,5,302,06-Dec-2017
INE090A01021,ICICI BANK LIMITED,Buy,3,359,04-Dec-2018
INE092A01019,TATA CHEMICALS LTD,Buy,3,192,06-Oct-2008
INE092A01019,TATA CHEMICALS LTD,Sell,3,173,11-Nov-2008
INE092A01019,TATA CHEMICALS LTD,Buy,2,640,02-Jun-2017
INE092A01019,TATA CHEMICALS LTD,Buy,2,711,04-Apr-2018
INE094A01015,HINDUSTAN PETROLEUM CORP,Buy,12,285,04-Mar-2008
INE094A01015,HINDUSTAN PETROLEUM CORP,Buy,10,227,06-Jun-2008
INE094A01015,HINDUSTAN PETROLEUM CORP,Buy,5,192,09-Jun-2008
INE094A01015,HINDUSTAN PETROLEUM CORP,Sell,4,202,11-Nov-2008
INE094A01015,HINDUSTAN PETROLEUM CORP,Sell,23,217,11-Nov-2008
INE094A01015,HINDUSTAN PETROLEUM CORP,Buy,2,527,22-Jun-2017
INE094A01015,HINDUSTAN PETROLEUM CORP,Buy,1,0,24-Jul-2017
INE094A01015,HINDUSTAN PETROLEUM CORP,Buy,3,406,02-Jan-2018
INE094A01015,HINDUSTAN PETROLEUM CORP,Buy,6,176,09-Oct-2018
INE095A01012,INDUSIND BANK LIMITED,Buy,1,1961,23-Aug-2018
INE095N01031,NBCC (INDIA) LIMITED,Buy,10,103,24-Aug-2017
INE095N01031,NBCC (INDIA) LIMITED,Buy,10,103,04-Apr-2018
INE095N01031,NBCC (INDIA) LIMITED,Buy,18,58,02-Jan-2019
INE101A01026,MAHINDRA & MAHINDRA LIMITED,Buy,10,640,28-Jan-2008
INE101A01026,MAHINDRA & MAHINDRA LIMITED,Buy,5,605,11-Feb-2008
INE101A01026,MAHINDRA & MAHINDRA LIMITED,Buy,5,575,12-Feb-2008
INE101A01026,MAHINDRA & MAHINDRA LIMITED,Buy,5,601,12-Feb-2008
INE101A01026,MAHINDRA & MAHINDRA LIMITED,Sell,2,374,11-Nov-2008
INE101A01026,MAHINDRA & MAHINDRA LIMITED,Sell,20,375,11-Nov-2008
INE101A01026,MAHINDRA & MAHINDRA LIMITED,Buy,3,0,02-Jan-2013
INE101A01026,MAHINDRA & MAHINDRA LIMITED,Sell,6,881,11-Feb-2013
INE101A01026,MAHINDRA & MAHINDRA LIMITED,Buy,1,1358,30-May-2017
INE101A01026,MAHINDRA & MAHINDRA LIMITED,Buy,1,1348,01-Sep-2017
INE101A01026,MAHINDRA & MAHINDRA LIMITED,Buy,2,0,28-Dec-2017
INE101A01026,MAHINDRA & MAHINDRA LIMITED,Buy,2,731,05-Dec-2018
INE102D01028,GODREJ CONSUMER PRODUCTS LTD,Buy,1,936,25-Sep-2017
INE102D01028,GODREJ CONSUMER PRODUCTS LTD,Buy,1,1240,03-Jul-2018
INE102D01028,GODREJ CONSUMER PRODUCTS LTD,Buy,1,0,25-Sep-2018
INE109A01011,SHIPPING CORP OF INDIA LT,Buy,12,94,24-Aug-2017
INE109A01011,SHIPPING CORP OF INDIA LT,Buy,15,67,04-Apr-2018
INE109A01011,SHIPPING CORP OF INDIA LT,Buy,30,35,18-Apr-2019
INE111A01025,CONTAINER CORPORATION OF INDIA,Buy,5,1724,26-Feb-2008
INE111A01025,CONTAINER CORPORATION OF INDIA,Buy,5,0,28-May-2008
INE111A01025,CONTAINER CORPORATION OF INDIA,Sell,10,665,11-Nov-2008
INE111A01025,CONTAINER CORPORATION OF INDIA,Buy,2,630,24-Aug-2017
INE111A01025,CONTAINER CORPORATION OF INDIA,Buy,2,623,04-Apr-2018
INE111A01025,CONTAINER CORPORATION OF INDIA,Buy,1,0,18-Feb-2019
INE112L01020,METROPOLIS HEALTHCARE LIMITED,Buy,1,952,15-Apr-2019
INE115A01026,LIC HOUSING FINANCE LIMITED,Buy,2,733,02-Jun-2017
INE115A01026,LIC HOUSING FINANCE LIMITED,Buy,1,597,01-Nov-2017
INE115A01026,LIC HOUSING FINANCE LIMITED,Buy,2,445,04-Dec-2018
INE117A01022,ABB INDIA LIMITED,Buy,1,738,07-Oct-2008
INE117A01022,ABB INDIA LIMITED,Sell,1,511,11-Nov-2008
INE117A01022,ABB INDIA LIMITED,Buy,1,1436,05-Jun-2017
INE117A01022,ABB INDIA LIMITED,Buy,1,1400,02-Jan-2018
INE117A01022,ABB INDIA LIMITED,Buy,1,1317,02-Jan-2019
INE118A01012,BAJAJ HOLDINGS & INVESTMENT LI,Buy,1,2993,24-Aug-2018
INE118H01025,BSE LIMITED,Buy,1,983,28-Sep-2017
INE118H01025,BSE LIMITED,Buy,2,842,03-Jul-2018
INE118H01025,BSE LIMITED,Buy,2,658,08-Oct-2018
INE119A01028,BALRAMPUR CHINI MILLS LTD,Buy,8,159,13-Nov-2017
INE119A01028,BALRAMPUR CHINI MILLS LTD,Buy,10,102,02-Jan-2019
INE120A01034,CARBORUNDUM UNIVERSAL LTD,Buy,4,329,17-Oct-2017
INE120A01034,CARBORUNDUM UNIVERSAL LTD,Buy,3,358,09-Nov-2018
INE121A01016,CHOLAMANDALAM INVESTMENT AND F,Buy,1,1474,24-Aug-2018
INE121J01017,BHARTI INFRATEL LIMITED,Buy,3,409,03-Oct-2017
INE121J01017,BHARTI INFRATEL LIMITED,Buy,4,268,09-Nov-2018
INE123W01016,SBI LIFE INSURANCE COMPANY LTD,Buy,2,718,03-Oct-2017
INE123W01016,SBI LIFE INSURANCE COMPANY LTD,Buy,2,584,09-Nov-2018
INE124G01033,DELTA CORP LIMITED,Buy,4,254,18-Apr-2019
INE126A01031,EID PARRY (INDIA) LTD,Buy,3,333,02-Jun-2017
INE126A01031,EID PARRY (INDIA) LTD,Buy,3,327,01-Feb-2018
INE126A01031,EID PARRY (INDIA) LTD,Buy,5,206,02-Jan-2019
INE127D01025,HDFC ASSET MANAGEMENT CO LTD,Buy,13,1100,02-Aug-2018
INE128A01029,EVEREADY INDUSTRIES INDIA LTD,Buy,3,315,02-Jun-2017
INE128A01029,EVEREADY INDUSTRIES INDIA LTD,Buy,3,339,01-Nov-2017
INE128A01029,EVEREADY INDUSTRIES INDIA LTD,Buy,5,194,09-Nov-2018
INE129A01019,GAIL (INDIA) LIMITED,Buy,2,378,20-Jun-2008
INE129A01019,GAIL (INDIA) LIMITED,Buy,1,0,01-Nov-2008
INE129A01019,GAIL (INDIA) LIMITED,Sell,1,212,11-Nov-2008
INE129A01019,GAIL (INDIA) LIMITED,Sell,2,211,11-Nov-2008
