Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
526371,NMDC,NMDC LTD.,17 Jan 2019,Buy Back of Shares ,18 Jan 2019,-,-,11 Jan 2019,17 Jan 2019,-
532735,RSYSTEMINT,R Systems International Limited,31 Jan 2019,Buy Back of Shares ,01 Feb 2019,-,-,25 Jan 2019,31 Jan 2019,-
509631,HEG,HEG LTD.,07 Feb 2019,Buy Back of Shares ,09 Feb 2019,-,-,04 Feb 2019,07 Feb 2019,-
522034,SHANTIGEAR,SHANTHI GEARS LTD.,07 Feb 2019,Buy Back of Shares ,08 Feb 2019,-,-,01 Feb 2019,07 Feb 2019,-
532331,AJANTPHARM,AJANTA PHARMA LTD.,11 Feb 2019,Buy Back of Shares ,12 Feb 2019,-,-,05 Feb 2019,11 Feb 2019,-
533278,COALINDIA,COAL INDIA LTD.,14 Feb 2019,Buy Back of Shares ,15 Feb 2019,-,-,08 Feb 2019,14 Feb 2019,-
540750,IEX,Indian Energy Exchange Ltd,14 Feb 2019,Buy Back of Shares ,15 Feb 2019,-,-,08 Feb 2019,14 Feb 2019,-
538836,MONTECARLO,Monte Carlo Fashions Ltd,21 Feb 2019,Buy Back of Shares ,22 Feb 2019,-,-,14 Feb 2019,21 Feb 2019,-
532755,TECHM,TECH MAHINDRA LTD.,05 Mar 2019,Buy Back of Shares ,06 Mar 2019,-,-,26 Feb 2019,05 Mar 2019,-
514087,PBMPOLY,PBM POLYTEX LTD.-$,07 Mar 2019,Buy Back of Shares ,08 Mar 2019,-,-,28 Feb 2019,07 Mar 2019,-
524348,AARTIDRUGS,AARTI DRUGS LTD.,28 Mar 2019,Buy Back of Shares ,29 Mar 2019,-,-,22 Mar 2019,27 Mar 2019,-
526117,SHERVANI,SHERVANI INDUSTRIAL SYNDICATE LTD.,28 Mar 2019,Buy Back of Shares ,29 Mar 2019,-,-,22 Mar 2019,27 Mar 2019,-
