IBVENTURES, roce3, 11.48
ICICIBANK, roce3, 5.37
IDBI, dp3, 0.0
IDEA, dp3, 0.0
IDFC, dp3, 6.49
IDFCFIRSTB, roce3, 6.27
IFBIND, dp3, 0.0
IFCI, dp3, 0.0
INDHOTEL, dp3, 4.37
INDIACEM, roce3, 5.88
INDIANB, dp3, 6.83
INDOSTAR, dp3, 2.55
INDUSINDBK, roce3, 7.91
INFIBEAM, dp3, 1.72
INOXLEISUR, dp3, 0.0
INOXWIND, dp3, 0.0
INTELLECT, dp3, 0.0
IOB, dp3, 0.0
IOC, d2e, 0.86
IPCALAB, dp3, 6.82
IRB, roce3, 11.92
IRCON, roce3, 10.7
ISEC, roce3, missing
ITDC, roce3, 6.5
ITDCEM, dp3, 8.69
ITI, dp3, 0.0
J&KBANK, dp3, 0.0
JAICORPLTD, dp3, -175.61
JCHAC, dp3, 4.61
JETAIRWAYS, dp3, 0.0
JINDALSAW, roce3, 7.15
JINDALSTEL, dp3, 0.0
JISLJALEQS, roce3, 9.12
JKCEMENT, d2e, 0.82
JKLAKSHMI, roce3, 7.11
JKTYRE, roce3, 10.05
JMFINANCIL, d2e, 2.73
JPASSOCIAT, dp3, 0.0
JSL, dp3, 0.0
JSLHISAR, dp3, 0.0
JSWENERGY, roce3, 9.54
JSWHL, dp3, 0.0
JSWSTEEL, d2e, 1.36
JUBILANT, dp3, 9.29
JUSTDIAL, dp3, 0.0
KEI, dp3, 5.2
KNRCON, dp3, 2.89
KOTAKBANK, dp3, 2.17
KPRMILL, dp3, 1.82
KTKBANK, roce3, 6.38
L&TFH, roce3, 9.49
LEMONTREE, dp3, 0.0
LICHSGFIN, roce3, 9.45
LINDEINDIA, roce3, 4.83
LT, d2e, 1.97
LUXIND, dp3, 5.62
M&MFIN, roce3, 10.32
MAGMA, roce3, 10.05
MAHABANK, dp3, 0.0
MAHINDCIE, dp3, 0.0
MAHLIFE, roce3, 6.68
MAHSCOOTER, roce3, 0.72
MANAPPURAM, d2e, 3.38
MASFIN, d2e, 2.46
MAXINDIA, dp3, 0.0
MEGH, dp3, 9.22
MFSL, dp3, 0.0
MINDAIND, dp3, 9.51
MMTC, roce3, 4.95
MOTHERSUMI, d2e, 1.05
MOTILALOFS, d2e, 1.68
MRF, dp3, 2.13
MRPL, d2e, 0.85
MUTHOOTFIN, d2e, 1.99
NAUKRI, dp3, -68.37
NBVENTURES, roce3, 8.89
NESCO, dp3, 9.36
NETWORK18, dp3, 0.0
NH, roce3, 10.47
NHPC, roce3, 9.84
NIACL, roce3, -2.45
NLCINDIA, d2e, 1.05
NTPC, roce3, 8.25
OBEROIRLTY, roce3, 10.8
OIL, roce3, 11.86
OMAXE, roce3, 7.38
ORIENTBANK, dp3, 0.0
ORIENTCEM, roce3, 6.62
ORIENTELEC, roce3, missing
PCJEWELLER, dp3, 2.65
PEL, roce3, 9.13
PFC, roce3, 9.14
PHOENIXLTD, roce3, 11.43
PNB, dp3, 0.0
PNBHOUSING, roce3, 9.65
PNCINFRA, dp3, 5.06
POLYCAB, dp3, 4.84
POWERGRID, roce3, 10.79
PRESTIGE, roce3, 9.88
PRSMJOHNSN, dp3, 5.75
PTC, roce3, 10.75
PVR, dp3, 7.45
QUESS, dp3, 0.0
RAIN, dp3, 8.72
RAJESHEXPO, dp3, 2.41
RAYMOND, roce3, 9.22
RBLBANK, roce3, 7.26
RCF, roce3, 5.97
RCOM, dp3, 0.0
RECLTD, roce3, 9.66
RELCAPITAL, dp3, 6.15
RELIANCE, roce3, 11.01
RELINFRA, d2e, 1.25
REPCOHOME, dp3, 6.79
RPOWER, dp3, 0.0
SADBHAV, dp3, -165.98
SAIL, dp3, 3.16
SBIN, roce3, 4.61
SCHNEIDER, dp3, 0.0
SCI, dp3, 0.0
SFL, dp3, 0.0
SHILPAMED, dp3, 5.72
SHRIRAMCIT, roce3, 11.88
SIS, dp3, 9.23
SOBHA, roce3, 10.88
SOMANYCERA, d2e, 0.94
SOUTHBANK, roce3, 6.39
SPARC, dp3, 0.0
SPICEJET, dp3, 0.0
SREINFRA, dp3, 7.39
SRF, d2e, 0.9
SRTRANSFIN, dp3, 9.33
STAR, dp3, 7.01
STARCEMENT, dp3, 4.23
STRTECH, d2e, 1.2
SUNTECK, dp3, 9.3
SUZLON, dp3, 0.0
SWANENERGY, roce3, 3.2
SYNGENE, dp3, 5.51
TATACOFFEE, d2e, 0.98
TATAGLOBAL, roce3, 10.03
TATAINVEST, roce3, 3.47
TATAMETALI, dp3, 5.21
TATAMOTORS, dp3, 0.0
TATAPOWER, roce3, 7.33
TATASTEEL, dp3, 0.07
TCNSBRANDS, dp3, 0.0
TEAMLEASE, dp3, 0.0
TEJASNET, dp3, 2.15
THOMASCOOK, roce3, 5.08
TIMKEN, dp3, 6.48
TNPL, dp3, -2.5
TORNTPHARM, d2e, 1.28
TORNTPOWER, roce3, 11.91
TRENT, roce3, 10.43
TRIDENT, roce3, 10.38
TV18BRDCST, dp3, 0.0
UCOBANK, dp3, 0.0
UFLEX, dp3, 5.5
UJJIVAN, roce3, missing
ULTRACEMCO, roce3, 11.75
UNIONBANK, dp3, 0.0
UNITEDBNK, dp3, 0.0
UPL, d2e, 1.99
VARROC, dp3, 8.75
VBL, d2e, 1.3
VEDL, d2e, 1.06
VENKEYS, dp3, 6.3
VMART, dp3, 4.94
WABCOINDIA, dp3, 5.94
WELCORP, dp3, -13.82
WELSPUNIND, d2e, 1.19
WESTLIFE, dp3, 0.0
WIPRO, dp3, 6.03
WOCKPHARMA, dp3, -18.83
YESBANK, roce3, 7.4
ZYDUSWELL, roce3, 11.31
