RURAL ELETRIFICATION,3,125
SIEMENS,3,56
SOBHA,3,91
STFC,3,20
THE NEW ASSURA,3,30
TI FINANCIAL HOLDING,3,5
UFLEX,3,40
WONDERLA HOLIDAYS,3,78
ZEE LEARN,3,39
ADANI ENTERPRISES,4,42
AMBUJA CEMENTS,4,135
APL,4,134
APOLLO HOSPITALS ENT,4,124
APOLLO TYRES,4,158
ASAHI GLASS,4,38
BAJAJ AUTO,4,535
BASF,4,29
BATA,4,82
BERGER PAINTS ,4,65
BHARAT DYNAMICS,4,172
BHEL,4,122
CENTURY PLYBOARDS,4,101
CERA SANITARYWARE,4,76
CHOLAMANDALAM,4,14
CIPLA,4,58
GILLETTE,4,77
GREENLAM,4,20
HCIL,4,242
HINDALCO,4,75
HUDCO,4,130
ICICI BANK,4,118
ICICI PRU,4,59
JSW STEEL,4,162
JUBLIANT FOODWORKS,4,56
KAJARIA CERAMICS,4,84
L&T TECHNOLOGY SERVI,4,81
LUPIN,4,152
MARUTI SUZUKI ,4,635
NBCC,4,42
NLC,4,330
NMDC,4,386
PI,4,13
PIRAMAL ENTERPRISES,4,267
PRESTIGE ESTATES PRO,4,40
PROCTER & GAMBLE HYG,4,155
PVR,4,24
RALLIS,4,127
RELAXO FOOTWEARS,4,29
RELIANCE,4,407
SANOFI,4,486
SFI,4,31
SKF,4,708
TCL,4,424
TECH MAHINDRA,4,352
TGBL,4,171
THE,4,127
TITAN,4,102
TRENT,4,34
TVS MOTOR COMPANY,4,34
UBL,4,34
ULTRATECH CEMENT,4,172
VOLTAS,4,87
VRL LOGISTICS,4,111
WHIRLPOOL,4,31
ZEE ENTERTAINMENT EN,4,117
AEGIS LOGISTICS,5,21
AMR,5,78
AVANTI FEEDS,5,128
BAYER,5,283
BHARAT PETROLEUM,5,389
BRITANNIA,5,687
BSE,5,724
CARBORUNDUM UNIVERSA,5,87
CONTAINER,5,80
DCM SHRIRAM,5,103
DLF,5,64
EMAMI,5,139
HAT,5,32
HDFC BANK,5,926
ICICI LOMBARD,5,50
ICICI SECURITIES,5,128
MAHINDRA & MAHINDRA,5,214
MONSANTO,5,160
MOTHERSON SUMI SYSTE,5,218
MRF,5,117
NATIONAL ALUMINIUM C,5,782
NHPC,5,266
PETRONET LNG,5,242
POWER GRID,5,1160
TTK PRESTIGE,5,1495
UPL,5,552
VEDANTA,5,1379
BHARTI AIRTEL,6,351
CASTROL,6,497
COAL,6,2895
COROMANDEL,6,212
DR LAL PATHLABS,6,43
ENGINEERS,6,448
HINDUSTAN PETROLEUM,6,898
INFOEDGE,6,24
ITC,6,2840
SUN PHARMACEUTICAL I,6,263
TUBE,6,68
VIP,6,106
WIPRO,6,189
AUROBINDO PHARMA,7,29
BEL,7,106
BHARTI,7,300
CUMMINS,7,360
DABUR,7,113
EXIDE,7,252
GAIL,7,826
HDFC,7,786
HERO MOTOCORP,7,1151
INDIABULLS HOUSING,7,95
INDIAN OIL,7,1105
MARICO,7,216
NILKAMAL,7,151
OIL,7,432
SUPREME,7,87
VST,7,754
MFL Q,8,56
COLGATEPALMOLIVE,9,217
GODREJ CONSUMER PROD,9,49
PAGE,9,489
HINDUSTAN UNILEVER,10,1477
INFOSYS,10,2113
LARSEN & TOUBRO,10,962
NESTLE,10,528
OIL AND NATURAL GAS,11,1418
BALKRISHNAINDUSTRIES,12,137
CARE RATINGS,12,434
CRISIL,13,360
NTPC,13,956
HCL TECHNOLOGIES,15,266
TCS,20,2654
