TATAMOTORS,1,1
ITDC,1,2
JCHAC,1,2
BIOCON,1,2
ENIL,1,2
KOTAKBANK,1,3
FSC,1,4
IIFLSEC,1,4
HATSUN,1,4
VBL,1,5
CHOLAHLDNG,1,5
GREENPLY,1,5
ENDURANCE,1,5
SHOPERSTOP,1,6
MAHLOG,1,6
ASIANTILES,1,6
BANDHANBNK,1,6
GODREJIND,1,7
PCJEWELLER,1,7
SIS,1,7
INDUSINDBK,1,7
BOROSIL,1,7
ADANIGAS,1,8
THOMASCOOK,1,9
BAJAJFINSV,1,9
EVEREADY,1,9
PAPERPROD,1,9
WABCOINDIA,1,9
TALWALKARS,1,10
SOMANYCERA,1,10
JISLJALEQS,1,10
IIFL,1,10
ZYDUSWELL,1,10
RAJESHEXPO,1,11
TALWGYM,1,11
COX&KINGS,1,12
UBL,1,12
SBILIFE,1,12
HATHWAY,1,12
HDFCLIFE,1,13
PIIND,1,13
TATAELXSI,1,13
GOODYEAR,1,13
AXISBANK,1,14
DISHTV,1,14
Ihfl,1,14
LAOPALA,1,14
BAJFINANCE,1,16
FLFL,1,17
BASF,1,17
IGL,1,17
KSCL,1,18
CHOLAFIN,1,18
GREENLAM,1,20
GLENMARK,1,20
GRASIM,1,20
BHARATFORG,1,20
TRENT,1,21
WHIRLPOOL,1,21
AEGISCHEM,1,21
ABB,1,22
PVR,1,24
AUROPHARMA,1,24
MHRIL,1,24
UFLEX,1,24
VENKEYS,1,24
NH,1,24
CROMPTON,1,25
SBIN,1,26
ARVIND,1,26
DELTACORP,1,26
GODREJAGRO,1,27
RELAXO,1,29
NIACL,1,30
SCHAEFFLER,1,30
PRAXIS,1,31
ADANIPORTS,1,32
ADANIGREEN,1,32
TVSMOTOR,1,34
ESSELPACK,1,34
KSB,1,36
KRBL,1,37
MCX,1,37
EIHAHOTELS,1,38
ASAHIINDIA,1,38
ZEELEARN,1,39
LTTS,1,39
CHAMBLFERT,1,39
SUNDARMFIN,1,39
KANSAINER,1,40
PRESTIGE,1,40
SRTRANSFIN,1,40
GLAXO,1,40
TATAINVEST,1,40
HINDALCO,1,41
ADANIENT,1,42
NBCC,1,42
LALPATHLAB,1,43
HEIDELBERG,1,44
GRINDWELL,1,45
NAUKRI,1,47
VOLTAS,1,47
GODREJCP,1,49
ICICIGI,1,50
THYROCARE,1,50
EIDPARRY,1,51
CDSL,1,52
BAYERCROP,1,53
VGUARD,1,53
BATAINDIA,1,54
HSIL,1,54
JUBLFOOD,1,56
NCC,1,56
SIEMENS,1,56
LTI,1,56
SKFINDIA,1,58
CIPLA,1,58
INDIGO,1,61
TITAN,1,62
L&TFH,1,62
BLUEDART,1,64
DLF,1,64
BERGEPAINT,1,65
MANAPPURAM,1,65
ASHOKLEY,1,66
PIDILITIND,1,67
TIINDIA,1,68
ISEC,1,68
LICHSGFIN,1,70
INDHOTEL,1,70
BRIGADE,1,70
BLUESTARCO,1,70
BAJAJHLDNG,1,72
TATACOFFEE,1,75
CERA,1,76
JKTYRE,1,77
GILLETTE,1,77
HONAUT,1,77
WONDERLA,1,78
ICICIPRULI,1,79
TATAPOWER,1,80
CONCOR,1,80
DRREDDY,1,80
GICRE,1,81
KAJARIACER,1,84
GODFRYPHLP,1,84
RALLIS,1,85
SUPREMEIND,1,87
CARBORUNIV,1,87
TATAGLOBAL,1,88
ANUP,1,88
BALRAMCHIN,1,90
SOBHA,1,91
DABUR,1,91
COROMANDEL,1,92
PURVA,1,95
JSWSTEEL,1,96
CADILAHC,1,97
ARVINDFASN,1,98
TVSSRICHAK,1,100
SYMPHONY,1,100
CENTURYPLY,1,101
DCMSHRIRAM,1,103
COLPAL,1,105
VIPIND,1,106
BEL,1,106
ZEEL,1,107
ULTRACEMCO,1,107
IBULHSGFIN,1,109
LUPIN,1,110
Dividend,1,110
HAVELLS,1,110
VRLLOG,1,111
AKZOINDIA,1,114
APLAPOLLO,1,116
MRF,1,117
ICICIBANK,1,118
ABBOTINDIA,1,120
BHEL,1,122
BALKRISIND,1,124
APOLLOHOSP,1,124
AVANTIFEED,1,126
PEL,1,127
HUDCO,1,130
AMBUJACEM,1,135
SANOFI,1,137
M&M,1,138
EMAMILTD,1,139
CEATLTD,1,142
SHREECEM,1,145
ICRA,1,147
NILKAMAL,1,151
PGHH,1,155
APOLLOTYRE,1,158
TATACHEM,1,160
MONSANTO,1,160
VSTTILLERS,1,170
BDL,1,172
VSTIND,1,172
GSKCONS,1,180
ACC,1,181
WIPRO,1,189
ASIANPAINT,1,192
MUTHOOTFIN,1,202
Tata consumer frac,1,202
BOSCHLTD,1,205
AMARAJABAT,1,210
ALLCARGO,1,212
MARICO,1,216
MOTHERSUMI,1,218
SUNPHARMA,1,224
CRISIL,1,227
HCLTECH,1,238
CUMMINSIND,1,241
PETRONET,1,242
BSE,1,248
INFRATEL,1,250
EXIDEIND,1,252
TECHM,1,252
NHPC,1,266
BHARTIARTL,1,269
RELIANCE,1,271
BRITANNIA,1,272
CASTROLIND,1,290
HINDPETRO,1,294
QUESS,1,302
HDFCAMC,1,312
IIFLWAM,1,317
TATASTEEL,1,322
NLCINDIA,1,330
EICHERMOT,1,360
NMDC,1,386
PFC,1,388
BPCL,1,389
MARUTI,1,395
UPL,1,432
OIL,1,432
CARERATING,1,434
ENGINERSIN,1,448
NESTLEIND,1,467
HDFC,1,471
PAGEIND,1,489
BAJAJ-AUTO,1,535
LT,1,656
PFIZER,1,705
HAL,1,717
RECLTD,1,730
NATIONALUM,1,782
HEROMOTOCO,1,826
GAIL,1,826
HDFCBANK,1,926
ITC,1,942
NTPC,1,956
