Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
532784,SOBHA,Sobha Limited,24 Aug 2017,Buy Back of Shares ,28 Aug 2017,-,-,24 Aug 2017,24 Aug 2017,-
526117,SHERVANI,SHERVANI INDUSTRIAL SYNDICATE LTD.,31 Aug 2017,Buy Back of Shares ,01 Sep 2017,-,-,24 Aug 2017,31 Aug 2017,-
524200,VINATIORGA,VINATI ORGANICS LTD.-$,31 Aug 2017,Buy Back of Shares ,01 Sep 2017,-,-,24 Aug 2017,31 Aug 2017,-
507685,WIPRO,WIPRO LTD.,14 Sep 2017,Buy Back of Shares ,15 Sep 2017,-,-,08 Sep 2017,14 Sep 2017,-
532380,BABA,BABA ARTS LTD.-$,15 Sep 2017,Buy Back of Shares ,18 Sep 2017,-,-,11 Sep 2017,15 Sep 2017,-
500209,INFY,INFOSYS LTD.,31 Oct 2017,Buy Back of Shares ,01 Nov 2017,-,-,25 Oct 2017,31 Oct 2017,-
524731,JENBURPH,JENBURKT PHARMACEUTICALS LTD.,09 Nov 2017,Buy Back of Shares ,10 Nov 2017,-,-,03 Nov 2017,09 Nov 2017,-
532329,DANLAW,DANLAW TECHNOLOGIES INDIA LTD.-$,24 Nov 2017,Buy Back of Shares ,27 Nov 2017,-,-,20 Nov 2017,24 Nov 2017,-
522249,MAYURUNIQ,MAYUR UNIQUOTERS LTD.-$,29 Nov 2017,Buy Back of Shares ,02 Dec 2017,-,-,27 Nov 2017,29 Nov 2017,-
533343,LOVABLE,LOVABLE LINGERIE LTD.,07 Dec 2017,Buy Back of Shares ,08 Dec 2017,-,-,30 Nov 2017,07 Dec 2017,-
500672,NOVARTIND,NOVARTIS INDIA LTD.,07 Dec 2017,Buy Back of Shares ,08 Dec 2017,-,-,30 Nov 2017,07 Dec 2017,-
505285,TULIVE,Tulive Developers Limited,20 Dec 2017,Buy Back of Shares ,21 Dec 2017,-,-,14 Dec 2017,20 Dec 2017,-
533213,FRONTSEC,FRONTLINE SECURITIES LTD.,21 Dec 2017,Buy Back of Shares ,22 Dec 2017,-,-,15 Dec 2017,21 Dec 2017,-
512020,ZSARACOM,SARASWATI COMMERCIAL (INDIA) LTD.,21 Dec 2017,Buy Back of Shares ,22 Dec 2017,-,-,15 Dec 2017,21 Dec 2017,-
524208,AARTIIND,AARTI INDUSTRIES LTD.,04 Jan 2018,Buy Back of Shares ,05 Jan 2018,-,-,29 Dec 2017,04 Jan 2018,-
500407,SWARAJENG,SWARAJ ENGINES LTD.,11 Jan 2018,Buy Back of Shares ,12 Jan 2018,-,-,05 Jan 2018,11 Jan 2018,-
532804,TIIL,TECHNOCRAFT INDUSTRIES (INDIA) LTD.,11 Jan 2018,Buy Back of Shares ,12 Jan 2018,-,-,05 Jan 2018,11 Jan 2018,-
533206,SJVN,SJVN Ltd,17 Jan 2018,Buy Back of Shares ,18 Jan 2018,-,-,11 Jan 2018,17 Jan 2018,-
524348,AARTIDRUGS,AARTI DRUGS LTD.,18 Jan 2018,Buy Back of Shares ,19 Jan 2018,-,-,12 Jan 2018,18 Jan 2018,-
538564,JAMESWARREN,James Warren Tea Ltd,18 Jan 2018,Buy Back of Shares ,19 Jan 2018,-,-,12 Jan 2018,18 Jan 2018,-
512626,ORBTEXP,ORBIT EXPORTS LTD.,18 Jan 2018,Buy Back of Shares ,19 Jan 2018,-,-,12 Jan 2018,18 Jan 2018,-
526705,ELEMARB,ELEGANT MARBLES & GRANI INDUSTRIES LTD.,24 Jan 2018,Buy Back of Shares ,25 Jan 2018,-,-,18 Jan 2018,24 Jan 2018,-
532927,ECLERX,ECLERX SERVICES LTD.,02 Feb 2018,Buy Back of Shares ,05 Feb 2018,-,-,29 Jan 2018,02 Feb 2018,-
500049,BEL,BHARAT ELECTRONICS LTD.,08 Feb 2018,Buy Back of Shares ,09 Feb 2018,-,-,02 Feb 2018,08 Feb 2018,-
513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,08 Feb 2018,Buy Back of Shares ,09 Feb 2018,-,-,02 Feb 2018,08 Feb 2018,-
524667,SOTL,SAVITA OIL TECHNOLOGIES LTD.,08 Feb 2018,Buy Back of Shares ,09 Feb 2018,-,-,02 Feb 2018,08 Feb 2018,-
500331,PIDILITIND,PIDILITE INDUSTRIES LTD.,09 Feb 2018,Buy Back of Shares ,12 Feb 2018,-,-,05 Feb 2018,09 Feb 2018,-
506690,UNICHEMLAB,UNICHEM LABORATORIES LTD.,15 Feb 2018,Buy Back of Shares ,16 Feb 2018,-,-,08 Feb 2018,14 Feb 2018,-
533286,MOIL,MOIL LTD.,16 Feb 2018,Buy Back of Shares ,20 Feb 2018,-,-,12 Feb 2018,19 Feb 2018,-
531599,FDC,FDC LTD.,26 Feb 2018,Buy Back of Shares ,27 Feb 2018,-,-,20 Feb 2018,26 Feb 2018,-
500038,BALRAMCHIN,BALRAMPUR CHINI MILLS LTD.,05 Mar 2018,Buy Back of Shares ,06 Mar 2018,-,-,26 Feb 2018,05 Mar 2018,-
532889,KPRMILL,K.P.R. Mill Limited,06 Mar 2018,Buy Back of Shares ,07 Mar 2018,-,-,27 Feb 2018,06 Mar 2018,-
506235,ALEMBICLTD,ALEMBIC LTD.,22 Mar 2018,Buy Back of Shares ,23 Mar 2018,-,-,16 Mar 2018,22 Mar 2018,-
532742,PAUSHAKLTD,PAUSHAK LTD.,22 Mar 2018,Buy Back of Shares ,23 Mar 2018,-,-,16 Mar 2018,22 Mar 2018,-
