trade_date,tradingsymbol,exchange,segment,trade_type,quantity,price,order_id,trade_id,order_execution_time
2019-01-22,SHREECEM,NSE,EQ,sell,1.0,15668.15,1300000006667574,77727572,2019-01-22T14:37:59
2019-01-22,BOSCHLTD,NSE,EQ,sell,1.0,19075.9,1000000005486825,1769111,2019-01-22T14:38:38
2019-01-22,EICHERMOT,NSE,EQ,sell,1.0,20039.7,1100000004400366,27077110,2019-01-22T14:41:38
2019-01-22,3MINDIA,NSE,EQ,sell,1.0,20680.05,1000000005556228,1795176,2019-01-22T14:42:28
2019-01-22,HONAUT,NSE,EQ,sell,1.0,21830.2,1100000004422472,27090283,2019-01-22T14:43:41
2019-01-22,PAGEIND,NSE,EQ,sell,1.0,22652.05,1200000005708896,52395601,2019-01-22T14:44:07
2019-01-22,MRF,NSE,EQ,sell,1.0,65416.15,1200000005715279,52399237,2019-01-22T14:44:38
