security_name, dividend_amount, dividend_count
DIAMINES , 1.5 , 1
DIANATEA , 0.2 , 1
DUPHARIN , 2.5 , 1
DBL , 1.0 , 1
DISA , 2.5 , 1
DIVISLAB , 10.0 , 1
DIVSHKT , 1.5 , 1
DLINKINDIA , 0.5 , 1
DONEAR , 0.2 , 1
DRAGARW , 1.5 , 1
DRREDDY , 20.0 , 1
DUKEOFS , 1.0 , 1
DWARKESH , 10.0 , 1
DWITIYA , 0.0 , 1
DYNAMIND , 1.0 , 1
DYNPRO , 1.5 , 1
EASTRED , 0.5 , 1
ECLERX , 1.0 , 1
ECOPLAST , 1.2 , 1
EICHERMOT , 100.0 , 1
EIHAHOTELS , 4.5 , 1
EIHOTEL , 0.9 , 1
EIMCOELECO , 5.0 , 1
EML , 0.1 , 1
ELANTAS , 4.5 , 1
ELCIDIN , 15.0 , 1
ELECON , 0.5 , 1
ELECTCAST , 0.5 , 1
ELGIEQUIP , 1.0 , 1
ELIXIR , 1.2 , 1
ELNET , 1.4 , 1
EMAMILTD , 5.2 , 1
EMAMIPAP , 1.2 , 1
EMKAY , 1.0 , 1
EMMBI , 0.5 , 1
EMPIND , 25.0 , 1
ENDURANCE , 2.5 , 1
ENERGYDEV , 0.5 , 1
ENIL , 1.0 , 1
ESABINDIA , 1.0 , 1
ESCORTS , 1.5 , 1
ESSELPRO , 2.4 , 1
EVERESTIND , 1.0 , 1
EXCELINDUS , 6.0 , 1
FAIRDSY , 1.2 , 1
FAIRCHEM , 1.0 , 1
FDC , 2.2 , 1
FEDDERELEC , 1.0 , 1
FEDERALBNK , 0.9 , 1
FIBERWEB , 0.5 , 1
FIEMIND , 8.0 , 1
FCL , 0.2 , 1
FINCABLES , 3.0 , 1
FINOLEXIND , 11.5 , 1
FLEXFO , 2.5 , 1
FLUIDOM , 1.8 , 1
FOMEHOT , 1.0 , 1
FOODSIN , 3.0 , 1
FORBESCO , 2.5 , 1
FORCEMOT , 10.0 , 1
FREDUN , 0.6 , 1
FRONTSEC , 0.5 , 1
FEL , 0.2 , 1
FELDVR , 0.2 , 1
FLFL , 0.8 , 1
FUTSOL , 0.5 , 1
GMBREW , 3.0 , 1
GALLISPAT , 0.5 , 1
GANESHHOUC , 2.0 , 1
GANECOS , 1.2 , 1
GARNETINT , 1.2 , 1
GARWARPOLY , 1.0 , 1
GATI , 0.8 , 1
GEPIL , 3.0 , 1
GET&D , 1.8 , 1
GEECEE , 1.5 , 1
GENCON , 0.1 , 1
GENESYS , 0.1 , 1
GENUSPOWER , 0.3 , 1
GEOJITFSL , 1.2 , 1
GHCL , 3.5 , 1
GICHSGFIN , 5.0 , 1
GILADAFINS , 0.2 , 1
GINISILK , 0.5 , 1
GITANJALI , 0.8 , 1
GSKCONS , 70.0 , 1
GLAXO , 30.0 , 1
GLENMARK , 2.0 , 1
GLOSTER , 5.0 , 1
GOCLCORP , 1.6 , 1
GODFRYPHLP , 8.0 , 1
GODREJIND , 1.8 , 1
GOLCRSFI , 0.5 , 1
GOLKUNDIA , 0.3 , 1
GOODLUCK , 0.8 , 1
GOODRICKE , 4.5 , 1
GOODYEAR , 12.5 , 1
GOWRALE , 1.0 , 1
GULFPETRO , 0.8 , 1
GRASIM , 5.5 , 1
GRAUWEIL , 0.4 , 1
GRAVITA , 0.6 , 1
GESHIP , 6.5 , 1
GRNLAMIND , 1.5 , 1
GREENPLY , 0.6 , 1
GRINDWELL , 4.0 , 1
GRPLTD , 10.0 , 1
GRUH , 2.8 , 1
GTPL , 1.0 , 1
GUFICBIO , 0.1 , 1
GUJALKALI , 5.0 , 1
GAEL , 0.8 , 1
GUJAPOLLO , 2.5 , 1
GUJFLUORO , 3.5 , 1
GUJGAS , 3.0 , 1
GUJHOTE , 3.5 , 1
GIPCL , 2.7 , 1
GMDCLTD , 3.0 , 1
GNFC , 5.0 , 1
GNRL , 0.1 , 1
GSFC , 2.2 , 1
GSPL , 1.5 , 1
HALDYNGL , 0.6 , 1
HAVELLS , 3.5 , 1
HAWKINCOOK , 70.0 , 1
HBLPOWER , 0.2 , 1
HDFCBANK , 11.0 , 1
HDFCLIFE , 1.4 , 1
HEG , 30.0 , 1
HEIDELBERG , 2.0 , 1
HERCULES , 1.0 , 1
HIGHGROUND , 0.1 , 1
HSCL , 0.1 , 1
HIMATSEIDE , 2.5 , 1
HINDALUMI , 1.6 , 1
HINDALCO , 1.1 , 1
HINDUJAVEN , 17.5 , 1
HINDCOMPOS , 0.5 , 1
HINDCOPPER , 0.2 , 1
HMVL , 1.2 , 1
HINDTIN , 1.0 , 1
HUIL , 1.0 , 1
HISARMET , 1.0 , 1
HITECHCORP , 0.9 , 1
HONDAPOWER , 7.5 , 1
HONAUT , 10.0 , 1
HPL , 1.5 , 1
HSIL , 4.0 , 1
HTMEDIA , 0.4 , 1
PAPERPROD , 3.0 , 1
IGPL , 3.0 , 1
ICICIBANK , 2.5 , 1
ICICIGI , 0.8 , 1
ICRA , 27.0 , 1
IDFCBANK , 0.8 , 1
IDFC , 0.2 , 1
IFGLEXPOR , 2.0 , 1
IGARASHI , 6.6 , 1
IIFL , 5.0 , 1
IVC , 0.6 , 1
INDLMETER , 0.5 , 1
INANI , 0.0 , 1
INCAP , 1.0 , 1
INDIACEM , 1.0 , 1
INDGELA , 0.9 , 1
INDIAGLYCO , 1.0 , 1
INDIAHOME , 0.1 , 1
IMPAL , 6.0 , 1
ITDC , 1.3 , 1
INDIANB , 6.0 , 1
INDIANCARD , 2.0 , 1
INDHOTEL , 0.3 , 1
INDIANHUME , 2.4 , 1
INDTONER , 1.5 , 1
INDIANVSH , 0.0 , 1
INDOAMIN , 1.0 , 1
INDOBORAX , 1.5 , 1
INDOTHAI , 1.0 , 1
INDOCO , 1.6 , 1
NIPPOBATRY , 25.0 , 1
IGL , 5.0 , 1
INDRAMEDCO , 1.8 , 1
INDSILHYD , 0.8 , 1
INDUSINDBK , 6.0 , 1
INDPRUD , 25.0 , 1
INEOSSTYRO , 4.0 , 1
INFIBEAM , 0.1 , 1
INNOVTEC , 0.2 , 1
INSECTICID , 2.0 , 1
IFSL , 1.2 , 1
INTRGLB , 0.5 , 1
INDIGO , 34.0 , 1
INTLCONV , 0.1 , 1
ITHL , 4.2 , 1
ISFT , 2.0 , 1
IONEXCHANG , 3.5 , 1
IPCALAB , 1.0 , 1
ISHANCH , 0.8 , 1
ITC , 4.8 , 1
ITDCEM , 0.3 , 1
ITL , 0.5 , 1
IVP , 2.0 , 1
JBCHEPHARM , 1.0 , 1
JKCEMENT , 8.0 , 1
JKIL , 2.0 , 1
JLMORI , 1.0 , 1
JAGRAN , 3.0 , 1
JAGSNPHARM , 0.1 , 1
JAICORPLTD , 0.5 , 1
JISLDVREQS , 0.8 , 1
JISLJALEQS , 0.8 , 1
JAYBARMARU , 2.5 , 1
JAYSHREETEA , 0.5 , 1
JAYUSH , 2.0 , 1
JAYSYN , 0.3 , 1
JBFIND , 1.0 , 1
JBMA , 2.0 , 1
JINDRILL , 0.5 , 1
JINDHOT , 0.8 , 1
JINDALPOLY , 1.0 , 1
JINDALSAW , 1.0 , 1
JINDWORLD , 0.5 , 1
JK AGRI , 4.0 , 1
JKLAKSHMI , 0.8 , 1
JKPAPER , 1.5 , 1
JKTYRE , 2.5 , 1
JMCPROJECT , 1.5 , 1
JCHAC , 1.5 , 1
JOINDRE , 0.8 , 1
JOONKTOLL , 1.0 , 1
JOSTS , 1.0 , 1
JSWENERGY , 0.5 , 1
JSWSTEEL , 2.2 , 1
JTEKTINDIA , 0.5 , 1
JUBLFOOD , 2.5 , 1
JUBILANTORG , 3.0 , 1
JUPITERIN , 0.1 , 1
JYOTHYLAB , 6.0 , 1
KCP , 2.0 , 1
KPEL , 0.2 , 1
KPRMILL , 0.8 , 1
KABRAEXTRU , 2.0 , 1
KAIRA , 5.0 , 1
KAJARIACER , 3.0 , 1
KAKATCEM , 3.0 , 1
KALLAM , 0.2 , 1
KALPATPOWR , 2.0 , 1
KALYANIFRG , 3.0 , 1
KSL , 5.0 , 1
SRFPOLY , 15.0 , 1
KAMADGIRI , 1.5 , 1
KAMDHENU , 0.8 , 1
KANCHI , 1.5 , 1
OKANCOTEA , 2.5 , 1
KANORICHEM , 1.5 , 1
KANPRPLA , 1.8 , 1
KTKBANK , 4.0 , 1
KARURVYSYA , 2.6 , 1
KSCL , 3.0 , 1
KAYCEEI , 5.0 , 1
KCPSUGIND , 0.9 , 1
KDDL , 1.5 , 1
KEC , 1.6 , 1
KEI , 0.6 , 1
KELENRG , 2.5 , 1
WIDIA , 2.0 , 1
KTIL , 0.5 , 1
KEYCORPSER , 1.0 , 1
KGDENIM , 0.8 , 1
KHAICHEM , 0.1 , 1
KIFS , 0.9 , 1
KLBRENG-B , 2.0 , 1
KILPEST , 0.3 , 1
KRL , 1.0 , 1
KIRANVYPAR , 2.5 , 1
KIRLOSBROS , 1.0 , 1
KIRLFER , 1.8 , 1
KIRLOSIND , 20.0 , 1
KIRLPNU , 10.0 , 1
KLRF , 1.0 , 1
KMSMEDI , 0.1 , 1
KNRCON , 0.5 , 1
KOLTEPATIL , 1.6 , 1
KOTAKBANK , 0.6 , 1
KOTHARIPRO , 3.0 , 1
KOVAI , 2.5 , 1
KPIT , 2.2 , 1
KRBL , 2.1 , 1
KRIINFRA , 0.2 , 1
KRITIIND , 0.1 , 1
KRITINUT , 0.1 , 1
KSBPUMPS , 5.5 , 1
KSE , 30.0 , 1
KUANTUM , 2.0 , 1
KWALITY , 0.1 , 1
L&TFH , 0.8 , 1
LGBBROSLTD , 7.0 , 1
LAOPALA , 2.0 , 1
LAHOTIOV , 0.4 , 1
LAKSELEC , 8.0 , 1
LAXMIMACH , 35.0 , 1
LAKSHMIMIL , 9.0 , 1
LAKSHVILAS , 2.7 , 1
LAMBODHARA , 1.0 , 1
LANCORHOL , 0.2 , 1
LT , 14.0 , 1
LAURUSLABS , 1.5 , 1
LICHSGFIN , 6.2 , 1
LINCPEN , 3.0 , 1
LINCOPH , 1.2 , 1
BOCINDIA , 0.8 , 1
LKPFIN , 2.0 , 1
LEHIL , 0.5 , 1
LOVABLE , 1.0 , 1
LOYALTEX , 10.0 , 1
DAAWAT , 0.1 , 1
LUDLOWJUT , 2.5 , 1
LUHARUKA , 0.0 , 1
LUMAXTECH , 4.7 , 1
LUMAXIND , 14.5 , 1
LUPIN$ , 7.5 , 1
LUXIND , 1.4 , 1
MCCHRLS-B , 10.0 , 1
MACPLAS , 2.0 , 1
MACK , 0.5 , 1
MADHAV , 1.0 , 1
MADHUCON , 0.1 , 1
MAFATIND , 2.0 , 1
MAGMA , 0.8 , 1
MAGNAEL , 2.0 , 1
MAHSCOOTER , 30.0 , 1
MAHSEAMLES , 5.0 , 1
MAHSHRE , 0.5 , 1
M&MFIN , 2.4 , 1
M&M , 13.0 , 1
MHRIL , 5.0 , 1
MAHLIFE , 6.0 , 1
MAITHANALL , 2.5 , 1
MJCO , 1.0 , 1
MRSS , 0.5 , 1
MAKERSL , 1.0 , 1
MALLCOM , 2.0 , 1
MANINDS , 1.5 , 1
MANAKSIA , 3.0 , 1
MANALIPE , 0.5 , 1
MANCREDIT , 0.2 , 1
MANGLMCEM , 0.8 , 1
MANGALAM , 0.5 , 1
MSL , 1.0 , 1
MANGCHEFER , 0.5 , 1
MRPL , 6.0 , 1
MANPASAND , 1.0 , 1
MANUGRAPH , 0.5 , 1
MARATHON , 1.0 , 1
MARIS , 1.0 , 1
MARKSANS , 0.1 , 1
MARUTI , 75.0 , 1
MARVINY , 1.0 , 1
MASFIN , 1.5 , 1
MUL , 0.5 , 1
MAZDALTD , 7.3 , 1
MCLEODRUSS , 0.2 , 1
MEDICAME , 1.0 , 1
MEGH , 0.4 , 1
MENNPIS , 0.5 , 1
MEP , 0.1 , 1
MERCATOR , 0.1 , 1
MERCK , 11.0 , 1
MERCURYLAB , 1.5 , 1
METALCO , 1.0 , 1
MINDTECK , 1.0 , 1
MIRZAINT , 0.9 , 1
MITSU , 0.5 , 1
MMTC , 0.3 , 1
MODERN , 0.3 , 1
MODRNSH , 0.5 , 1
MODISNME , 1.0 , 1
MOHOTAIND , 0.1 , 1
MONTECARLO , 10.0 , 1
MORARJEE , 1.4 , 1
MORGANITE , 8.0 , 1
MOTHERSUMI , 2.0 , 1
MPHASIS , 17.0 , 1
MUKESHB , 1.0 , 1
MCX , 15.0 , 1
MULTIIN , 0.2 , 1
MUNJALAU , 2.0 , 1
MUNJALSHOW , 4.0 , 1
MUTHOOTFIN , 10.0 , 1
MYSORPETRO , 1.0 , 1
NGIND , 3.5 , 1
NRAGRIND , 2.0 , 1
NACLIND , 0.1 , 1
NAHARCAP , 1.5 , 1
NAHARINDUS , 1.0 , 1
NAHARINVE , 0.5 , 1
NAHARSPING , 1.5 , 1
NANDAN , 1.6 , 1
NIDL , 0.2 , 1
SHAWGELTIN , 4.0 , 1
NATIONALUM , 4.7 , 1
NFL , 0.8 , 1
NATFIT , 2.0 , 1
NATPEROX , 34.0 , 1
NATPLAS , 1.0 , 1
NATNLSTEEL , 0.5 , 1
NATCAPSU , 1.0 , 1
NBVENTURES , 1.0 , 1
NAVBLDR , 0.1 , 1
NAVNETEDUL , 2.5 , 1
NAGARCON , 0.4 , 1
NECLIFE , 0.1 , 1
NEAGI , 20.0 , 1
NELCAST , 0.9 , 1
NESCO , 11.0 , 1
NIITTECH , 12.5 , 1
NILA , 0.1 , 1
NIRLON , 0.8 , 1
NITINCAST , 1.0 , 1
NITINSPIN , 1.2 , 1
NITTAGELA , 2.5 , 1
NLCINDIA , 4.2 , 1
NOCIL , 1.8 , 1
NOVAPUB , 0.2 , 1
NOVARTIND , 10.0 , 1
NRBBEARING , 1.4 , 1
NUCLEUS , 5.0 , 1
OASIS , 0.2 , 1
OBEROIREAL , 2.0 , 1
OBIL , 0.6 , 1
OCEANIC , 0.2 , 1
OCL , 5.0 , 1
OMAXE , 0.7 , 1
ONMOBILE , 1.5 , 1
ONWARDTEC , 1.0 , 1
OFSS , 170.0 , 1
ORBTEXP , 0.6 , 1
ORICON , 0.5 , 1
ORIENTABRA , 0.2 , 1
ORIENTBELL , 0.5 , 1
ORIBEVER , 0.8 , 1
ORIENTCEM , 0.5 , 1
ORIENTLTD , 1.2 , 1
ORIENTREF , 2.5 , 1
OAL , 1.5 , 1
ORVENPR , 2.0 , 1
ORISSAMINE , 1.5 , 1
PAISALO , 1.0 , 1
PANACHE , 0.5 , 1
PANAMAPET , 1.0 , 1
PANCARBON , 10.0 , 1
PANAENERG , 5.5 , 1
PANCHSHEEL , 1.0 , 1
PARAGMILK , 0.5 , 1
PARMCOS-B , 0.5 , 1
PATELROD , 0.5 , 1
PATELSAI , 2.5 , 1
PAUSHAKLTD , 3.0 , 1
PBMPOLY , 3.0 , 1
PCJEWELLER , 1.0 , 1
HOPFL , 3.0 , 1
PCCOSMA , 2.5 , 1
PETRONET , 2.5 , 1
PGFOIL , 1.2 , 1
PHILIPCARB , 6.0 , 1
PIDILITIND , 4.8 , 1
PILANIINVS , 25.0 , 1
PINCON , 0.8 , 1
PEL , 21.0 , 1
PIXTRANS , 2.0 , 1
PLASTIBLEN , 2.5 , 1
PNBGILTS , 2.5 , 1
PNBHOUSING , 6.0 , 1
PNCINFRA , 0.5 , 1
PODDAR , 1.5 , 1
PODARPIG , 1.0 , 1
POKARNA , 3.0 , 1
POLYMED , 0.5 , 1
POLYCHEM , 2.5 , 1
POLYSPIN , 1.2 , 1
PONDYOXIDE , 3.0 , 1
PONNIERODE , 2.5 , 1
PORWAL , 0.5 , 1
POWERMECH , 1.0 , 1
PRABHAT , 0.4 , 1
PRAJIND , 1.6 , 1
PRECAM , 1.5 , 1
PREMCO , 3.0 , 1
PREMEXPL , 3.0 , 1
PREMIERPOL , 0.5 , 1
NUCENTFI , 1.3 , 1
PRESTIGE , 1.2 , 1
PRICOLLTD , 1.0 , 1
PRIMAPLA , 2.0 , 1
PRIME , 0.2 , 1
PRIMEPRO , 1.0 , 1
PRIMEURB , 0.4 , 1
PRITHVIEXCH , 0.5 , 1
PRIYALT , 1.0 , 1
PSPPROJECT , 2.5 , 1
PFS , 1.5 , 1
PTC , 3.0 , 1
PTL , 1.2 , 1
PDMJEPAPER , 0.1 , 1
PURVA , 2.2 , 1
PVR , 2.0 , 1
QUICKHEAL , 2.5 , 1
RJSHAH , 10.0 , 1
RADICO , 0.8 , 1
RADIXIND , 1.0 , 1
RAIN , 1.0 , 1
RAJPACK , 0.5 , 1
RAJPALAYAM , 4.0 , 1
RAJESHEXPO , 1.1 , 1
RAJOOENG , 0.2 , 1
RAJGLOWIR , 1.5 , 1
RAJSREESUG , 1.0 , 1
RAMRAT , 1.2 , 1
RAMAPHO , 1.0 , 1
RAMCOIND , 0.5 , 1
RKFORGE , 1.0 , 1
RANEENGINE , 2.5 , 1
RAPICUT , 1.5 , 1
RAPIDIN , 0.5 , 1
RCF , 1.1 , 1
RASOI , 20.0 , 1
RATNAMANI , 5.5 , 1
RAYMOND , 1.2 , 1
RBLBANK , 1.8 , 1
RCIIND , 0.5 , 1
REDINGTON , 2.3 , 1
RELAXO , 1.0 , 1
RELCAPITAL , 10.5 , 1
RELCHEM , 1.0 , 1
RELIANCEINF , 3.5 , 1
RELIANCE , 11.0 , 1
RELINFRA , 9.0 , 1
RNAM , 5.0 , 1
RELSTRUCT , 0.1 , 1
REPCOHOME , 2.0 , 1
RESPONIND , 0.1 , 1
RISHDIGA , 1.5 , 1
RISHIROOP , 1.0 , 1
RODIUM , 1.0 , 1
ROSSELLIND , 0.2 , 1
ROTO , 0.4 , 1
RPGLIFE , 2.8 , 1
RPPINFRA , 0.5 , 1
RSWM , 12.5 , 1
RUBFILA , 0.8 , 1
RUBYMILLS , 1.8 , 1
RUCHIRA , 2.2 , 1
RUPA , 2.8 , 1
RUSHIL , 0.5 , 1
SCHAND , 1.2 , 1
SHK , 1.8 , 1
SPAL , 0.5 , 1
SACHEMT , 0.2 , 1
SADBHAV , 0.8 , 1
SADBHIN , 0.2 , 1
SAFARIND , 2.0 , 1
SAGARPROD , 0.0 , 1
SAHYOGMULT , 0.1 , 1
SAKSOFT , 3.0 , 1
SAKTHIFIN , 1.0 , 1
SAKUMA , 1.0 , 1
SALASAR , 1.0 , 1
SALONACOT , 0.6 , 1
SALZER , 1.6 , 1
SAMBANDAM , 4.0 , 1
SAMKRG , 4.5 , 1
SANCTRN , 0.9 , 1
SANDESH , 5.0 , 1
SANGAMIND , 2.0 , 1
SANGHVIMOV , 4.0 , 1
SARDAEN , 4.0 , 1
SAREGAMA , 1.5 , 1
SARLAPOLY , 1.1 , 1
SMLT , 0.5 , 1
SARUPINDUS , 1.0 , 1
SATRAPROP , 0.1 , 1
SAURASHCEM , 1.0 , 1
SCHAEFFLER , 12.0 , 1
SIS , 2.0 , 1
SELAN , 5.0 , 1
SEQUENT , 0.2 , 1
SESHAPAPER , 10.0 , 1
SETCO , 0.7 , 1
SEYAIND , 1.0 , 1
ZANMOLTR , 5.0 , 1
SHAKTIPUMP , 2.0 , 1
SHANKARA , 2.8 , 1
SHARDACROP , 2.0 , 1
SHARDUL , 0.6 , 1
SHASHIJIT , 0.1 , 1
SHEMAROO , 1.4 , 1
SHERVANI , 5.0 , 1
SHILCTECH , 3.0 , 1
SHILGRAV , 1.5 , 1
SHILPAMED , 0.7 , 1
SHIVAEXPO , 0.2 , 1
SHIVTEX , 1.6 , 1
SHIVALIK , 1.0 , 1
SHOPERSTOP , 0.8 , 1
SAPPL , 0.8 , 1
SHHARICH , 1.0 , 1
SHREEPUSHK , 1.5 , 1
SHREYANIND , 1.5 , 1
SHREYAS , 1.0 , 1
SHRIDINE , 1.5 , 1
SHRJAGP , 1.0 , 1
SKCIL , 1.0 , 1
SHRISTI , 0.5 , 1
SICAGEN , 0.6 , 1
SIEMENS , 7.0 , 1
SIGNETIND , 0.1 , 1
SIKA , 0.8 , 1
SILINV , 1.5 , 1
SIMMOND , 0.5 , 1
SIMPLEXCAS , 0.5 , 1
SIMPLEXINF , 0.5 , 1
SIMPLXREA , 0.8 , 1
SINCLAIR , 4.0 , 1
SINGER , 3.5 , 1
SINTEX , 0.2 , 1
