INFY,3,599
TCS,4,428
COAL,2,406
VEDANTA,2,399
NTPC,3,291
POWERGRID,2,285
GAIL,3,266
NATIONALUM,2,250
RECLTD,2,241
HDFC BANK,1,234
PAGE INDUSTRIES,3,227
OIL,3,208
ITC,1,206
ONGC,2,202
HERO MOTOCORP,2,190
HDFC,2,163
HDFCAMC,1,156
HINDUNILVR,2,147
TATASTEEL,1,140
INDIAN OIL,3,135
BHARTI AIRTEL,2,134
BHARAT PETROLEUM,2,123
BAJAJ AUTO,1,120
BSE,2,118
NESTLE,3,113
LT,1,112
WIPRO,2,112
NLC,2,111
EICHER MOTORS,1,110
CARE RATINGS,4,110
BOSCH,1,100
HINDUSTAN PETROLEUM,2,93
RELIANCE INDUSTRIES,1,90
PETRONET LNG,2,89
TATACHEM,1,88
TECH MAHINDRA,1,84
MARUTI SUZUKI ,1,80
MONSANTO,2,80
ENGINERSIN,2,80
PGHH,2,80
VSTIND,1,77
GSKCONS,1,75
NMDC,1,73
ACC,2,72
SANOFI,2,71
NHPC,2,67
BHARTI INFRATEL,2,64
ALLCARGO,2,62
BHEL,2,61
CUMMINS,2,58
CASTROL,2,57
MRF,2,57
UPL,1,56
ABBOTT,1,55
HCL TECHNOLOGIES,4,54
COROMANDEL,3,53
DABUR,2,53
IBULHSGFIN,4,50
PIRAMAL ENTERPRISES,1,50
BRITANNIA INDUSTRIES,1,50
VSTTILLERS,1,50
HINDUSTAN ZINC,1,48
CRISIL,4,48
ASIANPAINT,1,48
BALRAMCHIN,1,45
AKZO NOBEL,1,44
COLPAL,3,43
M&M,2,42
SOBHA,1,42
MARICO,2,42
GILLETTE,2,42
DRREDDY,1,40
EID PARRY,2,40
AVANTI FEEDS,1,36
PURVA,1,36
JSW STEEL,1,32
TATAPOWER,1,32
HONEYWELL,1,32
PRAXIS,1,31
ULTRATECH CEMENT,1,31
VIP INDUSTRIES,2,31
TATACONSUM,1,30
TTK PRESTIGE,1,30
LUPIN,1,30
ICRA,1,30
SUNPHARMA,1,30
APOLLOHOSP,1,30
GODREJ CONSUMER PROD,4,29
ZEEL,1,29
ICICI SECURITIES,2,29
ICICIPRULI,2,28
APOLLO TYRES,1,27
LTI,2,27
GENERAL INSURANCE,1,27
SUPREME INDUSTRIES,2,26
RALLIS,1,25
SKF,1,24
MHRIL,1,24
CDSL,1,24
HSIL,1,24
ICICI BANK,1,24
DCM SHRIRAM,2,24
CEATLTD,1,23
TATACOFFEE,1,22
INDHOTEL,1,22
TITAN,1,22
APL,1,22
NCC,1,21
JK TYRE AND INDUSTRI,1,21
BHARAT DYNAMICS,1,21
TVS MOTOR COMPANY,2,21
VRLLOG,1,21
SIEMENS,1,21
HUDCO,1,21
MANAPPURAM,4,20
ICICI LOMBARD,2,20
HAVELLS,1,20
TIINDIA,2,20
LICHSGFIN,1,20
PFIZER,1,20
LTTS,2,19
KSB,1,18
AMBUJA CEMENTS,1,18
BRIGADE,1,18
BAYER,1,18
PIDILITIND,1,18
NILKAMAL,2,17
BALKRISIND,4,17
CADILA HEALTHCARE,1,17
MCX,1,17
BEL,3,17
BATA,1,16
VOLTAS,1,16
HINDALCO INDUSTRIES,1,16
GODFREY PHILLIPS IND,1,16
NAUKRI,3,15
GRINDWELL,1,15
CARBORUNIV,2,15
CONTAINER,1,15
EMAMI,1,14
BERGER PAINTS ,1,14
ARVIND,1,14
DISH TV,1,14
KANSAINER,1,13
EIH,1,13
MOTHERSUMI,1,13
CHAMBAL FERTILISERS,1,13
BLUEDART,1,12
EXIDE INDUSTRIES,2,12
ADANIPORTS,1,12
INTERGLOBE AVIATION,1,12
AMARAJABAT,2,12
CIPLA,1,12
CERA SANITARYWARE,1,12
SRTRANSFIN,2,11
LALPATHLAB,2,11
KRBL,1,11
TALWGYM,1,11
NBCC,1,11
NIACL,1,10
BLUE STAR,1,10
ASAHI GLASS,1,10
PRESTIGE,1,10
JUBLFOOD,1,10
JAIN IRRIGATION SYST,1,10
IIFL,1,10
EVEREADY INDUSTRIES,1,9
GODREJ AGROVET,1,9
KAJARIA CERAMICS,1,9
HDFCLIFE,1,9
ABB,1,8
UFLEX,1,8
TRENT,1,8
WHIRLPOOL,1,8
INDRAPRASTHA GAS,1,8
GLENMARK,1,8
DLF,1,8
VENKEYS,1,8
COX&KINGS,1,8
HEIDELBERG,1,8
CROMPTON GREAVES,1,7
FLFL,1,7
CENTURY PLYBOARDS,1,7
PC JEWELLER,1,7
ADANI ENTERPRISES,1,6
BASF,1,6
L&TFH,1,6
GRASIM INDUSTRIES,1,6
RELAXO FOOTWEARS,1,6
AUROBINDO PHARMA,2,6
KAVERI SEED COMPANY,1,6
GREENLAM INDUSTRIES,1,5
SUNDARMFIN,1,5
SBILIFE,1,4
SHOPPERS STOP,1,4
CHOLAHLDNG,2,4
WONDERLA,1,4
PI INDUSTRIES,2,4
ZEELEARN,1,4
PVR,1,4
UBL,1,4
TALWALKARS,1,4
RAJESHEXPO,1,4
HAT,1,4
CHOLAMANDALAM INVEST,1,4
MAHINDRA LOGISTICS,1,3
GODREJ INDUSTRIES,1,3
AEGIS LOGISTICS,1,3
GREENPLY INDUSTRIES,1,3
THOMASCOOK,1,3
BAJAJ FINSERV,1,2
VGUARD INDUSTRIES,1,2
FUTURE SUPPLY CHAIN,1,2
SOMANY CERAMICS,1,2
ASIAN GRANITO ,1,2
KOTAK MAHINDRA BANK,1,1
JCHAC,1,1
