Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
540767,RNAM,Reliance Nippon Life Asset Management Ltd,09 May 2019,Interim Dividend - Rs. - 3.0000,10 May 2019,-,-,03 May 2019,09 May 2019,-
532424,GODREJCP,GODREJ CONSUMER PRODUCTS LTD.,10 May 2019,Interim Dividend - Rs. - 2.0000,13 May 2019,-,-,06 May 2019,10 May 2019,-
523405,JMFINANCIL,JM FINANCIAL LTD.-$,10 May 2019,Final Dividend - Rs. - 0.5000,-,14 May 2019,17 May 2019,07 May 2019,13 May 2019,-
532281,HCLTECH,HCL TECHNOLOGIES LTD.,16 May 2019,Interim Dividend - Rs. - 2.0000,17 May 2019,-,-,10 May 2019,16 May 2019,-
500403,SUNDRMFAST,SUNDRAM FASTENERS LTD.,20 May 2019,Interim Dividend - Rs. - 3.1000,21 May 2019,-,-,14 May 2019,20 May 2019,-
532301,TATACOFFEE,TATA COFFEE LTD.,20 May 2019,Dividend - Rs. - 1.5000,-,22 May 2019,03 Jun 2019,15 May 2019,21 May 2019,-
523269,ADVANIHOTR,ADVANI HOTELS & RESORTS (INDIA) LTD.,21 May 2019,Interim Dividend - Rs. - 1.4000,22 May 2019,-,-,15 May 2019,21 May 2019,-
532622,GDL,GATEWAY DISTRIPARKS LTD.,21 May 2019,Interim Dividend - Rs. - 4.5000,22 May 2019,-,-,15 May 2019,21 May 2019,-
500171,GHCL,GHCL LTD.,22 May 2019,Final Dividend - Rs. - 5.0000,-,24 May 2019,30 May 2019,17 May 2019,23 May 2019,-
500875,ITC,ITC LTD.,22 May 2019,Dividend - Rs. - 5.7500,-,24 May 2019,27 May 2019,17 May 2019,23 May 2019,-
523694,APCOTEXIND,APCOTEX INDUSTRIES LTD.,23 May 2019,Dividend - Rs. - 7.5000,-,25 May 2019,03 Jun 2019,20 May 2019,23 May 2019,-
532772,DCBBANK,DCB Bank Limited,23 May 2019,Final Dividend - Rs. - 1.0000,-,25 May 2019,01 Jun 2019,20 May 2019,23 May 2019,-
500126,PGHL,Procter & Gamble Health Ltd,23 May 2019,Special Dividend - Rs. - 416.0000,-,25 May 2019,31 May 2019,20 May 2019,23 May 2019,-
500126,PGHL,Procter & Gamble Health Ltd,23 May 2019,Final Dividend - Rs. - 24.0000,-,25 May 2019,31 May 2019,20 May 2019,23 May 2019,-
500330,RAYMOND,RAYMOND LTD.,23 May 2019,Final Dividend - Rs. - 3.0000,-,25 May 2019,05 Jun 2019,20 May 2019,23 May 2019,-
505890,KENNAMET,KENNAMETAL INDIA LTD.-$,24 May 2019,Interim Dividend - Rs. - 2.0000,27 May 2019,-,-,20 May 2019,24 May 2019,-
500800,TATAGLOBAL,Tata Global Beverages Limited,24 May 2019,Final Dividend - Rs. - 2.5000,-,28 May 2019,04 Jun 2019,21 May 2019,27 May 2019,-
533151,DBCORP,D B Corp Ltd,27 May 2019,Interim Dividend - Rs. - 8.0000,28 May 2019,-,-,21 May 2019,27 May 2019,-
531213,MANAPPURAM,MANAPPURAM FINANCE LTD.,27 May 2019,Interim Dividend - Rs. - 0.5500,28 May 2019,-,-,21 May 2019,27 May 2019,-
524051,POLYPLEX,POLYPLEX CORPORATION LTD.,28 May 2019,Interim Dividend - Rs. - 31.0000,29 May 2019,-,-,22 May 2019,28 May 2019,-
512070,UPL,UPL Limited,28 May 2019,Dividend - Rs. - 8.0000,29 May 2019,-,-,22 May 2019,28 May 2019,-
521064,TRIDENT,TRIDENT LTD.,29 May 2019,Final Dividend - Rs. - 0.6000,-,31 May 2019,31 May 2019,24 May 2019,30 May 2019,-
532633,ALLSEC,ALLSEC TECHNOLOGIES LTD.,30 May 2019,Interim Dividend - Rs. - 10.0000,31 May 2019,-,-,24 May 2019,30 May 2019,-
532475,APTECHT,APTECH LTD.,30 May 2019,Interim Dividend - Rs. - 3.5000,31 May 2019,-,-,24 May 2019,30 May 2019,-
532175,CYIENT,Cyient Limited,30 May 2019,Final Dividend - Rs. - 9.0000,-,03 Jun 2019,06 Jun 2019,27 May 2019,31 May 2019,-
500109,MRPL,MANGALORE REFINERY & PETROCHEMICALS LTD.,30 May 2019,Dividend - Rs. - 1.0000,-,03 Jun 2019,07 Jun 2019,27 May 2019,31 May 2019,-
532827,PAGEIND,PAGE INDUSTRIES LTD.,30 May 2019,Interim Dividend - Rs. - 41.0000,01 Jun 2019,-,-,27 May 2019,30 May 2019,-
540649,AVADHSUGAR,Avadh Sugar & Energy Ltd,03 Jun 2019,Dividend - Rs. - 3.0000,-,05 Jun 2019,07 Jun 2019,29 May 2019,03 Jun 2019,-
540650,MAGADHSUGAR,Magadh Sugar & Energy Ltd,03 Jun 2019,Dividend - Rs. - 2.0000,-,05 Jun 2019,07 Jun 2019,29 May 2019,03 Jun 2019,-
531688,PRITHVIEXCH,Prithvi Exchange (India) Ltd,03 Jun 2019,Interim Dividend - Rs. - 0.7500,05 Jun 2019,-,-,29 May 2019,03 Jun 2019,-
532893,VTMLTD,VTM LTD.,03 Jun 2019,Dividend - Rs. - 0.9000,-,06 Jun 2019,15 Jun 2019,29 May 2019,04 Jun 2019,-
532648,YESBANK,YES BANK LTD.,03 Jun 2019,Final Dividend - Rs. - 2.0000,-,06 Jun 2019,12 Jun 2019,29 May 2019,04 Jun 2019,-
500830,COLPAL,COLGATE-PALMOLIVE (INDIA) LTD.,04 Jun 2019,Interim Dividend - Rs. - 8.0000,06 Jun 2019,-,-,29 May 2019,04 Jun 2019,-
500400,TATAPOWER,TATA POWER CO.LTD.,04 Jun 2019,Final Dividend - Rs. - 1.3000,-,07 Jun 2019,18 Jun 2019,30 May 2019,06 Jun 2019,-
532540,TCS,TATA CONSULTANCY SERVICES LTD.,04 Jun 2019,Final Dividend - Rs. - 18.0000,06 Jun 2019,-,-,29 May 2019,04 Jun 2019,-
500104,HINDPETRO,HINDUSTAN PETROLEUM CORPORATION LTD.,06 Jun 2019,Final Dividend - Rs. - 9.4000,-,10 Jun 2019,14 Jun 2019,31 May 2019,07 Jun 2019,-
524816,NATCOPHARM,NATCO PHARMA LTD.,06 Jun 2019,Interim Dividend - Rs. - 1.2500,07 Jun 2019,-,-,30 May 2019,06 Jun 2019,-
539141,UFO,UFO Moviez India Ltd,06 Jun 2019,Special Dividend - Rs. - 15.0000,07 Jun 2019,-,-,30 May 2019,06 Jun 2019,-
539141,UFO,UFO Moviez India Ltd,06 Jun 2019,Interim Dividend - Rs. - 12.5000,07 Jun 2019,-,-,30 May 2019,06 Jun 2019,-
522241,MMFL,M.M.FORGINGS LTD.-$,07 Jun 2019,Interim Dividend - Rs. - 2.5000,10 Jun 2019,-,-,31 May 2019,07 Jun 2019,-
532504,NAVINFLUOR,Navin Fluorine International Limited-$,07 Jun 2019,Final Dividend - Rs. - 4.0000,-,11 Jun 2019,14 Jun 2019,03 Jun 2019,10 Jun 2019,-
590065,IMPAL,INDIA MOTOR PARTS & ACCESSORIES LTD.,10 Jun 2019,Interim Dividend - Rs. - 10.0000,11 Jun 2019,-,-,03 Jun 2019,10 Jun 2019,-
531337,JUMPNET,Jump Networks Ltd,10 Jun 2019,Interim Dividend - Rs. - 0.0100,11 Jun 2019,-,-,03 Jun 2019,10 Jun 2019,-
524084,MONSANTO,MONSANTO INDIA LTD.,10 Jun 2019,Final Dividend - Rs. - 25.0000,-,12 Jun 2019,14 Jun 2019,04 Jun 2019,11 Jun 2019,-
500135,ESSELPRO,ESSEL PROPACK LTD.,11 Jun 2019,Final Dividend - Rs. - 1.2500,12 Jun 2019,-,-,04 Jun 2019,11 Jun 2019,-
532511,EXCELCROP,EXCEL CROP CARE LTD.,11 Jun 2019,Interim Dividend - Rs. - 6.2500,12 Jun 2019,-,-,04 Jun 2019,11 Jun 2019,-
500850,INDHOTEL,INDIAN HOTELS CO.LTD.,12 Jun 2019,Dividend - Rs. - 0.5000,-,14 Jun 2019,20 Jun 2019,07 Jun 2019,13 Jun 2019,-
500820,ASIANPAINT,ASIAN PAINTS LTD.,13 Jun 2019,Final Dividend - Rs. - 7.6500,-,15 Jun 2019,27 Jun 2019,10 Jun 2019,13 Jun 2019,-
500209,INFY,INFOSYS LTD.,13 Jun 2019,Final Dividend - Rs. - 10.5000,-,15 Jun 2019,15 Jun 2019,10 Jun 2019,13 Jun 2019,-
500165,KANSAINER,KANSAI NEROLAC PAINTS LTD.,13 Jun 2019,Final Dividend - Rs. - 2.6000,-,15 Jun 2019,21 Jun 2019,10 Jun 2019,13 Jun 2019,-
500420,TORNTPHARM,TORRENT PHARMACEUTICALS LTD.,13 Jun 2019,Final Dividend - Rs. - 4.0000,14 Jun 2019,-,-,07 Jun 2019,13 Jun 2019,-
532779,TORNTPOWER,TORRENT POWER LTD.,13 Jun 2019,Final Dividend - Rs. - 5.0000,14 Jun 2019,-,-,07 Jun 2019,13 Jun 2019,-
516072,VISHNU,VISHNU CHEMICALS LTD.,13 Jun 2019,Dividend - Rs. - 1.0000,-,15 Jun 2019,27 Jun 2019,10 Jun 2019,13 Jun 2019,-
526433,ASMTEC,ASM TECHNOLOGIES LTD.,17 Jun 2019,Final Dividend - Rs. - 3.0000,-,19 Jun 2019,20 Jun 2019,12 Jun 2019,18 Jun 2019,-
540749,MASFIN,MAS Financial Services Ltd,18 Jun 2019,Final Dividend - Rs. - 3.6000,-,20 Jun 2019,26 Jun 2019,13 Jun 2019,19 Jun 2019,-
542652,POLYCAB,Polycab India Ltd,18 Jun 2019,Dividend - Rs. - 3.0000,-,20 Jun 2019,26 Jun 2019,13 Jun 2019,19 Jun 2019,-
505036,ACGL,AUTOMOBILE CORPORATION OF GOA LTD.-$,19 Jun 2019,Final Dividend - Rs. - 12.5000,-,21 Jun 2019,24 Jun 2019,14 Jun 2019,20 Jun 2019,-
541269,CHEMFABALKA,Chemfab Alkalis Ltd,19 Jun 2019,Dividend - Rs. - 1.2500,-,21 Jun 2019,27 Jun 2019,14 Jun 2019,20 Jun 2019,-
506401,DEEPAKNI,DEEPAK NITRITE LTD.-$,19 Jun 2019,Final Dividend - Rs. - 2.0000,-,21 Jun 2019,28 Jun 2019,14 Jun 2019,20 Jun 2019,-
540716,ICICIGI,ICICI Lombard General Insurance Company Ltd,19 Jun 2019,Final Dividend - Rs. - 3.5000,-,21 Jun 2019,27 Jun 2019,14 Jun 2019,20 Jun 2019,-
500355,RALLIS,RALLIS INDIA LTD.,19 Jun 2019,Final Dividend - Rs. - 2.5000,-,21 Jun 2019,28 Jun 2019,14 Jun 2019,20 Jun 2019,-
503162,RELCHEMQ,RELIANCE CHEMOTEX INDUSTRIES LTD.-$,19 Jun 2019,Dividend - Rs. - 1.0000,20 Jun 2019,-,-,13 Jun 2019,19 Jun 2019,-
503162,RELCHEMQ,RELIANCE CHEMOTEX INDUSTRIES LTD.-$,19 Jun 2019,Special Dividend - Rs. - 0.5000,20 Jun 2019,-,-,13 Jun 2019,19 Jun 2019,-
540673,SIS,Security and Intelligence Services (India) Ltd,19 Jun 2019,Dividend - Rs. - 3.5000,-,21 Jun 2019,21 Jun 2019,14 Jun 2019,20 Jun 2019,-
511218,SRTRANSFIN,SHRIRAM TRANSPORT FINANCE CO.LTD.,19 Jun 2019,Final Dividend - Rs. - 7.0000,-,21 Jun 2019,27 Jun 2019,14 Jun 2019,20 Jun 2019,-
541153,BANDHANBNK,Bandhan Bank Ltd,20 Jun 2019,Dividend - Rs. - 3.0000,-,22 Jun 2019,28 Jun 2019,17 Jun 2019,20 Jun 2019,-
542057,BCPL,BCPL Railway Infrastructure Ltd,20 Jun 2019,Final Dividend - Rs. - 0.6000,-,22 Jun 2019,28 Jun 2019,17 Jun 2019,20 Jun 2019,-
509488,GRAPHITE,GRAPHITE INDIA LTD.,20 Jun 2019,Final Dividend - Rs. - 35.0000,-,22 Jun 2019,28 Jun 2019,17 Jun 2019,20 Jun 2019,-
500180,HDFCBANK,HDFC Bank Ltd,20 Jun 2019,Dividend - Rs. - 15.0000,21 Jun 2019,-,-,14 Jun 2019,20 Jun 2019,-
500696,HINDUNILVR,HINDUSTAN UNILEVER LTD.,20 Jun 2019,Final Dividend - Rs. - 13.0000,-,22 Jun 2019,29 Jun 2019,17 Jun 2019,20 Jun 2019,-
532745,INDICAP,Inditrade Capital Limited,20 Jun 2019,Dividend - Rs. - 1.0000,-,22 Jun 2019,28 Jun 2019,17 Jun 2019,20 Jun 2019,-
541083,INFLAME,Inflame Appliances Ltd,20 Jun 2019,Final Dividend - Rs. - 0.5000,-,23 Jun 2019,29 Jun 2019,17 Jun 2019,20 Jun 2019,-
524330,JAYAGROGN,JAYANT AGRO-ORGANICS LTD.,20 Jun 2019,Dividend - Rs. - 2.0000,-,22 Jun 2019,27 Jun 2019,17 Jun 2019,20 Jun 2019,-
523385,NILKAMAL,NILKAMAL LTD.,20 Jun 2019,Final Dividend - Rs. - 9.0000,-,22 Jun 2019,28 Jun 2019,17 Jun 2019,20 Jun 2019,-
540425,SHANKARA,Shankara Building Products Ltd,20 Jun 2019,Dividend - Rs. - 1.5000,-,22 Jun 2019,25 Jun 2019,17 Jun 2019,20 Jun 2019,-
509055,VISAKAIND,VISAKA INDUSTRIES LTD.,20 Jun 2019,Dividend - Rs. - 7.0000,-,22 Jun 2019,27 Jun 2019,17 Jun 2019,20 Jun 2019,-
506605,POLYCHEM,POLYCHEM LTD.,26 Jun 2019,Final Dividend - Rs. - 2.5000,-,28 Jun 2019,02 Jul 2019,21 Jun 2019,27 Jun 2019,-
524558,NEULANDLAB,NEULAND LABORATORIES LTD.,27 Jun 2019,Dividend - Rs. - 1.2000,-,29 Jun 2019,05 Jul 2019,24 Jun 2019,27 Jun 2019,-
500012,ANDHRAPET,ANDHRA PETROCHEMICALS LTD.,28 Jun 2019,Dividend - Rs. - 1.0000,-,02 Jul 2019,10 Jul 2019,25 Jun 2019,01 Jul 2019,-
500012,ANDHRAPET,ANDHRA PETROCHEMICALS LTD.,28 Jun 2019,Special Dividend - Rs. - 0.5000,-,02 Jul 2019,10 Jul 2019,25 Jun 2019,01 Jul 2019,-
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,28 Jun 2019,Final Dividend - Rs. - 0.7500,-,02 Jul 2019,05 Jul 2019,25 Jun 2019,01 Jul 2019,-
506414,DIL,DIL LTD.,28 Jun 2019,Final Dividend - Rs. - 1.2500,-,02 Jul 2019,08 Jul 2019,25 Jun 2019,01 Jul 2019,-
531209,NUCLEUS,NUCLEUS SOFTWARE EXPORTS LTD.,28 Jun 2019,Final Dividend - Rs. - 9.0000,-,02 Jul 2019,08 Jul 2019,25 Jun 2019,01 Jul 2019,-
534076,ORIENTREF,ORIENT REFRACTORIES LTD.,28 Jun 2019,Final Dividend - Rs. - 2.5000,-,02 Jul 2019,09 Jul 2019,25 Jun 2019,01 Jul 2019,-
500770,TATACHEM,TATA CHEMICALS LTD.,28 Jun 2019,Dividend - Rs. - 12.5000,-,02 Jul 2019,08 Jul 2019,25 Jun 2019,01 Jul 2019,-
500280,CENTENKA,CENTURY ENKA LTD.,01 Jul 2019,Dividend - Rs. - 7.0000,-,03 Jul 2019,05 Jul 2019,26 Jun 2019,02 Jul 2019,-
532732,KKCL,KEWAL KIRAN CLOTHING LTD.,01 Jul 2019,Interim Dividend - Rs. - 11.0000,02 Jul 2019,-,-,25 Jun 2019,01 Jul 2019,-
540065,RBLBANK,RBL Bank Ltd,01 Jul 2019,Dividend - Rs. - 2.7000,-,03 Jul 2019,09 Jul 2019,26 Jun 2019,02 Jul 2019,-
512337,MAHSHRE,MAHASHREE TRADING LTD.,02 Jul 2019,Final Dividend - Rs. - 0.4500,-,04 Jul 2019,12 Jul 2019,27 Jun 2019,03 Jul 2019,-
509930,SUPREMEIND,SUPREME INDUSTRIES LTD.,02 Jul 2019,Final Dividend - Rs. - 9.0000,-,04 Jul 2019,10 Jul 2019,27 Jun 2019,03 Jul 2019,-
500234,KAKATCEM,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,03 Jul 2019,Dividend - Rs. - 3.0000,-,05 Jul 2019,11 Jul 2019,28 Jun 2019,04 Jul 2019,-
540222,LAURUSLABS,Laurus Labs Ltd,03 Jul 2019,Dividend - Rs. - 1.5000,-,05 Jul 2019,11 Jul 2019,28 Jun 2019,04 Jul 2019,-
522249,MAYURUNIQ,MAYUR UNIQUOTERS LTD.-$,03 Jul 2019,Final Dividend - Rs. - 0.2500,-,05 Jul 2019,06 Jul 2019,28 Jun 2019,04 Jul 2019,-
590071,SUNDARMFIN,SUNDARAM FINANCE LTD.,03 Jul 2019,Special Dividend - Rs. - 5.0000,-,05 Jul 2019,19 Jul 2019,28 Jun 2019,04 Jul 2019,-
590071,SUNDARMFIN,SUNDARAM FINANCE LTD.,03 Jul 2019,Final Dividend - Rs. - 7.5000,-,05 Jul 2019,19 Jul 2019,28 Jun 2019,04 Jul 2019,-
505216,ALFREDHE,ALFRED HERBERT (INDIA) LTD.,04 Jul 2019,Dividend - Rs. - 2.5000,-,06 Jul 2019,12 Jul 2019,01 Jul 2019,04 Jul 2019,-
532406,AVANTEL,AVANTEL LTD.,04 Jul 2019,Final Dividend - Rs. - 2.0000,-,06 Jul 2019,12 Jul 2019,01 Jul 2019,04 Jul 2019,-
532215,AXISBANK,AXIS BANK LTD.,04 Jul 2019,Final Dividend - Rs. - 1.0000,-,06 Jul 2019,20 Jul 2019,01 Jul 2019,04 Jul 2019,-
502355,BALKRISIND,BALKRISHNA INDUSTRIES LTD.-$,04 Jul 2019,Final Dividend - Rs. - 2.0000,-,08 Jul 2019,09 Jul 2019,01 Jul 2019,05 Jul 2019,-
500042,BASF,BASF INDIA LTD.,04 Jul 2019,Special Dividend - Rs. - 2.0000,-,06 Jul 2019,12 Jul 2019,01 Jul 2019,04 Jul 2019,-
500042,BASF,BASF INDIA LTD.,04 Jul 2019,Final Dividend - Rs. - 3.0000,-,06 Jul 2019,12 Jul 2019,01 Jul 2019,04 Jul 2019,-
541729,HDFCAMC,HDFC Asset Management Company Ltd,04 Jul 2019,Final Dividend - Rs. - 12.0000,-,06 Jul 2019,16 Jul 2019,01 Jul 2019,04 Jul 2019,-
517385,SYMPHONY,Symphony Limited,04 Jul 2019,Final Dividend - Rs. - 1.5000,-,06 Jul 2019,10 Jul 2019,01 Jul 2019,04 Jul 2019,-
500470,TATASTEEL,TATA STEEL LTD.,04 Jul 2019,Dividend - Rs. - 13.0000,-,06 Jul 2019,19 Jul 2019,01 Jul 2019,04 Jul 2019,-
513010,TATASTLLP,Tata Steel Long Products Ltd,04 Jul 2019,Dividend - Rs. - 12.5000,-,06 Jul 2019,15 Jul 2019,01 Jul 2019,04 Jul 2019,-
532144,WELCORP,Welspun Corp Limited,04 Jul 2019,Final Dividend - Rs. - 0.5000,05 Jul 2019,-,-,28 Jun 2019,04 Jul 2019,-
539678,QUICKHEAL,Quick Heal Technologies Ltd,05 Jul 2019,Final Dividend - Rs. - 2.0000,-,09 Jul 2019,15 Jul 2019,02 Jul 2019,08 Jul 2019,-
516016,SHREYANIND,SHREYANS INDUSTRIES LTD.-$,05 Jul 2019,Final Dividend - Rs. - 2.0000,-,09 Jul 2019,15 Jul 2019,02 Jul 2019,08 Jul 2019,-
516016,SHREYANIND,SHREYANS INDUSTRIES LTD.-$,05 Jul 2019,Special Dividend - Rs. - 3.0000,-,09 Jul 2019,15 Jul 2019,02 Jul 2019,08 Jul 2019,-
503811,SIYSIL,SIYARAM SILK MILLS LTD.-$,05 Jul 2019,Final Dividend - Rs. - 2.2000,-,09 Jul 2019,12 Jul 2019,02 Jul 2019,08 Jul 2019,-
500215,ATFL,AGRO TECH FOODS LTD.,08 Jul 2019,Dividend - Rs. - 2.5000,-,10 Jul 2019,17 Jul 2019,03 Jul 2019,09 Jul 2019,-
533047,IMFA,INDIAN METALS & FERRO ALLOYS LTD.,08 Jul 2019,Dividend - Rs. - 5.0000,-,10 Jul 2019,17 Jul 2019,03 Jul 2019,09 Jul 2019,-
500228,JSWSTEEL,JSW STEEL LTD.,08 Jul 2019,Dividend - Rs. - 4.1000,-,10 Jul 2019,12 Jul 2019,03 Jul 2019,09 Jul 2019,-
532819,MINDTREE,MINDTREE LTD.,08 Jul 2019,Final Dividend - Rs. - 4.0000,-,10 Jul 2019,16 Jul 2019,03 Jul 2019,09 Jul 2019,-
532819,MINDTREE,MINDTREE LTD.,08 Jul 2019,Special Dividend - Rs. - 20.0000,-,10 Jul 2019,16 Jul 2019,03 Jul 2019,09 Jul 2019,-
505807,ROLCOEN,ROLCON ENGINEERING CO.LTD.,08 Jul 2019,Dividend - Rs. - 1.5000,-,10 Jul 2019,16 Jul 2019,03 Jul 2019,09 Jul 2019,-
500405,SUPPETRO,SUPREME PETROCHEM LTD.,08 Jul 2019,Final Dividend - Rs. - 2.0000,-,10 Jul 2019,12 Jul 2019,03 Jul 2019,09 Jul 2019,-
500408,TATAELXSI,TATA ELXSI LTD.,08 Jul 2019,Dividend - Rs. - 13.5000,-,10 Jul 2019,17 Jul 2019,03 Jul 2019,09 Jul 2019,-
540762,TIINDIA,Tube Investments of India Ltd,08 Jul 2019,Final Dividend - Rs. - 0.7500,-,10 Jul 2019,24 Jul 2019,03 Jul 2019,09 Jul 2019,-
